 lilj_1sub                 SWAT+ Nov 30 2021    MODULAR Rev 2020.60.5.4                                   
  jday   mon   day    yr    unit  gis_id  name                  precip     snofall      snomlt    surq_gen        latq    wateryld        perc          et     ecanopy      eplant       esoil   surq_cont          cn     sw_init    sw_final      sw_ave      sw_300    sno_init   sno_final     snopack         pet       qtile         irr  surq_runon  latq_runon    overbank    surq_cha    surq_res     surq_ls    latq_cha    latq_res     latq_ls     gwtranq       satex  satex_chan   sw_change     lagsurf     laglatq   lagsatex 
                                                                  mm            mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm         ---          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm
   365    12    31  2010      46      46  hru46               1112.230       0.000       0.000     376.566      16.298     392.864      70.519    1054.654      52.437     975.613      26.604     376.565      76.387     467.844      73.284     297.303      50.312       0.000       0.000       0.000    1353.222       0.000       0.000       0.000       0.000       0.000     376.565       0.000       0.000      16.298       0.000       0.000       0.000       0.000       0.000    -394.559     105.362      38.950       0.000
   365    12    31  2010      47      47  hru47               1112.230       0.000       0.000       4.938       4.821       9.759     471.164     848.318      52.437     785.400      10.481       4.938      46.830     286.846      70.728     142.303      17.669       0.000       0.000       0.000    1353.221       0.000       0.000       0.000       0.000       0.000       4.938       0.000       0.000       4.821       0.000       0.000       0.000       0.000       0.000    -216.118       2.006      11.521       0.000
   365    12    31  2010      48      48  hru48               1112.230       0.000       0.000     162.511       6.633     169.144     274.226    1012.161      52.437     934.266      25.458     162.511      67.159     396.592      70.109     271.160      45.224       0.000       0.000       0.000    1353.217       0.000       0.000       0.000       0.000       0.000     162.511       0.000       0.000       6.633       0.000       0.000       0.000       0.000       0.000    -326.483      78.595      15.851       0.000
   365    12    31  2010      49      49  hru49               1112.230       0.000       0.000       0.492       2.849       3.342     236.357    1101.918      86.472    1014.704       0.742       0.492      40.483     244.699      15.347     107.779       7.773       0.000       0.000       0.000    1353.170       0.000       0.000       0.000       0.000       0.000       0.492       0.000       0.000       2.849       0.000       0.000       0.000       0.000       0.000    -229.352       0.150       6.810       0.000
   365    12    31  2011       1       1  hru01                880.340       0.000       0.000       5.958       0.266       6.224      22.386     836.639       7.796     279.337     549.506       5.957      60.475      27.403      42.493      69.904       6.443       0.000       0.000       0.000    1371.047       0.000       0.000       0.000       0.000       0.000       5.957       0.000       0.000       0.266       0.000       0.000       0.000       0.000       0.000      15.090       0.014       0.636       0.000
   365    12    31  2011       2       2  hru02                880.340       0.000       0.000       6.036       0.283       6.318      22.633     820.210       4.386     189.859     625.965       6.035      60.475      27.617      58.795      68.208       6.657       0.000       0.000       0.000    1371.058       0.000       0.000       0.000       0.000       0.000       6.035       0.000       0.000       0.283       0.000       0.000       0.000       0.000       0.000      31.178       0.013       0.676       0.000
   365    12    31  2011       3       3  hru03                880.340       0.000       0.000      42.125       0.211      42.336      12.651     836.779       4.522     293.386     538.871      42.125      76.250      73.165      61.739     107.055       7.212       0.000       0.000       0.000    1370.914       0.000       0.000       0.000       0.000       0.000      42.125       0.000       0.000       0.211       0.000       0.000       0.000       0.000       0.000     -11.426       0.500       0.504       0.000
   365    12    31  2011       4       4  hru04                880.340       0.000       0.000      19.713       0.078      19.791      31.010     787.047       4.496     241.171     541.380      19.713      69.887      24.413      66.906      78.539       6.167       0.000       0.000       0.000    1370.896       0.000       0.000       0.000       0.000       0.000      19.713       0.000       0.000       0.078       0.000       0.000       0.000       0.000       0.000      42.493       0.356       0.186       0.000
   365    12    31  2011       5       5  hru05                880.340       0.000       0.000       0.000       0.294       0.294       4.801     854.257      85.565     768.359       0.333       0.000      40.483      15.359      36.346      49.222       6.044       0.000       0.000       0.000    1371.016       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.294       0.000       0.000       0.000       0.000       0.000      20.987       0.000       0.703       0.000
   365    12    31  2011       6       6  hru06                880.340       0.000       0.000       0.000       0.047       0.048      22.528     835.769      85.565     749.853       0.351       0.000      40.483      15.379      37.374      46.139       7.246       0.000       0.000       0.000    1371.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.047       0.000       0.000       0.000       0.000       0.000      21.995       0.000       0.114       0.000
   365    12    31  2011       7       7  hru07                880.340       0.000       0.000       6.640       0.105       6.745       2.872     848.537      85.565     762.637       0.335       6.639      61.724      14.178      36.365      48.062       6.115       0.000       0.000       0.000    1370.999       0.000       0.000       0.000       0.000       0.000       6.639       0.000       0.000       0.105       0.000       0.000       0.000       0.000       0.000      22.187       2.269       0.251       0.000
   365    12    31  2011       8       8  hru08                880.340       0.000       0.000       0.000       0.096       0.097      15.367     843.890      85.565     758.016       0.309       0.000      40.483      15.377      36.365      47.163       6.170       0.000       0.000       0.000    1370.957       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.096       0.000       0.000       0.000       0.000       0.000      20.987       0.000       0.231       0.000
   365    12    31  2011       9       9  hru09                880.340       0.000       0.000       2.392       0.197       2.589       0.000     856.916      85.565     770.705       0.646       2.392      54.545      15.234      36.347      49.901      10.758       0.000       0.000       0.000    1370.959       0.000       0.000       0.000       0.000       0.000       2.392       0.000       0.000       0.197       0.000       0.000       0.000       0.000       0.000      21.113       0.356       0.471       0.000
   365    12    31  2011      10      10  hru10                880.340       0.000       0.000       6.043       0.058       6.101      37.686     784.908       7.779     250.623     526.506       6.042      60.475      26.280      77.926      59.223       8.283       0.000       0.000       0.000    1371.016       0.000       0.000       0.000       0.000       0.000       6.042       0.000       0.000       0.058       0.000       0.000       0.000       0.000       0.000      51.646       0.020       0.140       0.000
   365    12    31  2011      11      11  hru11                880.340       0.000       0.000       6.043       0.302       6.344      21.654     797.623       8.640     283.347     505.636       6.042      60.475      27.901      82.619      65.713       6.773       0.000       0.000       0.000    1371.029       0.000       0.000       0.000       0.000       0.000       6.042       0.000       0.000       0.302       0.000       0.000       0.000       0.000       0.000      54.718       0.011       0.721       0.000
   365    12    31  2011      12      12  hru12                880.340       0.000       0.000      19.679       0.712      20.391      31.957     859.654       9.927     364.393     485.334      19.679      69.887     117.401      90.639     101.399      13.836       0.000       0.000       0.000    1370.959       0.000       0.000       0.000       0.000       0.000      19.679       0.000       0.000       0.712       0.000       0.000       0.000       0.000       0.000     -26.762       0.004       1.702       0.000
   365    12    31  2011      13      13  hru13                880.340       0.000       0.000       6.043       0.162       6.205      88.205     781.717       9.940     350.310     421.468       6.042      60.475      93.763      97.976      89.782       7.696       0.000       0.000       0.000    1370.976       0.000       0.000       0.000       0.000       0.000       6.042       0.000       0.000       0.162       0.000       0.000       0.000       0.000       0.000       4.213       0.013       0.388       0.000
   365    12    31  2011      14      14  hru14                880.340       0.000       0.000       0.000       0.261       0.261       4.817     854.275      85.565     768.333       0.377       0.000      40.483      15.360      36.346      49.223       6.044       0.000       0.000       0.000    1371.014       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.261       0.000       0.000       0.000       0.000       0.000      20.985       0.000       0.624       0.000
   365    12    31  2011      15      15  hru15                880.340       0.000       0.000       6.640       0.101       6.741       2.872     848.547      85.565     762.606       0.376       6.639      61.724      14.184      36.364      48.061       6.115       0.000       0.000       0.000    1371.044       0.000       0.000       0.000       0.000       0.000       6.639       0.000       0.000       0.101       0.000       0.000       0.000       0.000       0.000      22.180       1.859       0.243       0.000
   365    12    31  2011      16      16  hru16                880.340       0.000       0.000       0.000       0.255       0.256      15.275     843.821      85.565     757.903       0.353       0.000      40.483      15.373      36.362      47.135       6.170       0.000       0.000       0.000    1370.953       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.255       0.000       0.000       0.000       0.000       0.000      20.989       0.000       0.611       0.000
   365    12    31  2011      17      17  hru17                880.340       0.000       0.000       2.392       0.211       2.603       0.000     857.540      85.565     770.649       1.326       2.392      54.545      15.233      36.343      49.895      10.757       0.000       0.000       0.000    1370.968       0.000       0.000       0.000       0.000       0.000       2.392       0.000       0.000       0.211       0.000       0.000       0.000       0.000       0.000      21.109       0.298       0.505       0.000
   365    12    31  2011      18      18  hru18                880.340       0.000       0.000       0.000       0.594       0.594      53.870     804.911      85.565     718.957       0.388       0.000      16.067      15.399      36.364      40.527       5.756       0.000       0.000       0.000    1371.070       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.594       0.000       0.000       0.000       0.000       0.000      20.965       0.000       1.420       0.000
   365    12    31  2011      19      19  hru19                880.340       0.000       0.000      12.954       0.091      13.045       2.557     840.595      85.565     754.659       0.371      12.953      67.016      12.218      36.362      46.343       6.094       0.000       0.000       0.000    1370.969       0.000       0.000       0.000       0.000       0.000      12.953       0.000       0.000       0.091       0.000       0.000       0.000       0.000       0.000      24.144       2.769       0.219       0.000
   365    12    31  2011      20      20  hru20                880.340       0.000       0.000       0.235       0.276       0.512       4.804     854.035      85.565     768.092       0.377       0.235      46.817      15.356      36.344      49.180       6.044       0.000       0.000       0.000    1370.988       0.000       0.000       0.000       0.000       0.000       0.235       0.000       0.000       0.276       0.000       0.000       0.000       0.000       0.000      20.988       0.044       0.661       0.000
   365    12    31  2011      21      21  hru21                880.340       0.000       0.000       4.775       0.073       4.847       0.000     853.658      85.565     767.682       0.411       4.774      59.250      14.519      36.354      49.263      10.632       0.000       0.000       0.000    1370.909       0.000       0.000       0.000       0.000       0.000       4.774       0.000       0.000       0.073       0.000       0.000       0.000       0.000       0.000      21.836       0.976       0.174       0.000
   365    12    31  2011      22      22  hru22                880.340       0.000       0.000       0.235       0.083       0.318      15.373     843.666      85.565     757.748       0.353       0.235      46.817      15.378      36.362      47.121       6.170       0.000       0.000       0.000    1370.971       0.000       0.000       0.000       0.000       0.000       0.235       0.000       0.000       0.083       0.000       0.000       0.000       0.000       0.000      20.984       0.052       0.198       0.000
   365    12    31  2011      23      23  hru23                880.340       0.000       0.000       0.235       0.045       0.280       0.000     854.432      85.565     767.204       1.663       0.235      46.817      15.371      42.241      50.898      13.444       0.000       0.000       0.000    1370.915       0.000       0.000       0.000       0.000       0.000       0.235       0.000       0.000       0.045       0.000       0.000       0.000       0.000       0.000      26.870       0.095       0.108       0.000
   365    12    31  2011      24      24  hru24                880.340       0.000       0.000     590.926       0.001     590.927       0.000     286.918       0.000       0.000     286.918     590.925      98.833      66.439      68.935      68.397       1.892       0.000       0.000       0.000    1371.044       0.000       0.000       0.000       0.000       0.000     590.925       0.000       0.000       0.001       0.000       0.000       0.000       0.000       0.000       2.496       0.000       0.004       0.000
   365    12    31  2011      25      25  hru25                880.340       0.000       0.000     590.926       0.000     590.926       0.000     286.956       0.000       0.000     286.956     590.925      98.833      89.644      92.103      91.605       0.917       0.000       0.000       0.000    1371.021       0.000       0.000       0.000       0.000       0.000     590.925       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       2.459       0.000       0.000       0.000
   365    12    31  2011      26      26  hru26                880.340       0.000       0.000     590.926       0.001     590.927       0.000     286.834       0.000       0.000     286.834     590.925      98.833      84.026      86.605      85.983       1.772       0.000       0.000       0.000    1370.972       0.000       0.000       0.000       0.000       0.000     590.925       0.000       0.000       0.001       0.000       0.000       0.000       0.000       0.000       2.579       0.000       0.004       0.000
   365    12    31  2011      27      27  hru27                880.340       0.000       0.000     590.926       0.000     590.926       0.000     286.955       0.000       0.000     286.955     590.925      98.833      36.639      39.099      38.600       1.659       0.000       0.000       0.000    1371.010       0.000       0.000       0.000       0.000       0.000     590.925       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       2.460       0.000       0.000       0.000
   365    12    31  2011      28      28  hru28                880.340       0.000       0.000       0.000       2.812       2.812     305.317     594.175      27.204     338.848     228.123       0.000      36.343     207.708     206.671     138.523      13.822       0.000       0.000       0.000    1371.059       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       2.812       0.000       0.000       0.000       0.000       0.000      -1.037       0.000       6.720       0.000
   365    12    31  2011      29      29  hru29                880.340       0.000       0.000      88.548       5.233      93.781     144.776     687.318      27.204     392.960     267.154      88.548      58.035     310.386     294.967     266.055      38.628       0.000       0.000       0.000    1370.952       0.000       0.000       0.000       0.000       0.000      88.548       0.000       0.000       5.233       0.000       0.000       0.000       0.000       0.000     -15.419      11.438      12.505       0.000
   365    12    31  2011      30      30  hru30                880.340       0.000       0.000     129.974      41.906     171.880      79.504     673.608      27.204     392.954     253.451     129.974      67.174     392.958     368.197     348.913      48.281       0.000       0.000       0.000    1370.932       0.000       0.000       0.000       0.000       0.000     129.974       0.000       0.000      41.906       0.000       0.000       0.000       0.000       0.000     -24.761      22.440     100.149       0.000
   365    12    31  2011      31      31  hru31                880.340       0.000       0.000       0.238       0.848       1.086      85.510     771.829      51.995     681.946      37.888       0.238      46.817      53.759     107.462      76.692       7.682       0.000       0.000       0.000    1370.996       0.000       0.000       0.000       0.000       0.000       0.238       0.000       0.000       0.848       0.000       0.000       0.000       0.000       0.000      53.704       0.056       2.026       0.000
   365    12    31  2011      32      32  hru32                880.340       0.000       0.000      13.310       0.264      13.573      10.784     819.681      51.995     754.006      13.680      13.310      67.016      50.863      98.596      89.130       9.175       0.000       0.000       0.000    1370.992       0.000       0.000       0.000       0.000       0.000      13.310       0.000       0.000       0.264       0.000       0.000       0.000       0.000       0.000      47.733       5.022       0.630       0.000
   365    12    31  2011      33      33  hru33                880.340       0.000       0.000      95.644       0.369      96.012       2.542     388.374      28.864     300.028      59.482      95.656      70.755       3.757       9.605       4.330       4.330       0.000       0.000       0.000    1370.987       0.000       0.000       0.000       0.000       0.000      95.656       0.000       0.000       0.369       0.000       0.000       0.000       0.000       0.000       5.848      33.293       0.881       0.000
   365    12    31  2011      34      34  hru34                880.340       0.000       0.000       5.974       4.270      10.245     360.473     499.320      31.546     431.582      36.192       5.974      60.477     220.131     230.452     160.568      16.161       0.000       0.000       0.000    1371.018       0.000       0.000       0.000       0.000       0.000       5.974       0.000       0.000       4.270       0.000       0.000       0.000       0.000       0.000      10.321       0.007      10.206       0.000
   365    12    31  2011      35      35  hru35                880.340       0.000       0.000     273.021      19.095     292.116      94.714     524.154      31.546     431.572      61.036     273.021      83.016     477.111     438.201     395.018      62.505       0.000       0.000       0.000    1370.991       0.000       0.000       0.000       0.000       0.000     273.021       0.000       0.000      19.095       0.000       0.000       0.000       0.000       0.000     -38.910       0.810      45.633       0.000
   365    12    31  2011      36      36  hru36                880.340       0.000       0.000       5.974       1.456       7.431     376.470     485.920      31.546     431.572      22.802       5.974      60.475     235.576     246.645     202.340      16.110       0.000       0.000       0.000    1370.990       0.000       0.000       0.000       0.000       0.000       5.974       0.000       0.000       1.456       0.000       0.000       0.000       0.000       0.000      11.069       0.012       3.481       0.000
   365    12    31  2011      37      37  hru37                880.340       0.000       0.000       5.974       0.578       6.553     369.059     488.481      31.546     389.778      67.157       5.974      60.475     199.094     215.341     140.282      14.780       0.000       0.000       0.000    1370.998       0.000       0.000       0.000       0.000       0.000       5.974       0.000       0.000       0.578       0.000       0.000       0.000       0.000       0.000      16.247       0.017       1.383       0.000
   365    12    31  2011      38      38  hru38                880.340       0.000       0.000       5.958       0.288       6.246      28.272     834.714       7.796     279.429     547.489       5.957      60.475      31.681      42.789      71.490       6.498       0.000       0.000       0.000    1371.046       0.000       0.000       0.000       0.000       0.000       5.957       0.000       0.000       0.288       0.000       0.000       0.000       0.000       0.000      11.107       0.014       0.689       0.000
   365    12    31  2011      39      39  hru39                880.340       0.000       0.000       5.958       0.057       6.015      91.876     799.182       7.811     330.246     461.125       5.957      60.475      80.012      63.279     101.653       6.930       0.000       0.000       0.000    1370.979       0.000       0.000       0.000       0.000       0.000       5.957       0.000       0.000       0.057       0.000       0.000       0.000       0.000       0.000     -16.733       0.074       0.138       0.000
   365    12    31  2011      40      40  hru40                880.340       0.000       0.000       0.883       0.195       1.079       0.059     857.656      69.502     707.899      80.255       0.883      50.071      13.246      34.791      47.492       5.986       0.000       0.000       0.000    1371.032       0.000       0.000       0.000       0.000       0.000       0.883       0.000       0.000       0.195       0.000       0.000       0.000       0.000       0.000      21.545       0.051       0.467       0.000
   365    12    31  2011      41      41  hru41                880.340       0.000       0.000      15.581       0.098      15.680       2.053     837.352      69.484     696.334      71.534      15.581      68.429       9.922      35.179      44.257       5.936       0.000       0.000       0.000    1371.031       0.000       0.000       0.000       0.000       0.000      15.581       0.000       0.000       0.098       0.000       0.000       0.000       0.000       0.000      25.256       1.104       0.236       0.000
   365    12    31  2011      42      42  hru42                880.340       0.000       0.000       0.883       0.062       0.946       0.000     910.281      69.504     697.158     143.619       0.883      50.071      13.178      40.245      48.159      13.047       0.000       0.000       0.000    1370.906       0.000       0.000       0.000       0.000       0.000       0.883       0.000       0.000       0.062       0.000       0.000       0.000       0.000       0.000      27.067       0.124       0.149       0.000
   365    12    31  2011      43      43  hru43                880.340       0.000       0.000     661.416       0.000     661.416       0.000     218.924       0.000       0.000     218.924     661.416      98.833      66.439      66.439      67.555       1.116       0.000       0.000       0.000    1371.011       0.000       0.000       0.000       0.000       0.000     661.416       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.001       0.000
   365    12    31  2011      44      44  hru44                880.340       0.000       0.000     661.416       0.000     661.416       0.000     218.924       0.000       0.000     218.924     661.416      98.833      36.639      36.639      37.754       0.959       0.000       0.000       0.000    1370.977       0.000       0.000       0.000       0.000       0.000     661.416       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2011      45      45  hru45                880.340       0.000       0.000     661.416       0.000     661.417       0.000     218.924       0.000       0.000     218.924     661.416      98.833      84.026      84.026      85.150       1.114       0.000       0.000       0.000    1370.929       0.000       0.000       0.000       0.000       0.000     661.416       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.002       0.000
   365    12    31  2011      46      46  hru46                880.340       0.000       0.000      13.361       1.264      14.625      16.326     817.349      46.468     740.911      29.970      13.361      67.016      73.284     129.326     115.657      12.021       0.000       0.000       0.000    1371.014       0.000       0.000       0.000       0.000       0.000      13.361       0.000       0.000       1.264       0.000       0.000       0.000       0.000       0.000      56.042       3.764       3.020       0.000
   365    12    31  2011      47      47  hru47                880.340       0.000       0.000       0.238       0.904       1.142     134.679     677.058      46.468     622.180       8.410       0.238      46.817      70.728     139.006      88.689       8.830       0.000       0.000       0.000    1371.013       0.000       0.000       0.000       0.000       0.000       0.238       0.000       0.000       0.904       0.000       0.000       0.000       0.000       0.000      68.279       0.097       2.160       0.000
   365    12    31  2011      48      48  hru48                880.340       0.000       0.000       4.840       0.399       5.238      62.337     772.934      46.468     695.555      30.911       4.839      59.250      70.109     134.710     105.758      10.375       0.000       0.000       0.000    1371.008       0.000       0.000       0.000       0.000       0.000       4.839       0.000       0.000       0.399       0.000       0.000       0.000       0.000       0.000      64.601       2.507       0.953       0.000
   365    12    31  2011      49      49  hru49                880.340       0.000       0.000       0.000       0.311       0.311       4.777     854.256      85.565     768.314       0.377       0.000      40.483      15.347      36.341      49.218       6.044       0.000       0.000       0.000    1370.944       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.311       0.000       0.000       0.000       0.000       0.000      20.994       0.000       0.743       0.000
   366    12    31  2012       1       1  hru01                960.280       0.000       0.000       8.816       0.210       9.026       0.000     900.088       6.042     263.627     630.418       8.815      60.475      42.493      93.656      46.889       6.545       0.000       0.000       0.000    1218.471       0.000       0.000       0.000       0.000       0.000       8.815       0.000       0.000       0.210       0.000       0.000       0.000       0.000       0.000      51.163       0.020       0.503       0.000
   366    12    31  2012       2       2  hru02                960.280       0.000       0.000       8.743       0.236       8.978       0.000     906.525      12.457     395.654     498.414       8.742      60.475      58.795     103.568      57.790       6.853       0.000       0.000       0.000    1218.493       0.000       0.000       0.000       0.000       0.000       8.742       0.000       0.000       0.236       0.000       0.000       0.000       0.000       0.000      44.773       0.019       0.563       0.000
   366    12    31  2012       3       3  hru03                960.280       0.000       0.000      61.007       0.030      61.037       0.000     825.682      14.944     436.513     374.224      61.007      76.250      61.739     135.299      64.090       8.973       0.000       0.000       0.000    1218.212       0.000       0.000       0.000       0.000       0.000      61.007       0.000       0.000       0.030       0.000       0.000       0.000       0.000       0.000      73.560       0.725       0.073       0.000
   366    12    31  2012       4       4  hru04                960.280       0.000       0.000      31.036       0.041      31.077       7.237     837.348      14.464     453.194     369.691      31.036      69.887      66.906     151.522      75.882       7.718       0.000       0.000       0.000    1218.177       0.000       0.000       0.000       0.000       0.000      31.036       0.000       0.000       0.041       0.000       0.000       0.000       0.000       0.000      84.617       0.561       0.098       0.000
   366    12    31  2012       5       5  hru05                960.280       0.000       0.000       0.000       0.293       0.294       0.000     908.334      93.160     814.623       0.551       0.000      40.483      36.346      87.995      36.489       5.881       0.000       0.000       0.000    1218.412       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.293       0.000       0.000       0.000       0.000       0.000      51.649       0.000       0.702       0.000
   366    12    31  2012       6       6  hru06                960.280       0.000       0.000       0.000       0.029       0.029       0.000     908.757      93.160     815.041       0.556       0.000      40.483      37.374      88.868      36.926       7.582       0.000       0.000       0.000    1218.380       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.029       0.000       0.000       0.000       0.000       0.000      51.494       0.000       0.070       0.000
   366    12    31  2012       7       7  hru07                960.280       0.000       0.000       9.924       0.052       9.977       0.000     898.552      93.160     804.884       0.508       9.924      61.724      36.365      88.116      34.977       7.197       0.000       0.000       0.000    1218.378       0.000       0.000       0.000       0.000       0.000       9.924       0.000       0.000       0.052       0.000       0.000       0.000       0.000       0.000      51.750       3.391       0.126       0.000
   366    12    31  2012       8       8  hru08                960.280       0.000       0.000       0.000       0.103       0.104       0.000     908.428      93.160     814.769       0.500       0.000      40.483      36.365      88.109      36.599       7.183       0.000       0.000       0.000    1218.296       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.103       0.000       0.000       0.000       0.000       0.000      51.745       0.000       0.247       0.000
   366    12    31  2012       9       9  hru09                960.280       0.000       0.000       2.124       0.205       2.329       0.000     906.556      93.160     812.545       0.851       2.124      54.545      36.347      88.019      36.311      12.085       0.000       0.000       0.000    1218.301       0.000       0.000       0.000       0.000       0.000       2.124       0.000       0.000       0.205       0.000       0.000       0.000       0.000       0.000      51.672       0.317       0.490       0.000
   366    12    31  2012      10      10  hru10                960.280       0.000       0.000       8.775       0.038       8.813       9.727     924.448      10.749     390.820     522.879       8.775      60.475      77.926      95.218      60.852       8.353       0.000       0.000       0.000    1218.412       0.000       0.000       0.000       0.000       0.000       8.775       0.000       0.000       0.038       0.000       0.000       0.000       0.000       0.000      17.291       0.030       0.091       0.000
   366    12    31  2012      11      11  hru11                960.280       0.000       0.000       8.775       0.244       9.018       0.000     938.715      10.811     424.173     503.731       8.774      60.475      82.619      95.163      77.771       6.499       0.000       0.000       0.000    1218.436       0.000       0.000       0.000       0.000       0.000       8.774       0.000       0.000       0.244       0.000       0.000       0.000       0.000       0.000      12.544       0.016       0.583       0.000
   366    12    31  2012      12      12  hru12                960.280       0.000       0.000      31.135       0.209      31.344       0.000     929.181      10.810     426.941     491.430      31.134      69.887      90.639      95.307      84.724      13.562       0.000       0.000       0.000    1218.299       0.000       0.000       0.000       0.000       0.000      31.134       0.000       0.000       0.209       0.000       0.000       0.000       0.000       0.000       4.668       0.006       0.500       0.000
   366    12    31  2012      13      13  hru13                960.280       0.000       0.000       8.774       0.145       8.919      51.226     863.439      10.827     442.863     409.748       8.774      60.475      97.976     134.669     122.152       7.886       0.000       0.000       0.000    1218.334       0.000       0.000       0.000       0.000       0.000       8.774       0.000       0.000       0.145       0.000       0.000       0.000       0.000       0.000      36.693       0.019       0.346       0.000
   366    12    31  2012      14      14  hru14                960.280       0.000       0.000       0.000       0.260       0.261       0.000     908.361      93.160     814.563       0.638       0.000      40.483      36.346      88.001      36.486       5.880       0.000       0.000       0.000    1218.408       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.260       0.000       0.000       0.000       0.000       0.000      51.655       0.000       0.623       0.000
   366    12    31  2012      15      15  hru15                960.280       0.000       0.000       9.924       0.051       9.975       0.000     898.552      93.160     804.804       0.588       9.924      61.724      36.364      88.116      34.965       7.197       0.000       0.000       0.000    1218.466       0.000       0.000       0.000       0.000       0.000       9.924       0.000       0.000       0.051       0.000       0.000       0.000       0.000       0.000      51.752       2.778       0.121       0.000
   366    12    31  2012      16      16  hru16                960.280       0.000       0.000       0.000       0.273       0.274       0.000     908.286      93.160     814.547       0.579       0.000      40.483      36.362      88.072      36.570       7.182       0.000       0.000       0.000    1218.288       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.273       0.000       0.000       0.000       0.000       0.000      51.710       0.000       0.654       0.000
   366    12    31  2012      17      17  hru17                960.280       0.000       0.000       2.124       0.220       2.344       0.000     907.178      93.160     812.439       1.579       2.124      54.545      36.343      88.016      36.299      12.082       0.000       0.000       0.000    1218.318       0.000       0.000       0.000       0.000       0.000       2.124       0.000       0.000       0.220       0.000       0.000       0.000       0.000       0.000      51.673       0.264       0.526       0.000
   366    12    31  2012      18      18  hru18                960.280       0.000       0.000       0.000       0.020       0.020       0.773     907.796      93.160     813.990       0.647       0.000      16.067      36.364      88.055      36.425       6.428       0.000       0.000       0.000    1218.517       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.020       0.000       0.000       0.000       0.000       0.000      51.691       0.000       0.048       0.000
   366    12    31  2012      19      19  hru19                960.280       0.000       0.000      20.866       0.046      20.912       0.000     887.613      93.160     793.864       0.590      20.866      67.016      36.362      88.115      33.244       7.181       0.000       0.000       0.000    1218.319       0.000       0.000       0.000       0.000       0.000      20.866       0.000       0.000       0.046       0.000       0.000       0.000       0.000       0.000      51.753       4.461       0.111       0.000
   366    12    31  2012      20      20  hru20                960.280       0.000       0.000       0.043       0.276       0.319       0.000     908.305      93.160     814.506       0.638       0.042      46.817      36.344      87.997      36.480       5.881       0.000       0.000       0.000    1218.357       0.000       0.000       0.000       0.000       0.000       0.042       0.000       0.000       0.276       0.000       0.000       0.000       0.000       0.000      51.653       0.008       0.660       0.000
   366    12    31  2012      21      21  hru21                960.280       0.000       0.000       6.396       0.075       6.471       0.000     902.124      93.160     808.301       0.663       6.396      59.250      36.354      88.039      35.635      11.977       0.000       0.000       0.000    1218.202       0.000       0.000       0.000       0.000       0.000       6.396       0.000       0.000       0.075       0.000       0.000       0.000       0.000       0.000      51.685       1.307       0.180       0.000
   366    12    31  2012      22      22  hru22                960.280       0.000       0.000       0.043       0.088       0.131       0.000     908.396      93.160     814.658       0.579       0.042      46.817      36.362      88.112      36.585       7.182       0.000       0.000       0.000    1218.323       0.000       0.000       0.000       0.000       0.000       0.042       0.000       0.000       0.088       0.000       0.000       0.000       0.000       0.000      51.750       0.009       0.212       0.000
   366    12    31  2012      23      23  hru23                960.280       0.000       0.000       0.043       0.053       0.096       0.000     910.134      93.160     815.073       1.900       0.042      46.817      42.241      93.535      39.255      15.427       0.000       0.000       0.000    1218.213       0.000       0.000       0.000       0.000       0.000       0.042       0.000       0.000       0.053       0.000       0.000       0.000       0.000       0.000      51.294       0.017       0.127       0.000
   366    12    31  2012      24      24  hru24                960.280       0.000       0.000     648.458       0.000     648.458       0.000     304.820       0.000       0.000     304.820     648.457      98.833      68.935      75.938      67.990       1.551       0.000       0.000       0.000    1218.467       0.000       0.000       0.000       0.000       0.000     648.457       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       7.002       0.000       0.001       0.000
