 lilj_1sub                 SWAT+ Nov 30 2021    MODULAR Rev 2020.60.5.4                                   
   jday   mon   day    yr   unit  gis_id  name                     lai       bioms       yield     residue     sol_tmp       strsw       strsa     strstmp       strsn       strsp        nplt       percn       pplnt         tmx         tmn       tmpav     solarad      wndspd        rhum     phubas0     lai_max      bm_max     bm_grow       c_gro
                                                             m**2/m**2        kgha        kgha        kgha        degc         ---         ---         ---         ---         ---        kgha        kgha        kgha        degc        degc        degc      mj/m^2         m/s        frac        degc   m**2/m**2       kg/ha       kg/ha       kg/ha
   366    12    31  2004       1       1  hru01                  0.413    1488.268     521.307     911.367      18.378      37.634       0.000       3.685       0.000       0.000       0.387       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004       2       2  hru02                  0.885    3528.522    5021.275    1654.620      18.146      58.024       0.000       8.697       0.000       0.000       0.585       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004       3       3  hru03                  1.337    5548.178    7553.369    2216.877      18.232      41.834       0.000       8.697       0.000       0.588       0.865       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004       4       4  hru04                  1.289    5165.288    7098.665    2121.911      18.341      45.345       0.000       8.697       0.000       1.052       0.811       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004       5       5  hru05                  5.000   79174.133       0.000    5286.622      18.618      84.357       0.000      38.023      86.809      10.732       0.079       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004       6       6  hru06                  5.000   79375.008       0.000    5281.732      18.622      83.683       0.000      38.023      81.023      10.670       0.083       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004       7       7  hru07                  5.000   83501.172       0.000    5466.415      18.762      87.548       0.000      38.023      10.458      12.751       0.203       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004       8       8  hru08                  5.000   81540.992       0.000    5376.114      18.724      82.878       0.000      38.023      35.759      11.760       0.149       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004       9       9  hru09                  5.000   83335.578       0.000    5491.195      18.762      88.563       0.000      38.023      23.311      13.614       0.176       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      10      10  hru10                  0.760    1587.023    2766.051    1359.319      18.378      55.117       0.000      19.825       0.000       0.000       0.369       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      11      11  hru11                  0.889    1821.832    3109.914    1414.539      18.450      49.205       0.000      19.825       0.000       0.000       0.408       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      12      12  hru12                  0.937    1890.843    3163.705    1556.500      18.631      42.471       0.000      19.825       0.000       0.000       0.415       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      13      13  hru13                  1.087    2644.827    4223.319    1615.147      18.902      19.545       0.000      19.825       0.319       0.224       0.520       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      14      14  hru14                  5.000   73735.500       0.000    4742.246      18.617      84.525       0.000      74.310      90.922       7.563       0.070       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      15      15  hru15                  5.000   77927.148       0.000    4945.282      18.762      83.958       0.000      74.310      10.764       9.640       0.210       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      16      16  hru16                  5.000   75854.867       0.000    4839.852      18.724      83.114       0.000      74.310      35.858       8.643       0.155       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      17      17  hru17                  5.000   77744.195       0.000    4669.118      18.759      88.854       0.000      74.310      25.257      10.455       0.178       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      18      18  hru18                  5.000   74075.680       0.000    4730.308      19.115      83.375       0.000      74.310      35.643       7.001       0.152       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      19      19  hru19                  5.000   77898.102       0.000    4947.548      18.762      84.844       0.000      74.310      10.438       9.624       0.210       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      20      20  hru20                  5.000   73736.125       0.000    4742.151      18.616      84.523       0.000      74.310      90.924       7.563       0.070       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      21      21  hru21                  5.000   77759.984       0.000    4669.355      18.760      89.201       0.000      74.310      25.197      10.464       0.178       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      22      22  hru22                  5.000   75857.992       0.000    4840.087      18.723      83.098       0.000      74.310      35.832       8.645       0.155       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      23      23  hru23                  5.000   79580.570       0.000    4422.730      18.714      87.709       0.000      74.310      44.781      12.991       0.141       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      24      24  hru24                  0.000       0.000       0.000       0.000      18.782       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      25      25  hru25                  0.000       0.000       0.000       0.000      19.321       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      26      26  hru26                  0.000       0.000       0.000       0.000      18.735       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      27      27  hru27                  0.000       0.000       0.000       0.000      18.859       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      28      28  hru28                  0.607   38620.148       0.000    6680.189      18.909       0.000      19.870      71.277     166.710       0.000       0.069       8.222       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      29      29  hru29                  0.607   39175.672       0.000    6928.038      19.010       0.000     125.711      71.277     129.015       0.000       0.122       3.656       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      30      30  hru30                  0.607   39215.379       0.000    7082.788      19.207       0.000     161.012      71.277     122.482       0.000       0.126       2.147       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      31      31  hru31                  3.587   67340.516       0.000    3748.118      18.142      57.277       0.000      71.277     219.913       1.473       0.017       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      32      32  hru32                  3.587   68899.312       0.000    3768.070      18.317      56.728       0.000      71.277     209.652       1.580       0.030       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      33      33  hru33                  2.163   50628.512       0.000    3458.345      18.832     132.731      93.936      71.277     259.115       0.000       0.006       0.107       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      34      34  hru34                  0.699   62958.191       0.000    4182.307      19.001       0.000      18.231      71.277     241.434       1.125       0.024       1.223       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      35      35  hru35                  0.699   65236.945       0.000    4309.935      19.188       0.000     152.285      71.277     230.285       1.559       0.052       0.565       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      36      36  hru36                  0.699   62823.316       0.000    4162.620      19.019       0.000      19.435      71.277     238.248       1.044       0.036       0.678       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      37      37  hru37                  0.699   58759.504       0.000    3927.287      18.890       0.000       6.336      71.277     249.230       0.350       0.010       0.272       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      38      38  hru38                  0.878    1796.348    3075.988     780.929      18.492      50.598       0.000      19.825       0.000       0.000       0.403       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      39      39  hru39                  1.087    2604.168    4159.074     946.403      18.938      21.459       0.000      19.825       0.000       0.203       0.541       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      40      40  hru40                  3.165    6512.433    4665.759     399.728      18.452      85.571       0.000      75.125     269.506     266.477       0.013       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      41      41  hru41                  3.159    7370.590    5280.616     386.989      18.737      90.986       0.000      75.125     269.074     269.464       0.024       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      42      42  hru42                  3.173    6487.214    4647.555     336.480      18.536      90.772       0.000      75.125     269.528     270.000       0.013       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      43      43  hru43                  0.000       0.000       0.000       0.000      18.786       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      44      44  hru44                  0.000       0.000       0.000       0.000      18.874       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      45      45  hru45                  0.000       0.000       0.000       0.000      18.737       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      46      46  hru46                  3.239   68525.156       0.000    3825.390      18.240      41.947       0.000      71.277     209.070       1.135       0.033       0.001       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      47      47  hru47                  3.239   67861.680       0.000    3868.262      18.111      42.436       0.000      71.277     217.438       1.160       0.018       0.001       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      48      48  hru48                  3.239   66995.172       0.000    3826.730      18.217      43.727       0.000      71.277     213.556       1.013       0.031       0.003       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   366    12    31  2004      49      49  hru49                  5.000   73737.688       0.000    4742.032      18.617      84.521       0.000      74.310      90.925       7.564       0.070       0.000       0.000      24.619      13.864      19.241      16.117       0.000       0.000       0.476       0.000       0.000       0.000       0.000
   365    12    31  2005       1       1  hru01                  1.404    5877.082    8814.441    2825.257      18.318      17.619       0.000      12.208       6.099       0.063       0.650       0.000       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005       2       2  hru02                  1.019    2392.439    3905.266     902.813      18.672      34.511       0.000      23.140       0.000       1.000       0.515       0.000       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005       3       3  hru03                  1.019    2433.063    4030.238    1074.788      19.297      28.724       0.000      23.140       0.000       1.282       0.530       3.220       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005       4       4  hru04                  1.019    2430.725    4134.442    1057.216      19.118      25.519       1.751      23.140       0.000       1.403       0.542      36.068       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005       5       5  hru05                  5.000   94814.266       0.000    4873.670      18.843      59.958       0.000      41.193      90.727       1.613       0.080       0.000       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005       6       6  hru06                  5.000   95174.930       0.000    4892.846      18.928      59.539       0.000      41.193      90.836       1.675       0.075       0.000       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005       7       7  hru07                  5.000  104607.312       0.000    5281.846      18.972      65.899       0.000      41.193      23.684       3.733       0.155       0.000       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005       8       8  hru08                  5.000  101230.477       0.000    5140.058      19.105      59.060       0.000      41.193      39.911       2.679       0.132       0.005       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005       9       9  hru09                  5.000  103589.961       0.000    5244.369      18.735      65.546       0.000      41.193      29.490       3.188       0.149       0.000       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      10      10  hru10                  1.019    2287.413    3512.683     771.082      18.642      38.271       0.000      23.140       0.000       1.000       0.476       0.000       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      11      11  hru11                  1.019    2337.042    3713.737     808.895      18.693      38.018       0.000      23.140       0.000       1.000       0.495       0.000       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      12      12  hru12                  1.019    2277.209    3460.792     802.111      18.598      37.200       0.000      23.140       0.000       1.000       0.470       0.000       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      13      13  hru13                  1.019    2435.076    4137.136     947.765      18.961      25.691       1.621      23.140       0.399       1.240       0.513      41.453       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      14      14  hru14                  5.000   86564.727       0.000    4474.700      18.840      60.311       0.000      85.400      94.588       0.000       0.075       0.000       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      15      15  hru15                  5.000   95185.000       0.000    4861.974      18.971      66.176       0.000      85.400      27.976       0.938       0.155       0.000       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      16      16  hru16                  5.000   91810.742       0.000    4698.767      19.103      59.355       0.000      85.400      43.375       0.000       0.131       0.007       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      17      17  hru17                  5.000   93914.211       0.000    4790.779      18.732      65.858       0.000      85.400      34.589       0.223       0.147       0.000       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      18      18  hru18                  5.000   89637.367       0.000    4587.767      19.273      63.640       0.000      85.400      46.863       0.000       0.123       0.132       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      19      19  hru19                  5.000   94980.711       0.000    4854.893      18.894      69.738       0.000      85.400      27.798       0.942       0.155       0.000       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      20      20  hru20                  5.000   86510.617       0.000    4470.985      18.817      61.724       0.000      85.400      94.594       0.000       0.075       0.000       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      21      21  hru21                  5.000   93853.117       0.000    4790.130      18.709      67.905       0.000      85.400      34.586       0.224       0.147       0.000       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      22      22  hru22                  5.000   91769.969       0.000    4695.907      19.077      60.520       0.000      85.400      43.362       0.000       0.131       0.000       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      23      23  hru23                  5.000   94627.234       0.000    4846.287      18.818      63.255       0.000      85.400      57.471       0.745       0.114       0.000       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      24      24  hru24                  0.000       0.000       0.000       0.000      18.549       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      25      25  hru25                  0.000       0.000       0.000       0.000      19.129       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      26      26  hru26                  0.000       0.000       0.000       0.000      18.482       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      27      27  hru27                  0.000       0.000       0.000       0.000      18.664       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      28      28  hru28                  0.574   38409.387       0.000    1827.766      18.783       0.000      72.563      84.659     186.651       0.000       0.037       1.913       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      29      29  hru29                  0.574   37714.805       0.000    2133.638      18.735       0.000     258.685      84.659     137.468       0.000       0.083       2.651       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      30      30  hru30                  0.574   37589.582       0.000    2119.977      19.026       0.000     272.048      84.659     132.214       0.000       0.085       2.045       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      31      31  hru31                  3.462   77544.117       0.000    1821.711      18.712      34.543      13.826      84.659     244.108       0.840       0.021       0.020       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      32      32  hru32                  3.462   81940.453       0.000    1948.429      19.076      28.985      24.782      84.659     233.066       1.458       0.040       0.006       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      33      33  hru33                  2.169   50676.395       0.000    1281.035      18.557     128.501     110.786      84.659     273.482       0.000       0.005       0.112       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      34      34  hru34                  0.668   67293.484       0.000    1607.241      18.823       0.000      81.769      84.659     257.846       0.000       0.022       1.657       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      35      35  hru35                  0.668   68945.328       0.000    1626.928      19.009       0.000     273.524      84.659     228.377       0.000       0.062       1.143       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      36      36  hru36                  0.668   68111.656       0.000    1626.825      18.946       0.000     130.383      84.659     251.489       0.000       0.039       1.058       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      37      37  hru37                  0.668   61161.727       0.000    1458.672      18.845       0.000      45.945      84.659     265.348       0.000       0.010       0.622       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      38      38  hru38                  0.606    2330.771    1113.901    1233.627      18.521      14.666       0.000       8.137       0.000       0.027       0.678       0.000       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      39      39  hru39                  0.617    2389.265    1145.600    1333.157      18.828       8.620       0.000       8.137       0.000       0.105       0.691      21.757       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      40      40  hru40                  3.206    2343.778    1679.677     124.601      18.557      64.981       0.000      85.621     280.103     279.818       0.015       0.000       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      41      41  hru41                  3.187    2653.618    1906.031     143.861      18.857      73.358       0.000      85.621     279.267     272.070       0.028       0.000       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      42      42  hru42                  3.207    2334.632    1673.120     122.655      18.551      67.920       0.000      85.621     280.160     281.000       0.013       0.000       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      43      43  hru43                  0.000       0.000       0.000       0.000      18.556       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      44      44  hru44                  0.000       0.000       0.000       0.000      18.685       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      45      45  hru45                  0.000       0.000       0.000       0.000      18.484       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      46      46  hru46                  3.090   83207.953       0.000    1975.041      19.224       8.191      83.244      84.659     234.747       0.910       0.048       0.014       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      47      47  hru47                  3.090   79174.125       0.000    1876.498      18.704      32.800      36.100      84.659     243.391       0.627       0.022       0.050       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      48      48  hru48                  3.090   80005.227       0.000    1911.720      19.079      20.119      68.649      84.659     238.302       0.765       0.042       0.067       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2005      49      49  hru49                  5.000   86567.328       0.000    4474.826      18.840      60.313       0.000      85.400      94.590       0.000       0.075       0.000       0.000      24.364      13.700      19.032      16.020       0.000       0.000       0.472       0.000       0.000       0.000       0.000
   365    12    31  2006       1       1  hru01                  1.091    2591.864    3945.694    1620.800      18.729      49.937       0.000      29.345       2.207       0.083       0.466      30.008       0.000      25.467      13.681      19.574      17.549       0.000       0.000       0.490       0.000       0.000       0.000       0.000
   365    12    31  2006       2       2  hru02                  1.091    2590.357    3944.118     981.097      18.754      50.946       0.000      29.345       0.000       0.083       0.532     128.035       0.000      25.467      13.681      19.574      17.549       0.000       0.000       0.490       0.000       0.000       0.000       0.000
   365    12    31  2006       3       3  hru03                  1.101    2885.711    4712.357    1049.224      19.757      25.296       0.484      29.345       0.000       0.320       0.620      20.131       0.000      25.467      13.681      19.574      17.549       0.000       0.000       0.490       0.000       0.000       0.000       0.000
   365    12    31  2006       4       4  hru04                  1.099    2853.807    4591.164    1052.143      19.362      31.106       0.308      29.345       0.000       0.320       0.606      35.701       0.000      25.467      13.681      19.574      17.549       0.000       0.000       0.490       0.000       0.000       0.000       0.000
   365    12    31  2006       5       5  hru05                  5.000  109365.773       0.000    5640.051      18.246      78.162       1.952      40.259      90.915       0.195       0.079       3.895       0.000      25.467      13.681      19.574      17.549       0.000       0.000       0.490       0.000       0.000       0.000       0.000
   365    12    31  2006       6       6  hru06                  5.000  109667.586       0.000    5659.033      18.071      82.906       0.376      40.259      92.402       0.244       0.074       3.860       0.000      25.467      13.681      19.574      17.549       0.000       0.000       0.490       0.000       0.000       0.000       0.000
   365    12    31  2006       7       7  hru07                  5.000  125962.930       0.000    6414.199      18.143      72.610       2.357      40.259      17.899       2.788       0.182       1.999       0.000      25.467      13.681      19.574      17.549       0.000       0.000       0.490       0.000       0.000       0.000       0.000
   365    12    31  2006       8       8  hru08                  5.000  120253.039       0.000    6152.126      18.054      77.905       0.456      40.259      41.724       2.198       0.141       7.024       0.000      25.467      13.681      19.574      17.549       0.000       0.000       0.490       0.000       0.000       0.000       0.000
   365    12    31  2006       9       9  hru09                  5.000  124653.062       0.000    6348.978      18.772      73.145       1.263      40.259      21.041       2.505       0.180       2.510       0.000      25.467      13.681      19.574      17.549       0.000       0.000       0.490       0.000       0.000       0.000       0.000
   365    12    31  2006      10      10  hru10                  0.576    2099.011     830.341    1242.417      18.287      25.145       0.000       7.130       0.000       0.128       0.561      83.528       0.000      25.467      13.681      19.574      17.549       0.000       0.000       0.490       0.000       0.000       0.000       0.000
   365    12    31  2006      11      11  hru11                  0.582    2362.037    1000.376    1375.277      18.585      19.196       0.000       7.130       0.000       0.029       0.645      75.317       0.000      25.467      13.681      19.574      17.549       0.000       0.000       0.490       0.000       0.000       0.000       0.000
   365    12    31  2006      12      12  hru12                  0.594    2736.326    1237.121    1539.090      18.983       7.907       0.000       7.130       0.000       0.000       0.769      24.138       0.000      25.467      13.681      19.574      17.549       0.000       0.000       0.490       0.000       0.000       0.000       0.000
   365    12    31  2006      13      13  hru13                  0.599    2794.345    1274.128    1614.834      18.620       4.000       0.000       7.130       0.000       0.515       0.777      20.593       0.000      25.467      13.681      19.574      17.549       0.000       0.000       0.490       0.000       0.000       0.000       0.000
   365    12    31  2006      14      14  hru14                  5.000   99464.891       0.000    5143.472      18.243      78.301       1.946      80.762      90.476       0.000       0.077       3.849       0.000      25.467      13.681      19.574      17.549       0.000       0.000       0.490       0.000       0.000       0.000       0.000
   365    12    31  2006      15      15  hru15                  5.000  113345.773       0.000    5776.327      18.142      72.721       2.346      80.762      15.757       1.394       0.183       2.063       0.000      25.467      13.681      19.574      17.549       0.000       0.000       0.490       0.000       0.000       0.000       0.000
   365    12    31  2006      16      16  hru16                  5.000  108130.633       0.000    5547.226      18.053      78.058       0.441      80.762      39.131       1.279       0.142       7.333       0.000      25.467      13.681      19.574      17.549       0.000       0.000       0.490       0.000       0.000       0.000       0.000
   365    12    31  2006      17      17  hru17                  5.000  111784.391       0.000    5701.353      18.770      73.253       1.250      80.762      19.449       1.267       0.180       2.556       0.000      25.467      13.681      19.574      17.549       0.000       0.000       0.490       0.000       0.000       0.000       0.000
   365    12    31  2006      18      18  hru18                  5.000  105113.742       0.000    5399.414      18.645      89.570       0.000      80.762      41.483       0.806       0.135       5.414       0.000      25.467      13.681      19.574      17.549       0.000       0.000       0.490       0.000       0.000       0.000       0.000
   365    12    31  2006      19      19  hru19                  5.000  112704.734       0.000    5744.996      18.155      75.098       1.419      80.762      15.019       1.255       0.184       1.894       0.000      25.467      13.681      19.574      17.549       0.000       0.000       0.490       0.000       0.000       0.000       0.000
