 SWATPLUS_CUENCAPIURA      SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr   unit  gis_id  name                    flo_in          geo_bf         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm        sed_stor      n_tot          p_tot         dep_bf        velav_bf        
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm            tons       kg_N           kg_P            m/s             m/s        
    67     3     8  1982      33      33  cha33                0.6055E-01     0.0000E+00     0.4559E-01     0.6055E-01     0.9558E+01     0.9558E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6256E+02     0.1729E+01     0.5080E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.2875E+01     0.0000E+00     0.2165E+01     0.1198E+00     0.5701E+02     0.3947E+00     0.1522E+01     0.1885E+03
    67     3     8  1982      34      34  cha34                0.1424E-01     0.0000E+00     0.1146E-01     0.1424E-01     0.2071E+01     0.2071E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2946E+02     0.1046E+01     0.5310E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.2373E+01     0.0000E+00     0.1910E+01     0.2819E-01     0.2512E+02     0.1690E+00     0.9214E+00     0.3911E+02
    67     3     8  1982      35      35  cha35                0.1145E-01     0.0000E+00     0.9691E-02     0.1145E-01     0.1329E+01     0.1329E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2460E+02     0.9279E+00     0.6440E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.2575E+01     0.0000E+00     0.2180E+01     0.1437E-01     0.2810E+02     0.9718E-01     0.8171E+00     0.2941E+02
    67     3     8  1982      36      36  cha36                0.1012E-01     0.0000E+00     0.7447E-02     0.1012E-01     0.8243E-06     0.8243E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1683E+02     0.7204E+00     0.1238E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4289E+01     0.0000E+00     0.3155E+01     0.2200E-07     0.4038E+02     0.4008E-02     0.6343E+00     0.1824E+02
    67     3     8  1982      37      37  cha37                0.9608E-02     0.0000E+00     0.6343E-02     0.9608E-02     0.1180E-05     0.1180E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1924E+02     0.7878E+00     0.1428E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3255E+01     0.0000E+00     0.2149E+01     0.5032E-07     0.2707E+02     0.4196E-02     0.6937E+00     0.2603E+02
    67     3     8  1982      38      38  cha38                0.5451E-02     0.0000E+00     0.4288E-02     0.5451E-02     0.1247E+01     0.1247E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1134E+02     0.5537E+00     0.1484E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4460E+01     0.0000E+00     0.3508E+01     0.2033E-01     0.1871E+02     0.7320E-01     0.4875E+00     0.8649E+01
    67     3     8  1982      39      39  cha39                0.1929E-01     0.0000E+00     0.1331E-01     0.1929E-01     0.1121E-04     0.1121E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2994E+02     0.1058E+01     0.1635E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3128E+01     0.0000E+00     0.2158E+01     0.3754E-06     0.3439E+02     0.8861E-02     0.9314E+00     0.7102E+02
    67     3     8  1982      40      40  cha40                0.1211E-01     0.0000E+00     0.1073E-01     0.1211E-01     0.4596E-05     0.4596E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2146E+02     0.8473E+00     0.6273E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3421E+01     0.0000E+00     0.3030E+01     0.5226E-07     0.3465E+02     0.6450E-02     0.7461E+00     0.6877E+02
    67     3     8  1982      41      41  cha41                0.1579E-01     0.0000E+00     0.1006E-01     0.1579E-01     0.3133E-05     0.3133E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2361E+02     0.9027E+00     0.6048E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3805E+01     0.0000E+00     0.2424E+01     0.2474E-05     0.2823E+02     0.6491E-02     0.7949E+00     0.8258E+02
    67     3     8  1982      42      42  cha42                0.2677E-02     0.0000E+00     0.2194E-02     0.2677E-02     0.6502E-06     0.6502E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9828E+01     0.5034E+00     0.1110E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2778E+01     0.0000E+00     0.2277E+01     0.1156E-07     0.1276E+02     0.2330E-02     0.4432E+00     0.5526E+01
    67     3     8  1982      43      43  cha43                0.3881E-02     0.0000E+00     0.3495E-02     0.3881E-02     0.1791E-05     0.1791E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1013E+02     0.5136E+00     0.9330E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3831E+01     0.0000E+00     0.3449E+01     0.1745E-07     0.1499E+02     0.1974E-02     0.4523E+00     0.1708E+02
    67     3     8  1982      44      44  cha44                0.2036E-02     0.0000E+00     0.2011E-02     0.2036E-02     0.4537E-06     0.4537E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7822E+01     0.4323E+00     0.1852E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3093E+01     0.0000E+00     0.3054E+01     0.9563E-09     0.1538E+02     0.1624E-02     0.3806E+00     0.4398E+01
    67     3     8  1982      45      45  cha45                0.4865E-02     0.0000E+00     0.4504E-02     0.4865E-02     0.6835E-05     0.6835E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1013E+02     0.5136E+00     0.5879E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4801E+01     0.0000E+00     0.4444E+01     0.4692E-07     0.2942E+02     0.1876E-02     0.4523E+00     0.1356E+02
    67     3     8  1982      46      46  cha46                0.2206E-02     0.0000E+00     0.2002E-02     0.2206E-02     0.4426E-06     0.4426E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8105E+01     0.4426E+00     0.8340E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.3158E+01     0.0000E+00     0.2866E+01     0.3929E-08     0.1335E+02     0.1838E-02     0.3898E+00     0.3182E+01
    67     3     8  1982      47      47  cha47                0.8935E-02     0.0000E+00     0.7454E-02     0.8935E-02     0.2016E-05     0.2016E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1562E+02     0.6855E+00     0.9260E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4285E+01     0.0000E+00     0.3575E+01     0.6963E-07     0.2848E+02     0.3993E-02     0.6037E+00     0.4261E+02
    67     3     8  1982      48      48  cha48                0.5880E-01     0.0000E+00     0.5404E-01     0.5880E-01     0.1026E+02     0.1026E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5863E+02     0.1656E+01     0.5910E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.3111E+01     0.0000E+00     0.2859E+01     0.5217E-01     0.1115E+03     0.8414E+00     0.1458E+01     0.1772E+03
    67     3     8  1982      49      49  cha49                0.3998E-01     0.0000E+00     0.3326E-01     0.3998E-01     0.7275E+01     0.7275E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3903E+02     0.1262E+01     0.8040E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4166E+01     0.0000E+00     0.3466E+01     0.8371E-01     0.9874E+02     0.6119E+00     0.1112E+01     0.8736E+02
    67     3     8  1982      50      50  cha50                0.3812E-01     0.0000E+00     0.3484E-01     0.3812E-01     0.7428E+01     0.7428E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3549E+02     0.1185E+01     0.1038E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4656E+01     0.0000E+00     0.4256E+01     0.4903E-01     0.1449E+03     0.8169E+00     0.1043E+01     0.8112E+02
    67     3     8  1982      51      51  cha51                0.3703E-01     0.0000E+00     0.3097E-01     0.3703E-01     0.6358E+01     0.6358E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2933E+02     0.1043E+01     0.2637E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.6216E+01     0.0000E+00     0.5198E+01     0.8800E-01     0.1618E+03     0.6411E+00     0.9187E+00     0.8636E+02
    67     3     8  1982      52      52  cha52                0.3992E-02     0.0000E+00     0.3515E-02     0.3992E-02     0.8354E+00     0.8354E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1120E+02     0.5491E+00     0.1381E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3334E+01     0.0000E+00     0.2935E+01     0.7877E-02     0.1584E+02     0.1081E+00     0.4835E+00     0.8128E+01
    67     3     8  1982      53      53  cha53                0.3313E-01     0.0000E+00     0.2477E-01     0.3313E-01     0.5324E+01     0.5324E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3779E+02     0.1235E+01     0.2119E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3645E+01     0.0000E+00     0.2725E+01     0.8808E-01     0.5437E+02     0.3938E+00     0.1088E+01     0.1324E+03
    67     3     8  1982      54      54  cha54                0.2177E-01     0.0000E+00     0.2016E-01     0.2177E-01     0.3347E+01     0.3347E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3084E+02     0.1079E+01     0.3102E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3361E+01     0.0000E+00     0.3111E+01     0.1769E-01     0.5582E+02     0.4061E+00     0.9500E+00     0.1042E+03
    67     3     8  1982      55      55  cha55                0.1585E-01     0.0000E+00     0.1465E-01     0.1585E-01     0.3459E+01     0.3459E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2434E+02     0.9213E+00     0.4909E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3629E+01     0.0000E+00     0.3356E+01     0.2030E-01     0.4061E+02     0.4305E+00     0.8113E+00     0.7938E+02
    67     3     8  1982      56      56  cha56                0.2552E-02     0.0000E+00     0.2491E-02     0.2552E-02     0.1260E-05     0.1260E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7778E+01     0.4307E+00     0.2136E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3913E+01     0.0000E+00     0.3819E+01     0.3970E-08     0.2035E+02     0.1805E-02     0.3792E+00     0.4668E+01
