 FINAL_TRY                
  SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                               
  
                                                                            --YIELD (kg/ha)--
  jday   mon   day    yr    unit PLANTNM                         MASS          C           N           P
    67     3     8  1982    4281    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4282    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4283    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4284    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4285    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4286    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4287    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4288    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4289    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4290    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4291    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4292    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4293    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4294    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4295    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4296    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4297    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4298    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4299    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4300    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4301    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4302    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4303    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4304    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4305    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4306    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4307    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4308    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4309    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4310    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4311    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4312    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4313    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4314    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4315    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4316    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4317    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4318    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4319    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4320    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4321    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4322    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4323    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4324    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4325    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4326    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4327    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4328    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4329    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4330    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4331    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4332    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4333    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4334    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4335    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4336    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4337    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4338    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4339    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4340    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4341    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4342    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4343    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4344    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4345    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4346    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4347    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4348    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4349    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4350    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4351    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4352    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4353    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4354    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4355    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4356    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4357    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4358    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4359    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4360    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4361    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4362    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4363    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4364    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4365    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4366    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4367    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4368    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4369    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4370    wetl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4371    wetl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4372    wetl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4373    wetl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4374    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4375    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4376    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4377    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4378    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4379    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4380    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4381    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4382    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4383    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4384    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4385    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4386    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4387    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4388    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4389    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4390    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4391    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4392    wetl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4393    wetl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4394    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4395    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4396    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4397    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4398    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4399    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4400    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4401    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4402    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4403    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4408    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4409    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4410    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4411    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4412    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4415    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4416    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4417    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4418    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4419    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4420    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4421    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4422    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4423    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4424    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4425    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4426    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4427    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4428    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4429    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4430    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4433    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4434    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4435    wetl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4436    wetl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4437    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4438    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4439    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4440    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4441    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4442    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4443    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4444    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4445    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4446    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4447    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4448    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4449    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4450    bsvg                        0.000       0.000       0.000       0.000
    67     3     8  1982    4451    bsvg                        0.000       0.000       0.000       0.000
    67     3     8  1982    4452    bsvg                        0.000       0.000       0.000       0.000
    67     3     8  1982    4453    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4454    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4455    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4456    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4457    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4458    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4459    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4460    bsvg                        0.000       0.000       0.000       0.000
    67     3     8  1982    4461    bsvg                        0.000       0.000       0.000       0.000
    67     3     8  1982    4462    bsvg                        0.000       0.000       0.000       0.000
    67     3     8  1982    4463    bsvg                        0.000       0.000       0.000       0.000
    67     3     8  1982    4464    bsvg                        0.000       0.000       0.000       0.000
    67     3     8  1982    4465    bsvg                        0.000       0.000       0.000       0.000
    67     3     8  1982    4466    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4467    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4468    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4469    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4470    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4471    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4472    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4473    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4474    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4475    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4476    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4477    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4478    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4479    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4480    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4481    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4482    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4483    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4484    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4485    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4486    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4487    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4488    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4489    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4490    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4491    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4492    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4493    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4494    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4495    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4496    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4497    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4498    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4499    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4500    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4501    bsvg                        0.000       0.000       0.000       0.000
    67     3     8  1982    4502    bsvg                        0.000       0.000       0.000       0.000
    67     3     8  1982    4503    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4504    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4505    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4506    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4507    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4508    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4509    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4510    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4511    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4512    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4513    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4514    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4515    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4516    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4517    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4518    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4519    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4520    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4521    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4522    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4523    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4524    bsvg                        0.000       0.000       0.000       0.000
    67     3     8  1982    4525    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4526    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4527    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4528    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4529    bsvg                        0.000       0.000       0.000       0.000
    67     3     8  1982    4530    bsvg                        0.000       0.000       0.000       0.000
    67     3     8  1982    4531    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4532    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4533    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4534    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4535    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4536    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4537    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4538    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4539    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4540    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4541    bsvg                        0.000       0.000       0.000       0.000
    67     3     8  1982    4542    bsvg                        0.000       0.000       0.000       0.000
    67     3     8  1982    4543    bsvg                        0.000       0.000       0.000       0.000
    67     3     8  1982    4544    bsvg                        0.000       0.000       0.000       0.000
    67     3     8  1982    4545    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4546    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4547    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4548    bsvg                        0.000       0.000       0.000       0.000
    67     3     8  1982    4549    bsvg                        0.000       0.000       0.000       0.000
    67     3     8  1982    4550    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4551    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4552    bsvg                        0.000       0.000       0.000       0.000
    67     3     8  1982    4553    bsvg                        0.000       0.000       0.000       0.000
    67     3     8  1982    4554    bsvg                        0.000       0.000       0.000       0.000
    67     3     8  1982    4555    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4556    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4557    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4558    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4559    bsvg                        0.000       0.000       0.000       0.000
    67     3     8  1982    4560    bsvg                        0.000       0.000       0.000       0.000
    67     3     8  1982    4561    bsvg                        0.000       0.000       0.000       0.000
    67     3     8  1982    4562    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4563    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4564    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4565    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4566    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4567    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4568    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4569    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4570    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4571    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4572    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4573    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4574    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4575    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4576    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4577    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4578    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4579    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4580    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4581    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4582    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4583    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4584    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4585    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4586    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4587    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4588    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4589    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4590    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4591    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4592    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4593    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4594    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4595    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4596    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4597    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4598    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4599    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4600    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4601    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4602    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4603    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4604    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4605    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4606    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4607    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4608    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4609    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4610    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4611    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4612    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4613    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4614    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4615    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    4616    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4617    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4618    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4619    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4620    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4621    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4622    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4623    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4624    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4625    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4626    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4627    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4628    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4629    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4630    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4631    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4632    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4633    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4634    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4635    bsvg                        0.000       0.000       0.000       0.000
    67     3     8  1982    4636    bsvg                        0.000       0.000       0.000       0.000
    67     3     8  1982    4637    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4638    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4639    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4640    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4641    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4642    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4643    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4644    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4645    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4646    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4647    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4648    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4649    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4650    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4651    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4652    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4653    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4654    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4655    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4656    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4657    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4658    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4659    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4660    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4661    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4662    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4663    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4664    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4665    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4666    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4667    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4668    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4669    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4670    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4671    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4672    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4673    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4674    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4675    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4676    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4677    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4678    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4679    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4680    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4681    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4682    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4683    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4684    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4685    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4686    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4687    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4688    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4689    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4690    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4691    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4692    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    4693    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4694    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4695    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4696    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4697    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4698    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4699    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4700    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    4701    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4702    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4703    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    4704    shrb                        0.000       0.000       0.000       0.000
