 Prueba3                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
  jday   mon   day    yr    unit  gis_id  name                  precip     snofall      snomlt    surq_gen        latq    wateryld        perc          et     ecanopy      eplant       esoil   surq_cont          cn     sw_init    sw_final      sw_ave      sw_300    sno_init   sno_final     snopack         pet       qtile         irr  surq_runon  latq_runon    overbank    surq_cha    surq_res     surq_ls    latq_cha    latq_res     latq_ls     gwsoilq       satex  satex_chan   sw_change     lagsurf     laglatq    lagsatex    wet_evap    wet_oflo    wet_stor
                                                                  mm            mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm         ---          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm
    67     3     8  1982      45      45  hru045              3113.609       0.000       0.000    1227.858     190.079    1417.937     399.895      31.635       0.000       0.000      31.635    1228.043      71.596     269.612     507.018     360.445      81.428       0.000       0.000       0.000      31.853       0.000       0.000       0.000       0.000       0.000    1228.043       0.000       0.000     190.079       0.000       0.000       0.000       0.000       0.000    1257.057       9.747     342.332       0.000       0.000       0.000       0.000
    67     3     8  1982      46      46  hru046              3113.609       0.000       0.000    1269.094     168.536    1437.630     404.764      31.476       0.000       0.000      31.476    1269.181      71.729     274.905     507.575     363.601      82.570       0.000       0.000       0.000      31.691       0.000       0.000       0.000       0.000       0.000    1269.181       0.000       0.000     168.536       0.000       0.000       0.000       0.000       0.000    1233.671       4.776     303.533       0.000       0.000       0.000       0.000
    67     3     8  1982      47      47  hru047              3113.609       0.000       0.000    1218.351     194.395    1412.746     398.764      31.988       0.000       0.000      31.988    1218.377      71.564     268.355     506.913     359.713      81.169       0.000       0.000       0.000      32.208       0.000       0.000       0.000       0.000       0.000    1218.377       0.000       0.000     194.395       0.000       0.000       0.000       0.000       0.000    1262.991       1.351     350.105       0.000       0.000       0.000       0.000
    67     3     8  1982      48      48  hru048              3113.609       0.000       0.000    2986.420      50.047    3036.467      39.206      31.762       0.000       0.000      31.762    2986.424      87.023     332.422     333.459     293.405     102.748       0.000       0.000       0.000      31.956       0.000       0.000       0.000       0.000       0.000    2986.424       0.000       0.000      50.047       0.000       0.000       0.000       0.000       0.000       5.486       0.291     607.732       0.000       0.000       0.000       0.000
    67     3     8  1982      49      49  hru049              3113.609       0.000       0.000    1210.542     198.859    1409.401     397.923      31.799       0.000       0.000      31.799    1210.585      71.539     267.453     506.820     359.166      80.969       0.000       0.000       0.000      32.017       0.000       0.000       0.000       0.000       0.000    1210.585       0.000       0.000     198.859       0.000       0.000       0.000       0.000       0.000    1267.156       2.243     358.145       0.000       0.000       0.000       0.000
    67     3     8  1982      50      50  hru050              3113.609       0.000       0.000    1178.338     215.283    1393.622     394.374      31.954       0.000       0.000      31.954    1178.412      71.432     263.587     506.476     356.864      80.139       0.000       0.000       0.000      32.174       0.000       0.000       0.000       0.000       0.000    1178.412       0.000       0.000     215.283       0.000       0.000       0.000       0.000       0.000    1285.555       3.824     387.725       0.000       0.000       0.000       0.000
    67     3     8  1982      51      51  hru051              3113.609       0.000       0.000    1183.451     212.258    1395.709     394.901      32.140       0.000       0.000      32.140    1183.472      71.448     264.144     506.535     357.207      80.266       0.000       0.000       0.000      32.361       0.000       0.000       0.000       0.000       0.000    1183.472       0.000       0.000     212.258       0.000       0.000       0.000       0.000       0.000    1282.941       1.083     382.276       0.000       0.000       0.000       0.000
    67     3     8  1982      52      52  hru052              3113.609       0.000       0.000    1171.645     218.129    1389.774     393.595      32.283       0.000       0.000      32.283    1171.693      71.409     262.719     506.411     356.360      79.969       0.000       0.000       0.000      32.505       0.000       0.000       0.000       0.000       0.000    1171.693       0.000       0.000     218.129       0.000       0.000       0.000       0.000       0.000    1289.741       2.461     392.851       0.000       0.000       0.000       0.000
    67     3     8  1982      53      53  hru053              3113.609       0.000       0.000    2461.600      64.102    2525.702     189.780      32.653       0.000       0.000      32.653    2461.681      80.742     280.554     348.339     297.183      96.170       0.000       0.000       0.000      32.855       0.000       0.000       0.000       0.000       0.000    2461.681       0.000       0.000      64.102       0.000       0.000       0.000       0.000       0.000     358.573       6.260     707.508       0.000       0.000       0.000       0.000
    67     3     8  1982      54      54  hru054              3113.609       0.000       0.000    2474.486      60.131    2534.617     190.149      32.548       0.000       0.000      32.548    2474.496      81.096     282.169     348.339     297.658      96.646       0.000       0.000       0.000      32.750       0.000       0.000       0.000       0.000       0.000    2474.496       0.000       0.000      60.131       0.000       0.000       0.000       0.000       0.000     350.027       0.789     663.675       0.000       0.000       0.000       0.000
