 Prueba3                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr   unit  gis_id  name                 sedyld     sedorgn     sedorgp     surqno3     lat3no3    surqsolp        usle     sedminp     tileno3     lchlabp    tilelabp      satexn
                                                                  tha        kgha        kgha        kgha        kgha        kgha        tons        kgha        kgha        kgha        kgha        kgha
    67     3     8  1982     120     120  hru120                 0.829       4.453       0.499       0.126       1.949       0.431       0.000       0.348       0.000       0.067       0.000       0.000
    67     3     8  1982     121     121  hru121                 3.379      17.448       1.956       0.125       3.949       0.397       0.000       1.380       0.000       0.067       0.000       0.000
    67     3     8  1982     122     122  hru122                 2.128      11.194       1.255       0.125       3.036       0.412       0.000       0.881       0.000       0.067       0.000       0.000
    67     3     8  1982     123     123  hru123                 0.818       4.394       0.493       0.126       1.918       0.431       0.000       0.344       0.000       0.067       0.000       0.000
    67     3     8  1982     124     124  hru124                 0.343       1.858       0.208       0.126       1.239       0.438       0.000       0.145       0.000       0.067       0.000       0.000
    67     3     8  1982     125     125  hru125                 3.196      16.546       1.855       0.122       0.241       0.401       0.000       1.307       0.000       0.067       0.000       0.000
    67     3     8  1982     126     126  hru126                 4.550      22.994       2.578       0.121       1.189       0.384       0.000       1.827       0.000       0.067       0.000       0.000
    67     3     8  1982     127     127  hru127                12.210      54.510       6.111       0.113       1.941       0.289       0.000       4.478       0.000       0.067       0.000       0.000
    67     3     8  1982     128     128  hru128                37.997     104.974      11.771       0.097       3.476       0.155       0.000       5.195       0.000       0.067       0.000       0.000
    67     3     8  1982     129     129  hru129                 0.786       4.239       0.475       0.126       1.960       0.431       0.000       0.332       0.000       0.067       0.000       0.000
    67     3     8  1982     130     130  hru130                 2.124      11.212       1.257       0.125       3.258       0.412       0.000       0.883       0.000       0.067       0.000       0.000
    67     3     8  1982     131     131  hru131                 0.334       1.821       0.204       0.126       1.256       0.438       0.000       0.142       0.000       0.067       0.000       0.000
    67     3     8  1982     132     132  hru132                36.142     112.048      12.638       0.085       2.353       0.159       0.000       5.338       0.000       0.298       0.000       0.000
    67     3     8  1982     133     133  hru133                 4.038      22.596       2.548       0.120       0.735       0.346       0.000       1.682       0.000       0.303       0.000       0.000
    67     3     8  1982     134     134  hru134                 0.282       1.674       0.189       0.125       0.733       0.386       0.000       0.123       0.000       0.303       0.000       0.000
    67     3     8  1982     135     135  hru135                 0.223       1.215       0.136       0.126       0.241       0.441       0.000       0.095       0.000       0.067       0.000       0.000
    67     3     8  1982     136     136  hru136                 0.302       1.638       0.184       0.126       1.157       0.439       0.000       0.128       0.000       0.067       0.000       0.000
    67     3     8  1982     137     137  hru137                 0.337       1.824       0.204       0.126       1.203       0.438       0.000       0.142       0.000       0.067       0.000       0.000
    67     3     8  1982     138     138  hru138                 2.081       8.440       0.909       0.110       1.663       0.406       0.000       0.922       0.000       0.258       0.000       0.000
