 Prueba3                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
  jday   mon   day    yr    unit  gis_id  name                  precip     snofall      snomlt    surq_gen        latq    wateryld        perc          et     ecanopy      eplant       esoil   surq_cont          cn     sw_init    sw_final      sw_ave      sw_300    sno_init   sno_final     snopack         pet       qtile         irr  surq_runon  latq_runon    overbank    surq_cha    surq_res     surq_ls    latq_cha    latq_res     latq_ls     gwsoilq       satex  satex_chan   sw_change     lagsurf     laglatq    lagsatex    wet_evap    wet_oflo    wet_stor
                                                                  mm            mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm         ---          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm
     67     3     8  1982     49       0  rtu0490              588.600       0.000       0.000     469.658      10.415     480.072      35.995       6.328       0.000       0.000       6.328     469.716      81.352     283.260     348.339     297.510      96.983       0.000       0.000       0.000       6.367       0.000       0.000       0.000       0.000       0.000     469.716       0.000       0.000      10.415       0.000       0.000       0.000       0.000       0.000      65.079       4.430     114.947       0.000       0.000       0.000       0.000
     67     3     8  1982     50       0  rtu0500              588.600       0.000       0.000     472.807       9.795     482.602      36.091       6.123       0.000       0.000       6.123     472.813      81.830     285.534     348.339     298.178      97.634       0.000       0.000       0.000       6.161       0.000       0.000       0.000       0.000       0.000     472.813       0.000       0.000       9.795       0.000       0.000       0.000       0.000       0.000      62.805       0.462     108.106       0.000       0.000       0.000       0.000
     67     3     8  1982     51       0  rtu0510              588.600       0.000       0.000     455.976      14.996     470.971      35.601       6.271       0.000       0.000       6.271     455.980      79.581     274.315     348.339     294.796      94.335       0.000       0.000       0.000       6.310       0.000       0.000       0.000       0.000       0.000     455.980       0.000       0.000      14.996       0.000       0.000       0.000       0.000       0.000      74.024       0.344     165.508       0.000       0.000       0.000       0.000
     67     3     8  1982     52       0  rtu0520              588.600       0.000       0.000     465.514      11.644     477.158      35.872       6.400       0.000       0.000       6.400     465.517      80.729     280.414     348.339     296.654      96.148       0.000       0.000       0.000       6.440       0.000       0.000       0.000       0.000       0.000     465.517       0.000       0.000      11.644       0.000       0.000       0.000       0.000       0.000      67.925       0.203     128.516       0.000       0.000       0.000       0.000
     67     3     8  1982     53       0  rtu0530              588.600       0.000       0.000     461.360      13.188     474.548      35.757       6.297       0.000       0.000       6.297     461.360      80.182     277.795     348.339     295.852      95.366       0.000       0.000       0.000       6.336       0.000       0.000       0.000       0.000       0.000     461.360       0.000       0.000      13.188       0.000       0.000       0.000       0.000       0.000      70.544       0.000     145.559       0.000       0.000       0.000       0.000
     67     3     8  1982     54       0  rtu0540              588.600       0.000       0.000     496.473      11.582     508.055      27.162       6.120       0.000       0.000       6.120     496.477      82.876     297.399     343.763     295.940      98.458       0.000       0.000       0.000       6.157       0.000       0.000       0.000       0.000       0.000     496.477       0.000       0.000      11.582       0.000       0.000       0.000       0.000       0.000      46.364       0.272     131.832       0.000       0.000       0.000       0.000
     67     3     8  1982     55       0  rtu0550              588.600       0.000       0.000     467.144      11.262     478.405      35.922       6.319       0.000       0.000       6.319     467.155      80.978     281.578     348.339     297.000      96.485       0.000       0.000       0.000       6.358       0.000       0.000       0.000       0.000       0.000     467.155       0.000       0.000      11.262       0.000       0.000       0.000       0.000       0.000      66.761       0.867     124.297       0.000       0.000       0.000       0.000
     67     3     8  1982     56       0  rtu0560              588.600       0.000       0.000     467.946      10.940     478.886      35.943       6.354       0.000       0.000       6.354     467.950      81.088     282.067     348.339     297.151      96.633       0.000       0.000       0.000       6.393       0.000       0.000       0.000       0.000       0.000     467.950       0.000       0.000      10.940       0.000       0.000       0.000       0.000       0.000      66.272       0.299     120.744       0.000       0.000       0.000       0.000
     67     3     8  1982     57       0  rtu0570              588.600       0.000       0.000     566.611       7.542     574.154       7.412       5.997       0.000       0.000       5.997     566.621      87.025     332.520     333.459     293.419     102.769       0.000       0.000       0.000       6.033       0.000       0.000       0.000       0.000       0.000     566.621       0.000       0.000       7.542       0.000       0.000       0.000       0.000       0.000       0.939       0.851      91.587       0.000       0.000       0.000       0.000
     67     3     8  1982     58       0  rtu0580              588.600       0.000       0.000     468.954      10.644     479.599      35.973       6.334       0.000       0.000       6.334     468.976      81.242     282.766     348.339     297.361      96.837       0.000       0.000       0.000       6.373       0.000       0.000       0.000       0.000       0.000     468.976       0.000       0.000      10.644       0.000       0.000       0.000       0.000       0.000      65.573       1.681     117.484       0.000       0.000       0.000       0.000
