 Prueba3                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr   unit  gis_id  name                    flo_in          geo_bf         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm        sed_stor      n_tot          p_tot         dep_bf        velav_bf        
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm            tons       kg_N           kg_P            m/s             m/s        
    67     3     8  1982      30      30  cha030               0.5260E+00     0.0000E+00     0.5250E+00     0.5260E+00     0.9219E+03     0.9219E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.3610E+04     0.0000E+00     0.0000E+00     0.3857E+01     0.7369E+02     0.2374E+00     0.4322E+02     0.0000E+00     0.0000E+00     0.4907E+03     0.0000E+00     0.4898E+03     0.1350E+01     0.9545E+02     0.1967E+02     0.3883E+02     0.5681E+05
    67     3     8  1982      31      31  cha031               0.7915E+02     0.0000E+00     0.7915E+02     0.7915E+02     0.5713E+06     0.5707E+06     0.0000E+00     0.0000E+00     0.5713E+03     0.0000E+00     0.3532E-02     0.0000E+00     0.7896E+02     0.2019E+01     0.1000E-04     0.0000E+00     0.3644E-03     0.0000E+00     0.4819E+03     0.0000E+00     0.4819E+03     0.2462E+01     0.4010E+05     0.1689E+05     0.1778E+01     0.1369E+02
    67     3     8  1982      32      32  cha032               0.7850E+02     0.0000E+00     0.7818E+02     0.7850E+02     0.5694E+06     0.5694E+06     0.0000E+00     0.0000E+00     0.0000E+00     0.1345E+06     0.0000E+00     0.0000E+00     0.7847E+02     0.8420E+02     0.2095E-01     0.4033E+02     0.0000E+00     0.0000E+00     0.4829E+03     0.0000E+00     0.4810E+03     0.1612E+04     0.3981E+05     0.1683E+05     0.5118E+02     0.1550E+06
    67     3     8  1982      33      33  cha033               0.7675E+02     0.0000E+00     0.7658E+02     0.7675E+02     0.5612E+06     0.5612E+06     0.0000E+00     0.0000E+00     0.0000E+00     0.1347E+06     0.0000E+00     0.0000E+00     0.7739E+02     0.1358E+03     0.3704E-01     0.6199E+02     0.0000E+00     0.0000E+00     0.4832E+03     0.0000E+00     0.4822E+03     0.8762E+03     0.3934E+05     0.1534E+05     0.8473E+02     0.4944E+06
    67     3     8  1982      34      34  cha034               0.7252E+02     0.0000E+00     0.7249E+02     0.7252E+02     0.5443E+06     0.5443E+06     0.0000E+00     0.0000E+00     0.0000E+00     0.3476E+05     0.0000E+00     0.0000E+00     0.7495E+02     0.1667E+03     0.4841E-01     0.7484E+02     0.0000E+00     0.0000E+00     0.4816E+03     0.0000E+00     0.4814E+03     0.1739E+03     0.3797E+05     0.1419E+05     0.1050E+03     0.8201E+06
    67     3     8  1982      35      35  cha035               0.6938E+02     0.0000E+00     0.6911E+02     0.6938E+02     0.5310E+06     0.5310E+06     0.0000E+00     0.0000E+00     0.0000E+00     0.1404E+06     0.0000E+00     0.0000E+00     0.7316E+02     0.9406E+02     0.2509E-01     0.4458E+02     0.0000E+00     0.0000E+00     0.4798E+03     0.0000E+00     0.4779E+03     0.1461E+04     0.3690E+05     0.1375E+05     0.5749E+02     0.1941E+06
    67     3     8  1982      36      36  cha036               0.1993E+02     0.0000E+00     0.1984E+02     0.1993E+02     0.1459E+06     0.1459E+06     0.0000E+00     0.0000E+00     0.0000E+00     0.9660E+05     0.0000E+00     0.0000E+00     0.3905E+02     0.1550E+03     0.5820E-01     0.5432E+02     0.0000E+00     0.0000E+00     0.3923E+03     0.0000E+00     0.3906E+03     0.3856E+03     0.1319E+05     0.3370E+04     0.1040E+03     0.5607E+06
    67     3     8  1982      37      37  cha037               0.1825E+02     0.0000E+00     0.1822E+02     0.1825E+02     0.1311E+06     0.1311E+06     0.0000E+00     0.0000E+00     0.0000E+00     0.3358E+05     0.0000E+00     0.0000E+00     0.3738E+02     0.1277E+03     0.4533E-01     0.4380E+02     0.0000E+00     0.0000E+00     0.3866E+03     0.0000E+00     0.3858E+03     0.1710E+03     0.1224E+05     0.2886E+04     0.8618E+02     0.3256E+06
    67     3     8  1982      38      38  cha038               0.1697E+02     0.0000E+00     0.1694E+02     0.1697E+02     0.1201E+06     0.1201E+06     0.0000E+00     0.0000E+00     0.0000E+00     0.3095E+05     0.0000E+00     0.0000E+00     0.3606E+02     0.1576E+03     0.5803E-01     0.5188E+02     0.0000E+00     0.0000E+00     0.3814E+03     0.0000E+00     0.3808E+03     0.1183E+03     0.1159E+05     0.2604E+04     0.1079E+03     0.5762E+06
    67     3     8  1982      39      39  cha039               0.5243E+01     0.0000E+00     0.5232E+01     0.5243E+01     0.1428E+05     0.1428E+05     0.0000E+00     0.0000E+00     0.1938E+01     0.2335E+05     0.0000E+00     0.0000E+00     0.1548E+02     0.9967E+02     0.1033E+00     0.5751E+02     0.0000E+00     0.0000E+00     0.4826E+03     0.0000E+00     0.4816E+03     0.2150E+02     0.1447E+04     0.3149E+03     0.5287E+02     0.1191E+06
    67     3     8  1982      40      40  cha040               0.3475E+01     0.0000E+00     0.3467E+01     0.3475E+01     0.1285E+05     0.1285E+05     0.0000E+00     0.0000E+00     0.3038E+01     0.1961E+05     0.0000E+00     0.0000E+00     0.1159E+02     0.1029E+03     0.9690E-01     0.5139E+02     0.0000E+00     0.0000E+00     0.5180E+03     0.0000E+00     0.5167E+03     0.2706E+02     0.1171E+04     0.2539E+03     0.6046E+02     0.1319E+06
