ID,NAME,LAT,LONG,ELEVATION
11942,11942_PCP,42.097,-5.124,776
11943,11943_PCP,42.096,-5.057,782
11944,11944_PCP,42.096,-4.99,778
11945,11945_PCP,42.095,-4.922,769
11946,11946_PCP,42.094,-4.855,761
11947,11947_PCP,42.094,-4.788,753
11948,11948_PCP,42.093,-4.72,743
11949,11949_PCP,42.092,-4.653,738
11950,11950_PCP,42.092,-4.586,750
11951,11951_PCP,42.091,-4.518,789
11952,11952_PCP,42.09,-4.451,841
11953,11953_PCP,42.089,-4.384,858
11954,11954_PCP,42.088,-4.316,827
11955,11955_PCP,42.087,-4.249,792
11956,11956_PCP,42.086,-4.182,787
11957,11957_PCP,42.085,-4.114,809
11958,11958_PCP,42.084,-4.047,831
11959,11959_PCP,42.083,-3.98,840
11960,11960_PCP,42.082,-3.912,841
11961,11961_PCP,42.081,-3.845,854
11962,11962_PCP,42.079,-3.778,877
11963,11963_PCP,42.078,-3.71,910
11964,11964_PCP,42.077,-3.643,950
11965,11965_PCP,42.075,-3.576,993
11966,11966_PCP,42.074,-3.508,1016
11967,11967_PCP,42.072,-3.441,1004
11968,11968_PCP,42.071,-3.374,980
11969,11969_PCP,42.069,-3.306,999
11970,11970_PCP,42.068,-3.239,1117
11971,11971_PCP,42.066,-3.172,1296
11972,11972_PCP,42.065,-3.105,1414
11973,11973_PCP,42.063,-3.037,1433
11974,11974_PCP,42.061,-2.97,1459
11975,11975_PCP,42.06,-2.903,1556
11976,11976_PCP,42.058,-2.835,1631
11977,11977_PCP,42.056,-2.768,1608
11978,11978_PCP,42.054,-2.701,1556
11979,11979_PCP,42.052,-2.634,1557
11980,11980_PCP,42.05,-2.566,1562
11981,11981_PCP,42.048,-2.499,1484
11982,11982_PCP,42.046,-2.432,1360
11983,11983_PCP,42.044,-2.365,1291
11984,11984_PCP,42.042,-2.297,1280
11985,11985_PCP,42.04,-2.23,1241
11986,11986_PCP,42.038,-2.163,1120
11987,11987_PCP,42.036,-2.096,926
11988,11988_PCP,42.034,-2.028,724
11989,11989_PCP,42.031,-1.961,595
11990,11990_PCP,42.029,-1.894,557
11991,11991_PCP,42.027,-1.827,530
11992,11992_PCP,42.024,-1.76,448
11993,11993_PCP,42.022,-1.692,345
11994,11994_PCP,42.019,-1.625,282
11995,11995_PCP,42.017,-1.558,264
11996,11996_PCP,42.014,-1.491,287
11997,11997_PCP,42.012,-1.424,339
11998,11998_PCP,42.009,-1.356,370
11999,11999_PCP,42.007,-1.289,340
12000,12000_PCP,42.004,-1.222,296
12001,12001_PCP,42.001,-1.155,318
12002,12002_PCP,41.998,-1.088,425
12003,12003_PCP,41.996,-1.021,551
12004,12004_PCP,41.993,-0.953,593
12005,12005_PCP,41.99,-0.886,512
12006,12006_PCP,41.987,-0.819,386
12007,12007_PCP,41.984,-0.752,332
12008,12008_PCP,41.981,-0.685,370
12009,12009_PCP,41.978,-0.618,417
12010,12010_PCP,41.975,-0.551,406
12011,12011_PCP,41.972,-0.484,355
12012,12012_PCP,41.969,-0.417,329
12013,12013_PCP,41.965,-0.35,352
12014,12014_PCP,41.962,-0.282,385
12015,12015_PCP,41.959,-0.215,389
12016,12016_PCP,41.956,-0.148,388
12017,12017_PCP,41.952,-0.081,399
12018,12018_PCP,41.949,-0.014,389
12019,12019_PCP,41.946,0.053,337
12020,12020_PCP,41.942,0.12,285
12021,12021_PCP,41.939,0.187,287
12022,12022_PCP,41.935,0.254,339
12023,12023_PCP,41.932,0.321,417
12024,12024_PCP,41.928,0.388,497
12025,12025_PCP,41.924,0.455,539
12026,12026_PCP,41.921,0.522,548
12027,12027_PCP,41.917,0.589,570
12028,12028_PCP,41.913,0.656,610
12029,12029_PCP,41.91,0.723,601
12030,12030_PCP,41.906,0.79,541
12031,12031_PCP,41.902,0.857,499
12032,12032_PCP,41.898,0.924,479
12033,12033_PCP,41.894,0.991,443
12034,12034_PCP,41.89,1.058,409
12035,12035_PCP,41.886,1.125,419
12036,12036_PCP,41.882,1.191,451
12037,12037_PCP,41.878,1.258,482
12038,12038_PCP,41.874,1.325,523
12039,12039_PCP,41.87,1.392,595
12040,12040_PCP,41.865,1.459,685
12041,12041_PCP,41.861,1.526,725
12042,12042_PCP,41.857,1.593,670
12043,12043_PCP,41.853,1.66,559
12044,12044_PCP,41.848,1.726,476
12045,12045_PCP,41.844,1.793,429
12046,12046_PCP,41.84,1.86,376
12047,12047_PCP,41.835,1.927,363
12048,12048_PCP,41.831,1.994,482
12049,12049_PCP,41.826,2.061,678
12050,12050_PCP,41.821,2.127,768
12051,12051_PCP,41.817,2.194,734
12052,12052_PCP,41.812,2.261,781
12053,12053_PCP,41.807,2.328,960
12054,12054_PCP,41.803,2.394,1026
12055,12055_PCP,41.798,2.461,799
12056,12056_PCP,41.793,2.528,443
12057,12057_PCP,41.788,2.595,199
12058,12058_PCP,41.783,2.661,111
12059,12059_PCP,41.779,2.728,112
12060,12060_PCP,41.774,2.795,155
12061,12061_PCP,41.769,2.861,187
12062,12062_PCP,41.764,2.928,150
12063,12063_PCP,41.759,2.995,60
12064,12064_PCP,42.116,-8.83,151
12065,12065_PCP,42.118,-8.763,264
12066,12066_PCP,42.119,-8.696,272
12067,12067_PCP,42.121,-8.628,153
12068,12068_PCP,42.122,-8.561,44
12069,12069_PCP,42.124,-8.494,80
12070,12070_PCP,42.125,-8.426,212
12071,12071_PCP,42.127,-8.359,293
12072,12072_PCP,42.13,-8.157,553
12073,12073_PCP,42.132,-8.089,701
12074,12074_PCP,42.133,-8.022,717
12075,12075_PCP,42.134,-7.955,670
12076,12076_PCP,42.135,-7.887,654
12077,12077_PCP,42.136,-7.82,659
12078,12078_PCP,42.137,-7.753,639
12079,12079_PCP,42.138,-7.685,624
12080,12080_PCP,42.139,-7.618,681
12081,12081_PCP,42.14,-7.55,830
12082,12082_PCP,42.141,-7.483,1029
12083,12083_PCP,42.142,-7.416,1205
12084,12084_PCP,42.142,-7.348,1282
12085,12085_PCP,42.143,-7.281,1198
12086,12086_PCP,42.144,-7.213,1006
12087,12087_PCP,42.145,-7.146,900
12088,12088_PCP,42.145,-7.079,1008
12089,12089_PCP,42.146,-7.011,1247
12090,12090_PCP,42.146,-6.944,1479
12091,12091_PCP,42.147,-6.876,1637
12092,12092_PCP,42.147,-6.809,1645
12093,12093_PCP,42.148,-6.742,1477
12094,12094_PCP,42.148,-6.674,1288
12095,12095_PCP,42.148,-6.607,1244
12096,12096_PCP,42.149,-6.539,1298
12097,12097_PCP,42.149,-6.472,1290
12098,12098_PCP,42.149,-6.404,1184
12099,12099_PCP,42.15,-6.337,1055
12100,12100_PCP,42.15,-6.27,957
12101,12101_PCP,42.15,-6.202,893
12102,12102_PCP,42.15,-6.135,858
12103,12103_PCP,42.15,-6.067,836
12104,12104_PCP,42.15,-6,818
12105,12105_PCP,42.15,-5.933,799
12106,12106_PCP,42.15,-5.865,771
12107,12107_PCP,42.15,-5.798,752
12108,12108_PCP,42.15,-5.73,747
12109,12109_PCP,42.15,-5.663,748
12110,12110_PCP,42.149,-5.596,748
12111,12111_PCP,42.149,-5.528,756
12112,12112_PCP,42.149,-5.461,763
12113,12113_PCP,42.148,-5.393,761
12114,12114_PCP,42.148,-5.326,755
12115,12115_PCP,42.148,-5.258,752
12116,12116_PCP,42.147,-5.191,760
12117,12117_PCP,42.147,-5.124,774
12118,12118_PCP,42.146,-5.056,787
12119,12119_PCP,42.146,-4.989,791
12120,12120_PCP,42.145,-4.921,784
12121,12121_PCP,42.145,-4.854,774
12122,12122_PCP,42.144,-4.787,769
12123,12123_PCP,42.143,-4.719,776
12124,12124_PCP,42.142,-4.652,778
12125,12125_PCP,42.142,-4.584,768
12126,12126_PCP,42.141,-4.517,781
12127,12127_PCP,42.14,-4.45,825
12128,12128_PCP,42.139,-4.382,861
12129,12129_PCP,42.138,-4.315,851
12130,12130_PCP,42.137,-4.247,820
12131,12131_PCP,42.136,-4.18,802
12132,12132_PCP,42.135,-4.113,800
12133,12133_PCP,42.134,-4.045,805
12134,12134_PCP,42.133,-3.978,817
12135,12135_PCP,42.132,-3.911,833
12136,12136_PCP,42.13,-3.843,854
12137,12137_PCP,42.129,-3.776,884
12138,12138_PCP,42.128,-3.708,928
12139,12139_PCP,42.127,-3.641,983
12140,12140_PCP,42.125,-3.574,1026
12141,12141_PCP,42.124,-3.506,1039
12142,12142_PCP,42.122,-3.439,1050
12143,12143_PCP,42.121,-3.372,1087
12144,12144_PCP,42.119,-3.304,1146
12145,12145_PCP,42.118,-3.237,1223
12146,12146_PCP,42.116,-3.17,1326
12147,12147_PCP,42.115,-3.102,1402
12148,12148_PCP,42.113,-3.035,1370
12149,12149_PCP,42.111,-2.968,1300
12150,12150_PCP,42.11,-2.9,1337
12151,12151_PCP,42.108,-2.833,1451
12152,12152_PCP,42.106,-2.766,1464
12153,12153_PCP,42.104,-2.698,1373
12154,12154_PCP,42.102,-2.631,1345
12155,12155_PCP,42.1,-2.564,1420
12156,12156_PCP,42.098,-2.496,1448
12157,12157_PCP,42.096,-2.429,1352
12158,12158_PCP,42.094,-2.362,1238
12159,12159_PCP,42.092,-2.295,1189
12160,12160_PCP,42.09,-2.227,1145
12161,12161_PCP,42.088,-2.16,1032
12162,12162_PCP,42.086,-2.093,877
12163,12163_PCP,42.084,-2.025,742
12164,12164_PCP,42.081,-1.958,628
12165,12165_PCP,42.079,-1.891,518
12166,12166_PCP,42.077,-1.824,427
12167,12167_PCP,42.074,-1.756,362
12168,12168_PCP,42.072,-1.689,313
12169,12169_PCP,42.069,-1.622,279
12170,12170_PCP,42.067,-1.555,285
12171,12171_PCP,42.064,-1.487,350
12172,12172_PCP,42.062,-1.42,430
12173,12173_PCP,42.059,-1.353,445
12174,12174_PCP,42.056,-1.286,375
12175,12175_PCP,42.054,-1.218,305
12176,12176_PCP,42.051,-1.151,319
12177,12177_PCP,42.048,-1.084,401
12178,12178_PCP,42.045,-1.017,476
12179,12179_PCP,42.043,-0.95,492
12180,12180_PCP,42.04,-0.882,447
12181,12181_PCP,42.037,-0.815,383
12182,12182_PCP,42.034,-0.748,357
12183,12183_PCP,42.031,-0.681,378
12184,12184_PCP,42.028,-0.614,404
12185,12185_PCP,42.025,-0.547,404
12186,12186_PCP,42.022,-0.479,383
12187,12187_PCP,42.019,-0.412,378
12188,12188_PCP,42.015,-0.345,409
12189,12189_PCP,42.012,-0.278,445
12190,12190_PCP,42.009,-0.211,445
12191,12191_PCP,42.006,-0.144,425
12192,12192_PCP,42.002,-0.077,414
12193,12193_PCP,41.999,-0.01,398
12194,12194_PCP,41.995,0.057,354
12195,12195_PCP,41.992,0.125,314
12196,12196_PCP,41.989,0.192,334
12197,12197_PCP,41.985,0.259,430
12198,12198_PCP,41.981,0.326,551
12199,12199_PCP,41.978,0.393,637
12200,12200_PCP,41.974,0.46,655
12201,12201_PCP,41.971,0.527,632
12202,12202_PCP,41.967,0.594,647
12203,12203_PCP,41.963,0.661,704
12204,12204_PCP,41.959,0.728,706
12205,12205_PCP,41.956,0.795,652
12206,12206_PCP,41.952,0.862,655
12207,12207_PCP,41.948,0.929,698
12208,12208_PCP,41.944,0.996,650
12209,12209_PCP,41.94,1.063,523
12210,12210_PCP,41.936,1.13,442
12211,12211_PCP,41.932,1.197,447
12212,12212_PCP,41.928,1.264,497
12213,12213_PCP,41.924,1.331,587
12214,12214_PCP,41.919,1.398,703
12215,12215_PCP,41.915,1.465,773
12216,12216_PCP,41.911,1.532,727
12217,12217_PCP,41.907,1.599,603
12218,12218_PCP,41.902,1.665,517
12219,12219_PCP,41.898,1.732,507
12220,12220_PCP,41.894,1.799,502
12221,12221_PCP,41.889,1.866,450
12222,12222_PCP,41.885,1.933,419
12223,12223_PCP,41.88,2,505
12224,12224_PCP,41.876,2.067,670
12225,12225_PCP,41.871,2.133,745
12226,12226_PCP,41.867,2.2,691
12227,12227_PCP,41.862,2.267,680
12228,12228_PCP,41.857,2.334,810
12229,12229_PCP,41.852,2.401,929
12230,12230_PCP,41.848,2.468,864
12231,12231_PCP,41.843,2.534,632
12232,12232_PCP,41.838,2.601,370
12233,12233_PCP,41.833,2.668,177
12234,12234_PCP,41.828,2.735,102
12235,12235_PCP,41.823,2.801,128
12236,12236_PCP,41.818,2.868,187
12237,12237_PCP,41.813,2.935,194
12238,12238_PCP,41.808,3.002,125
12239,12239_PCP,42.166,-8.833,32
12240,12240_PCP,42.168,-8.765,146
12241,12241_PCP,42.169,-8.698,234
12242,12242_PCP,42.171,-8.63,212
12243,12243_PCP,42.172,-8.563,128
12244,12244_PCP,42.174,-8.496,138
12245,12245_PCP,42.175,-8.428,296
12246,12246_PCP,42.177,-8.361,447
12247,12247_PCP,42.178,-8.293,427
12248,12248_PCP,42.179,-8.226,318
12249,12249_PCP,42.18,-8.158,313
12250,12250_PCP,42.182,-8.091,412
12251,12251_PCP,42.183,-8.024,482
12252,12252_PCP,42.184,-7.956,502
12253,12253_PCP,42.185,-7.889,543
12254,12254_PCP,42.186,-7.821,597
12255,12255_PCP,42.187,-7.754,598
12256,12256_PCP,42.188,-7.686,579
12257,12257_PCP,42.189,-7.619,657
12258,12258_PCP,42.19,-7.552,877
12259,12259_PCP,42.191,-7.484,1132
12260,12260_PCP,42.192,-7.417,1327
12261,12261_PCP,42.192,-7.349,1419
12262,12262_PCP,42.193,-7.282,1339
12263,12263_PCP,42.194,-7.214,1089
12264,12264_PCP,42.194,-7.147,890
12265,12265_PCP,42.195,-7.079,928
12266,12266_PCP,42.196,-7.012,1130
12267,12267_PCP,42.196,-6.944,1363
12268,12268_PCP,42.197,-6.877,1588
12269,12269_PCP,42.197,-6.81,1722
12270,12270_PCP,42.198,-6.742,1665
12271,12271_PCP,42.198,-6.675,1508
12272,12272_PCP,42.199,-6.607,1428
12273,12273_PCP,42.199,-6.54,1430
12274,12274_PCP,42.199,-6.472,1389
12275,12275_PCP,42.199,-6.405,1283
12276,12276_PCP,42.2,-6.337,1174
12277,12277_PCP,42.2,-6.27,1073
12278,12278_PCP,42.2,-6.202,970
12279,12279_PCP,42.2,-6.135,885
12280,12280_PCP,42.2,-6.067,844
12281,12281_PCP,42.2,-6,828
12282,12282_PCP,42.2,-5.933,802
12283,12283_PCP,42.2,-5.865,768
12284,12284_PCP,42.2,-5.798,752
12285,12285_PCP,42.2,-5.73,753
12286,12286_PCP,42.2,-5.663,755
12287,12287_PCP,42.199,-5.595,753
12288,12288_PCP,42.199,-5.528,768
12289,12289_PCP,42.199,-5.46,791
12290,12290_PCP,42.199,-5.393,796
12291,12291_PCP,42.198,-5.325,781
12292,12292_PCP,42.198,-5.258,765
12293,12293_PCP,42.197,-5.19,761
12294,12294_PCP,42.197,-5.123,771
12295,12295_PCP,42.196,-5.056,786
12296,12296_PCP,42.196,-4.988,797
12297,12297_PCP,42.195,-4.921,797
12298,12298_PCP,42.194,-4.853,789
12299,12299_PCP,42.194,-4.786,792
12300,12300_PCP,42.193,-4.718,805
12301,12301_PCP,42.192,-4.651,805
12302,12302_PCP,42.192,-4.583,784
12303,12303_PCP,42.191,-4.516,771
12304,12304_PCP,42.19,-4.448,786
12305,12305_PCP,42.189,-4.381,810
12306,12306_PCP,42.188,-4.314,820
12307,12307_PCP,42.187,-4.246,828
12308,12308_PCP,42.186,-4.179,840
12309,12309_PCP,42.185,-4.111,835
12310,12310_PCP,42.184,-4.044,815
12311,12311_PCP,42.183,-3.976,810
12312,12312_PCP,42.182,-3.909,830
12313,12313_PCP,42.18,-3.842,858
12314,12314_PCP,42.179,-3.774,884
12315,12315_PCP,42.178,-3.707,921
12316,12316_PCP,42.177,-3.639,968
12317,12317_PCP,42.175,-3.572,1016
12318,12318_PCP,42.174,-3.504,1070
12319,12319_PCP,42.172,-3.437,1151
12320,12320_PCP,42.171,-3.37,1262
12321,12321_PCP,42.169,-3.302,1357
12322,12322_PCP,42.168,-3.235,1397
12323,12323_PCP,42.166,-3.167,1417
12324,12324_PCP,42.165,-3.1,1433
12325,12325_PCP,42.163,-3.033,1389
12326,12326_PCP,42.161,-2.965,1286
12327,12327_PCP,42.16,-2.898,1246
12328,12328_PCP,42.158,-2.831,1314
12329,12329_PCP,42.156,-2.763,1342
12330,12330_PCP,42.154,-2.696,1249
12331,12331_PCP,42.152,-2.628,1171
12332,12332_PCP,42.15,-2.561,1224
12333,12333_PCP,42.148,-2.494,1316
12334,12334_PCP,42.146,-2.426,1309
12335,12335_PCP,42.144,-2.359,1203
12336,12336_PCP,42.142,-2.292,1087
12337,12337_PCP,42.14,-2.224,996
12338,12338_PCP,42.138,-2.157,908
12339,12339_PCP,42.136,-2.09,828
12340,12340_PCP,42.133,-2.022,763
12341,12341_PCP,42.131,-1.955,655
12342,12342_PCP,42.129,-1.888,487
12343,12343_PCP,42.127,-1.82,352
12344,12344_PCP,42.124,-1.753,303
12345,12345_PCP,42.122,-1.686,296
12346,12346_PCP,42.119,-1.618,287
12347,12347_PCP,42.117,-1.551,303
12348,12348_PCP,42.114,-1.484,365
12349,12349_PCP,42.112,-1.417,425
12350,12350_PCP,42.109,-1.349,419
12351,12351_PCP,42.106,-1.282,358
12352,12352_PCP,42.104,-1.215,314
12353,12353_PCP,42.101,-1.148,329
12354,12354_PCP,42.098,-1.08,371
12355,12355_PCP,42.095,-1.013,402
12356,12356_PCP,42.093,-0.946,414
12357,12357_PCP,42.09,-0.879,406
12358,12358_PCP,42.087,-0.811,389
12359,12359_PCP,42.084,-0.744,383
12360,12360_PCP,42.081,-0.677,402
12361,12361_PCP,42.078,-0.61,433
12362,12362_PCP,42.075,-0.542,440
12363,12363_PCP,42.072,-0.475,419
12364,12364_PCP,42.069,-0.408,416
12365,12365_PCP,42.065,-0.341,448
12366,12366_PCP,42.062,-0.274,479
12367,12367_PCP,42.059,-0.207,473
12368,12368_PCP,42.056,-0.139,453
12369,12369_PCP,42.052,-0.072,443
12370,12370_PCP,42.049,-0.005,429
12371,12371_PCP,42.045,0.062,385
12372,12372_PCP,42.042,0.129,345
12373,12373_PCP,42.038,0.196,393
12374,12374_PCP,42.035,0.263,546
12375,12375_PCP,42.031,0.331,703
12376,12376_PCP,42.028,0.398,756
12377,12377_PCP,42.024,0.465,707
12378,12378_PCP,42.02,0.532,650
12379,12379_PCP,42.017,0.599,691
12380,12380_PCP,42.013,0.666,799
12381,12381_PCP,42.009,0.733,827
12382,12382_PCP,42.005,0.8,760
12383,12383_PCP,42.002,0.867,758
12384,12384_PCP,41.998,0.934,854
12385,12385_PCP,41.994,1.001,862
12386,12386_PCP,41.99,1.068,711
12387,12387_PCP,41.986,1.135,548
12388,12388_PCP,41.982,1.202,487
12389,12389_PCP,41.978,1.269,513
12390,12390_PCP,41.973,1.336,603
12391,12391_PCP,41.969,1.403,717
12392,12392_PCP,41.965,1.47,763
12393,12393_PCP,41.961,1.537,691
12394,12394_PCP,41.957,1.604,587
12395,12395_PCP,41.952,1.671,544
12396,12396_PCP,41.948,1.738,553
12397,12397_PCP,41.944,1.805,538
12398,12398_PCP,41.939,1.872,497
12399,12399_PCP,41.935,1.939,486
12400,12400_PCP,41.93,2.006,544
12401,12401_PCP,41.926,2.073,645
12402,12402_PCP,41.921,2.14,691
12403,12403_PCP,41.916,2.207,632
12404,12404_PCP,41.912,2.273,564
12405,12405_PCP,41.907,2.34,603
12406,12406_PCP,41.902,2.407,729
12407,12407_PCP,41.898,2.474,807
12408,12408_PCP,41.893,2.541,717
12409,12409_PCP,41.888,2.608,473
12410,12410_PCP,41.883,2.674,218
12411,12411_PCP,41.878,2.741,96
12412,12412_PCP,41.873,2.808,109
12413,12413_PCP,41.868,2.875,177
12414,12414_PCP,41.863,2.942,220
12415,12415_PCP,41.858,3.008,189
12416,12416_PCP,41.853,3.075,106
12417,12417_PCP,42.218,-8.767,66
12418,12418_PCP,42.219,-8.7,158
12419,12419_PCP,42.221,-8.632,223
12420,12420_PCP,42.222,-8.565,218
12421,12421_PCP,42.224,-8.497,215
12422,12422_PCP,42.225,-8.43,344
12423,12423_PCP,42.227,-8.362,561
12424,12424_PCP,42.228,-8.295,634
12425,12425_PCP,42.229,-8.228,477
12426,12426_PCP,42.23,-8.16,301
12427,12427_PCP,42.232,-8.093,292
12428,12428_PCP,42.233,-8.025,370
12429,12429_PCP,42.234,-7.958,411
12430,12430_PCP,42.235,-7.89,425
12431,12431_PCP,42.236,-7.823,469
12432,12432_PCP,42.237,-7.755,518
12433,12433_PCP,42.238,-7.688,562
12434,12434_PCP,42.239,-7.62,680
12435,12435_PCP,42.24,-7.553,889
12436,12436_PCP,42.241,-7.485,1101
12437,12437_PCP,42.242,-7.418,1260
12438,12438_PCP,42.242,-7.35,1350
12439,12439_PCP,42.243,-7.283,1277
12440,12440_PCP,42.244,-7.215,1039
12441,12441_PCP,42.245,-7.148,856
12442,12442_PCP,42.245,-7.08,893
12443,12443_PCP,42.246,-7.013,1070
12444,12444_PCP,42.246,-6.945,1272
12445,12445_PCP,42.247,-6.878,1490
12446,12446_PCP,42.247,-6.81,1671
12447,12447_PCP,42.248,-6.743,1683
12448,12448_PCP,42.248,-6.675,1531
12449,12449_PCP,42.248,-6.608,1375
12450,12450_PCP,42.249,-6.54,1314
12451,12451_PCP,42.249,-6.473,1322
12452,12452_PCP,42.249,-6.405,1332
12453,12453_PCP,42.249,-6.338,1295
12454,12454_PCP,42.25,-6.27,1182
12455,12455_PCP,42.25,-6.203,1022
12456,12456_PCP,42.25,-6.135,895
12457,12457_PCP,42.25,-6.068,836
12458,12458_PCP,42.25,-6,817
12459,12459_PCP,42.25,-5.932,791
12460,12460_PCP,42.25,-5.865,765
12461,12461_PCP,42.25,-5.797,760
12462,12462_PCP,42.25,-5.73,768
12463,12463_PCP,42.249,-5.662,765
12464,12464_PCP,42.249,-5.595,758
12465,12465_PCP,42.249,-5.527,776
12466,12466_PCP,42.249,-5.46,817
12467,12467_PCP,42.248,-5.392,835
12468,12468_PCP,42.248,-5.325,815
12469,12469_PCP,42.248,-5.257,786
12470,12470_PCP,42.247,-5.19,771
12471,12471_PCP,42.247,-5.122,773
12472,12472_PCP,42.246,-5.055,786
12473,12473_PCP,42.246,-4.987,800
12474,12474_PCP,42.245,-4.92,807
12475,12475_PCP,42.245,-4.852,809
12476,12476_PCP,42.244,-4.785,813
12477,12477_PCP,42.243,-4.717,817
12478,12478_PCP,42.242,-4.65,809
12479,12479_PCP,42.242,-4.582,791
12480,12480_PCP,42.241,-4.515,776
12481,12481_PCP,42.24,-4.447,773
12482,12482_PCP,42.239,-4.38,774
12483,12483_PCP,42.238,-4.312,781
12484,12484_PCP,42.237,-4.245,807
12485,12485_PCP,42.236,-4.177,844
12486,12486_PCP,42.235,-4.11,867
12487,12487_PCP,42.234,-4.042,856
12488,12488_PCP,42.233,-3.975,840
12489,12489_PCP,42.232,-3.907,840
12490,12490_PCP,42.23,-3.84,858
12491,12491_PCP,42.229,-3.772,882
12492,12492_PCP,42.228,-3.705,910
12493,12493_PCP,42.227,-3.638,939
12494,12494_PCP,42.225,-3.57,986
12495,12495_PCP,42.224,-3.503,1071
12496,12496_PCP,42.222,-3.435,1195
12497,12497_PCP,42.221,-3.368,1339
12498,12498_PCP,42.219,-3.3,1463
12499,12499_PCP,42.218,-3.233,1528
12500,12500_PCP,42.216,-3.165,1525
12501,12501_PCP,42.215,-3.098,1503
12502,12502_PCP,42.213,-3.03,1484
12503,12503_PCP,42.211,-2.963,1415
12504,12504_PCP,42.209,-2.896,1303
12505,12505_PCP,42.208,-2.828,1238
12506,12506_PCP,42.206,-2.761,1229
12507,12507_PCP,42.204,-2.693,1189
12508,12508_PCP,42.202,-2.626,1115
12509,12509_PCP,42.2,-2.558,1105
12510,12510_PCP,42.198,-2.491,1171
12511,12511_PCP,42.196,-2.424,1213
12512,12512_PCP,42.194,-2.356,1158
12513,12513_PCP,42.192,-2.289,1035
12514,12514_PCP,42.19,-2.221,908
12515,12515_PCP,42.188,-2.154,804
12516,12516_PCP,42.186,-2.087,727
12517,12517_PCP,42.183,-2.019,663
12518,12518_PCP,42.181,-1.952,562
12519,12519_PCP,42.179,-1.885,419
12520,12520_PCP,42.176,-1.817,310
12521,12521_PCP,42.174,-1.75,282
12522,12522_PCP,42.172,-1.682,295
12523,12523_PCP,42.169,-1.615,300
12524,12524_PCP,42.167,-1.548,308
12525,12525_PCP,42.164,-1.48,336
12526,12526_PCP,42.162,-1.413,365
12527,12527_PCP,42.159,-1.346,367
12528,12528_PCP,42.156,-1.278,350
12529,12529_PCP,42.154,-1.211,342
12530,12530_PCP,42.151,-1.144,350
12531,12531_PCP,42.148,-1.077,371
12532,12532_PCP,42.145,-1.009,406
12533,12533_PCP,42.142,-0.942,442
12534,12534_PCP,42.14,-0.875,453
12535,12535_PCP,42.137,-0.807,433
12536,12536_PCP,42.134,-0.74,411
12537,12537_PCP,42.131,-0.673,419
12538,12538_PCP,42.128,-0.606,445
12539,12539_PCP,42.125,-0.538,450
12540,12540_PCP,42.121,-0.471,430
12541,12541_PCP,42.118,-0.404,435
12542,12542_PCP,42.115,-0.337,468
12543,12543_PCP,42.112,-0.269,489
12544,12544_PCP,42.109,-0.202,477
12545,12545_PCP,42.105,-0.135,468
12546,12546_PCP,42.102,-0.068,481
12547,12547_PCP,42.099,0,492
12548,12548_PCP,42.095,0.067,463
12549,12549_PCP,42.092,0.134,419
12550,12550_PCP,42.088,0.201,450
12551,12551_PCP,42.085,0.268,585
12552,12552_PCP,42.081,0.335,735
12553,12553_PCP,42.078,0.403,786
12554,12554_PCP,42.074,0.47,737
12555,12555_PCP,42.07,0.537,685
12556,12556_PCP,42.067,0.604,732
12557,12557_PCP,42.063,0.671,853
12558,12558_PCP,42.059,0.738,898
12559,12559_PCP,42.055,0.805,813
12560,12560_PCP,42.051,0.872,748
12561,12561_PCP,42.047,0.94,809
12562,12562_PCP,42.044,1.007,875
12563,12563_PCP,42.04,1.074,831
12564,12564_PCP,42.035,1.141,725
12565,12565_PCP,42.032,1.208,641
12566,12566_PCP,42.027,1.275,597
12567,12567_PCP,42.023,1.342,613
12568,12568_PCP,42.019,1.409,672
12569,12569_PCP,42.015,1.476,711
12570,12570_PCP,42.011,1.543,704
12571,12571_PCP,42.006,1.61,693
12572,12572_PCP,42.002,1.677,685
12573,12573_PCP,41.998,1.744,637
12574,12574_PCP,41.993,1.811,557
12575,12575_PCP,41.989,1.878,515
12576,12576_PCP,41.984,1.945,538
12577,12577_PCP,41.98,2.012,598
12578,12578_PCP,41.975,2.079,659
12579,12579_PCP,41.971,2.146,663
12580,12580_PCP,41.966,2.213,580
12581,12581_PCP,41.962,2.28,499
12582,12582_PCP,41.957,2.347,530
12583,12583_PCP,41.952,2.414,659
12584,12584_PCP,41.947,2.48,735
12585,12585_PCP,41.943,2.547,639
12586,12586_PCP,41.938,2.614,409
12587,12587_PCP,41.933,2.681,192
12588,12588_PCP,41.928,2.748,106
12589,12589_PCP,41.923,2.815,137
12590,12590_PCP,41.918,2.882,200
12591,12591_PCP,41.913,2.948,223
12592,12592_PCP,41.908,3.015,192
12593,12593_PCP,41.903,3.082,128
12594,12594_PCP,41.898,3.149,63
12595,12595_PCP,42.266,-8.837,29
12596,12596_PCP,42.271,-8.634,195
12597,12597_PCP,42.272,-8.567,239
12598,12598_PCP,42.274,-8.499,280
12599,12599_PCP,42.275,-8.432,417
12600,12600_PCP,42.277,-8.364,650
12601,12601_PCP,42.278,-8.297,765
12602,12602_PCP,42.279,-8.229,601
12603,12603_PCP,42.28,-8.162,344
12604,12604_PCP,42.282,-8.094,259
12605,12605_PCP,42.283,-8.027,329
12606,12606_PCP,42.284,-7.959,362
12607,12607_PCP,42.285,-7.892,326
12608,12608_PCP,42.286,-7.824,345
12609,12609_PCP,42.287,-7.757,473
