date,Q,P,Q_interp,Q_filled
2012-08-29,0.0,1.3696559386034588,0.0,0.0
2012-08-30,0.0,2.0620131789549605,0.0,0.0
2012-08-31,0.0,1.3108793776048775,0.0,0.0
2012-09-01,0.0,0.7004629069083645,0.0,0.0
2012-09-02,0.0,0.0436187514378543,0.0,0.0
2012-09-03,0.0,0.9133716158252352,0.0,0.0
2012-09-04,0.0,6.937324533435855,0.0,0.0
2012-09-05,0.0,6.096644547387692,0.0,0.0
2012-09-06,0.0,0.3180883737471214,0.0,0.0
2012-09-07,0.0,6.668803749250792,0.0,0.0
2012-09-08,0.0,2.968685313212411,0.0,0.0
2012-09-09,0.0,0.6585939882522435,0.0,0.0
2012-09-10,0.0,4.13134155477447,0.0,0.0
2012-09-11,0.0,2.2067977929148745,0.0,0.0
2012-09-12,0.0,1.4964009203328235,0.0,0.0
2012-09-13,0.0,1.6189882617857991,0.0,0.0
2012-09-14,0.0,4.00417401939034,0.0,0.0
2012-09-15,0.0,4.423651476939599,0.0,0.0
2012-09-16,0.0,1.0896560964980955,0.0,0.0
2012-09-17,0.0,3.4527756929178746,0.0,0.0
2012-09-18,0.0,3.1728537427891013,0.0,0.0
2012-09-19,0.0,4.642812722744377,0.0,0.0
2012-09-20,0.0,1.1172599100950593,0.0,0.0
2012-09-21,0.0,2.2112612647986905,0.0,0.0
2012-09-22,0.0,3.0635544399045864,0.0,0.0
2012-09-23,0.0,4.553811293756797,0.0,0.0
2012-09-24,0.0,6.203394676192213,0.0,0.0
2012-09-25,0.0,4.309716448257295,0.0,0.0
2012-09-26,0.0,3.602106750220677,0.0,0.0
2012-09-27,0.0,2.7867465175422605,0.0,0.0
2012-09-28,0.0,1.6860968200242832,0.0,0.0
2012-09-29,0.0,5.915606894485425,0.0,0.0
2012-09-30,0.0,1.0616048219891774,0.0,0.0
2012-10-01,0.0,4.352921388440781,0.0,0.0
2012-10-02,0.0,4.022906552064388,0.0,0.0
2012-10-03,0.0,2.681541971363808,0.0,0.0
2012-10-04,0.0,5.964424536641503,0.0,0.0
2012-10-05,0.0,3.0230238833580914,0.0,0.0
2012-10-06,0.0,2.8218741940513654,0.0,0.0
2012-10-07,0.0,3.4947799134643756,0.0,0.0
2012-10-08,0.0,5.014387508223586,0.0,0.0
2012-10-09,0.0,0.1060691254091516,0.0,0.0
2012-10-10,0.0,9.349050205928217,0.0,0.0
2012-10-11,0.0,4.570179306795672,0.0,0.0
2012-10-12,0.0,3.1023325830668673,0.0,0.0
2012-10-13,0.0,0.18910131307611658,0.0,0.0
2012-10-14,0.0,6.871222412190229,0.0,0.0
2012-10-15,0.0,1.7132036525164918,0.0,0.0
2012-10-16,0.0,0.7085831002475371,0.0,0.0
2012-10-17,0.0,4.513839961942227,0.0,0.0
2012-10-18,0.0,1.2739570431808118,0.0,0.0
2012-10-19,0.0,5.606290295696807,0.0,0.0
2012-10-20,0.0,0.39660148158601793,0.0,0.0
2012-10-21,0.0,2.363875038864467,0.0,0.0
2012-10-22,0.0,3.1063112722957853,0.0,0.0
2012-10-23,0.0,2.626610173282537,0.0,0.0
2012-10-24,0.0,1.189496952320534,0.0,0.0
2012-10-25,0.0,2.592714024369734,0.0,0.0
2012-10-26,0.0,3.0833050565601767,0.0,0.0
2012-10-27,0.0,1.7368978656875442,0.0,0.0
2012-10-28,0.0,3.8910602870292412,0.0,0.0
2012-10-29,0.0,3.1816771236805566,0.0,0.0
2012-10-30,0.0,0.46868204338978503,0.0,0.0
2012-10-31,0.0,1.9689362597395998,0.0,0.0
2012-11-01,0.0,0.7178904115708251,0.0,0.0
2012-11-02,0.0,2.644065712273876,0.0,0.0
2012-11-03,0.0,1.7491336047509851,0.0,0.0
2012-11-04,0.0,4.26784397446654,0.0,0.0
2012-11-05,0.0,2.777620825580448,0.0,0.0
2012-11-06,0.0,1.7544608779536714,0.0,0.0
2012-11-07,0.0,2.6880515969207157,0.0,0.0
2012-11-08,0.0,1.3997412067430428,0.0,0.0
2012-11-09,0.0,3.4064047095733163,0.0,0.0
2012-11-10,0.0,2.7823435952123354,0.0,0.0
2012-11-11,0.0,0.10819968721426047,0.0,0.0
2012-11-12,0.0,12.034981283922948,0.0,0.0
2012-11-13,0.0,2.314371537298618,0.0,0.0
2012-11-14,0.0,1.5549349026860493,0.0,0.0
2012-11-15,0.0,2.209933487955386,0.0,0.0
2012-11-16,0.0,3.928621631087697,0.0,0.0
2012-11-17,0.0,2.0269225625776865,0.0,0.0
2012-11-18,0.0,1.8774640368096345,0.0,0.0
2012-11-19,0.0,0.6947383970552607,0.0,0.0
2012-11-20,0.0,1.3769225322944985,0.0,0.0
2012-11-21,0.0,2.881880165681428,0.0,0.0
2012-11-22,0.0,2.548243768106412,0.0,0.0
2012-11-23,0.0,1.4012647491217407,0.0,0.0
2012-11-24,0.0,3.138557117261006,0.0,0.0
2012-11-25,0.0,1.3859575723940205,0.0,0.0
2012-11-26,0.0,3.1423747750835402,0.0,0.0
2012-11-27,0.0,0.5929136338371191,0.0,0.0
2012-11-28,0.0,1.974511083560285,0.0,0.0
2012-11-29,0.0,1.541217383155997,0.0,0.0
2012-11-30,0.0,6.125298558271235,0.0,0.0
2012-12-01,0.0,1.5505260208557776,0.0,0.0
2012-12-02,0.0,5.0992423118093635,0.0,0.0
2012-12-03,0.0,2.9149131847986705,0.0,0.0
2012-12-04,0.0,0.8193177295980377,0.0,0.0
2012-12-05,0.0,5.103238831667554,0.0,0.0
2012-12-06,0.0,4.493319155394638,0.0,0.0
2012-12-07,0.0,3.4369432307509045,0.0,0.0
2012-12-08,0.0,3.39431223673692,0.0,0.0
2012-12-09,0.0,2.633989337439577,0.0,0.0
2012-12-10,0.0,3.762016129238651,0.0,0.0
2012-12-11,0.0,4.929744458168945,0.0,0.0
2012-12-12,0.0,0.5344449761887747,0.0,0.0
2012-12-13,0.0,5.593275976564117,0.0,0.0
2012-12-14,0.0,6.294541583566201,0.0,0.0
2012-12-15,0.0,0.739851671051428,0.0,0.0
2012-12-16,0.0,1.5947354999826988,0.0,0.0
2012-12-17,0.0,3.189273205850488,0.0,0.0
2012-12-18,0.0,4.682849952697434,0.0,0.0
2012-12-19,0.0,2.4861189672490864,0.0,0.0
2012-12-20,0.0,3.4264465048911688,0.0,0.0
2012-12-21,0.0,1.121071387428675,0.0,0.0
2012-12-22,0.0,2.9985026073635956,0.0,0.0
2012-12-23,0.0,6.8071207084988234,0.0,0.0
2012-12-24,0.0,2.7835399792766045,0.0,0.0
2012-12-25,0.0,4.213083387206198,0.0,0.0
2012-12-26,0.0,1.267629874133394,0.0,0.0
2012-12-27,0.0,1.046210007347038,0.0,0.0
2012-12-28,0.0,8.865582576876136,0.0,0.0
2012-12-29,0.0,3.218657380414351,0.0,0.0
2012-12-30,0.0,4.524496304326477,0.0,0.0
2012-12-31,0.0,5.845982028183069,0.0,0.0
2013-01-01,0.0,0.5530844408003377,0.0,0.0
2013-01-02,0.0,7.553218321875095,0.0,0.0
2013-01-03,0.0,2.82546927027715,0.0,0.0
2013-01-04,0.0,8.539352368163351,0.0,0.0
2013-01-05,0.0,0.8254490036946264,0.0,0.0
2013-01-06,0.0,5.172947209161578,0.0,0.0
2013-01-07,0.0,1.521364358660976,0.0,0.0
2013-01-08,0.0,2.1481331167971867,0.0,0.0
2013-01-09,0.0,5.550478661294869,0.0,0.0
2013-01-10,0.0,1.6473556355772925,0.0,0.0
2013-01-11,0.0,2.627700685613676,0.0,0.0
2013-01-12,0.0,2.648899069200028,0.0,0.0
2013-01-13,0.0,1.6901525301592946,0.0,0.0
2013-01-14,0.0,1.5610383687243607,0.0,0.0
2013-01-15,0.0,0.34768098312453,0.0,0.0
2013-01-16,0.0,2.01346049279947,0.0,0.0
2013-01-17,0.0,3.1922904972351014,0.0,0.0
2013-01-18,0.0,1.9968700603742224,0.0,0.0
2013-01-19,0.0,3.378603415091965,0.0,0.0
2013-01-20,0.0,13.589461028157997,0.0,0.0
2013-01-21,0.0,5.381560821669523,0.0,0.0
2013-01-22,0.0,2.5889983204854246,0.0,0.0
2013-01-23,8.58,4.57010670539218,8.58,8.58
2013-01-24,0.0,4.596074939167303,0.0,0.0
2013-01-25,15.94,0.18326900163075754,15.94,15.94
2013-01-26,15.59,7.292203821192446,15.59,15.59
2013-01-27,15.23,2.610838546439839,15.23,15.23
2013-01-28,12.67,3.22288061286803,12.67,12.67
2013-01-29,10.28,0.14738587551551827,10.28,10.28
2013-01-30,8.65,3.4470183096366847,8.65,8.65
2013-01-31,6.97,2.9383158608009765,6.97,6.97
2013-02-01,5.78,1.1789934787030931,5.78,5.78
2013-02-02,6.13,1.8030581184636392,6.13,6.13
2013-02-03,8.11,1.3522629563703288,8.11,8.11
2013-02-04,16.83,1.5438518393737974,16.83,16.83
2013-02-05,26.46,2.715032326388761,26.46,26.46
2013-02-06,27.98,4.022754774929773,27.98,27.98
2013-02-07,28.82,6.095169470689542,28.82,28.82
2013-02-08,23.31,3.315689638355766,23.31,23.31
2013-02-09,21.27,2.368639940793379,21.27,21.27
2013-02-10,18.87,4.710528632240349,18.87,18.87
2013-02-11,12.75,1.939562058488976,12.75,12.75
2013-02-12,9.1,1.9899463537678104,9.1,9.1
2013-02-13,6.9,2.0635055030035754,6.9,6.9
2013-02-14,4.93,0.7462789888518688,4.93,4.93
2013-02-15,3.63,3.4999877011135583,3.63,3.63
2013-02-16,2.81,2.8123321177971548,2.81,2.81
2013-02-17,2.94,1.779237913356747,2.94,2.94
2013-02-18,2.02,1.297035720454403,2.02,2.02
2013-02-19,1.73,2.128616006575598,1.73,1.73
2013-02-20,1.3,2.167830166891353,1.3,1.3
2013-02-21,1.08,5.345943471315652,1.08,1.08
2013-02-22,1.62,1.5669837246621312,1.62,1.62
2013-02-23,1.33,1.1803531020967764,1.33,1.33
2013-02-24,1.01,7.95526888674045,1.01,1.01
2013-02-25,1.08,2.111032638856164,1.08,1.08
2013-02-26,3.41,2.5217495414951014,3.41,3.41
2013-02-27,11.39,6.1291284669892026,11.39,11.39
2013-02-28,34.59,3.6710752714384833,34.59,34.59
2013-03-01,39.8,2.6403609459289865,39.8,39.8
2013-03-02,44.31,6.928594049440064,44.31,44.31
2013-03-03,53.79,1.7169615158191234,53.79,53.79
2013-03-04,46.0,3.455232345182246,46.0,46.0
2013-03-05,57.73,1.6708085355552398,57.73,57.73
2013-03-06,55.69,6.152331969234704,55.69,55.69
2013-03-07,40.07,2.81220277437362,40.07,40.07
2013-03-08,32.0,1.5049701143881515,32.0,32.0
2013-03-09,27.27,5.806059393938104,27.27,27.27
2013-03-10,25.65,0.27044616368870744,25.65,25.65
2013-03-11,28.64,1.5924811118513578,28.64,28.64
2013-03-12,108.22,0.2557582034480493,108.22,108.22
2013-03-13,81.83,0.29955025980031624,81.83,81.83
2013-03-14,77.09,0.8666390519759674,77.09,77.09
2013-03-15,74.81,3.203570648046148,74.81,74.81
2013-03-16,102.6,0.7299422112088102,102.6,102.6
2013-03-17,145.42,9.778746319889066,145.42,145.42
2013-03-18,189.17,3.6319704454751385,189.17,189.17
2013-03-19,160.0,2.597192468463757,160.0,160.0
2013-03-20,118.67,0.559878660658596,118.67,118.67
2013-03-21,92.17,0.34611514477502314,92.17,92.17
2013-03-22,75.75,1.9900773046195703,75.75,75.75
2013-03-23,68.0,8.789006739454297,68.0,68.0
2013-03-24,52.17,0.7380479895793696,52.17,52.17
2013-03-25,44.8,0.49153569749748005,44.8,44.8
2013-03-26,46.0,5.307067974972515,46.0,46.0
2013-03-27,39.25,5.182768863791389,39.25,39.25
2013-03-28,31.83,3.019413236179721,31.83,31.83
2013-03-29,35.66,1.4054713467832594,35.66,35.66
2013-03-30,31.23,3.748307256126899,31.23,31.23
2013-03-31,26.34,0.4877901678289824,26.34,26.34
2013-04-01,23.78,2.6301198304835802,23.78,23.78
2013-04-02,20.6,0.25124670230613194,20.6,20.6
2013-04-03,17.42,2.478519055109656,17.42,17.42
2013-04-04,15.43,5.448298665201363,15.43,15.43
2013-04-05,11.98,8.98364923543866,11.98,11.98
2013-04-06,12.23,1.4758320393011546,12.23,12.23
2013-04-07,10.55,3.1794707062587295,10.55,10.55
2013-04-08,9.23,1.2522736128210532,9.23,9.23
2013-04-09,7.04,3.81117382999636,7.04,7.04
2013-04-10,0.0,4.973685401631663,0.0,0.0
2013-04-11,5.93,3.764954093519408,5.93,5.93
2013-04-12,5.58,1.308526556067071,5.58,5.58
2013-04-13,5.15,0.8526764901733699,5.15,5.15
2013-04-14,3.98,1.010053190155741,3.98,3.98
2013-04-15,3.26,2.4745471580745853,3.26,3.26
2013-04-16,5.58,0.4331471154313098,5.58,5.58
2013-04-17,3.9,1.445734751957311,3.9,3.9
2013-04-18,5.93,3.692446022058961,5.93,5.93
2013-04-19,5.8,2.9417832895910916,5.8,5.8
2013-04-20,5.5,0.6853014476095625,5.5,5.5
2013-04-21,5.8,5.045980022395101,5.8,5.8
2013-04-22,5.1,1.9805621412124945,5.1,5.1
2013-04-23,4.88,6.106256221887183,4.88,4.88
2013-04-24,4.4,1.2672272653090981,4.4,4.4
2013-04-25,3.7,1.3391514408507403,3.7,3.7
2013-04-26,3.45,4.920425686765878,3.45,3.45
2013-04-27,2.8,0.4976624490699797,2.8,2.8
2013-04-28,2.1,3.75772347515066,2.1,2.1
2013-04-29,1.75,0.24829330674667988,1.75,1.75
2013-04-30,1.4,1.1250219744223249,1.4,1.4
2013-05-01,1.3,1.5103507433655075,1.3,1.3
2013-05-02,0.0,3.5966206836417407,0.0,0.0
2013-05-03,0.0,0.058684755677753477,0.0,0.0
2013-05-04,2.1,4.048180521140421,2.1,2.1
2013-05-05,2.74,1.3968968438210705,2.74,2.74
2013-05-06,3.72,6.6112609098683315,3.72,3.72
2013-05-07,5.55,1.1849577954802826,5.55,5.55
2013-05-08,5.0,1.1689910791792772,5.0,5.0
2013-05-09,5.1,0.4034843634618279,5.1,5.1
2013-05-10,5.33,2.5511749329936717,5.33,5.33
2013-05-11,5.5,8.313071016597855,5.5,5.5
2013-05-12,5.8,1.7932838575184968,5.8,5.8
2013-05-13,4.3,2.6225233499621017,4.3,4.3
2013-05-14,4.3,0.27236767077829255,4.3,4.3
2013-05-15,4.3,3.9873518799350602,4.3,4.3
2013-05-16,4.3,1.6236449172292637,4.3,4.3
2013-05-17,4.1,1.3859356838389354,4.1,4.1
2013-05-18,4.0,0.9175016831568817,4.0,4.0
2013-05-19,6.6,1.157559069923935,6.6,6.6
2013-05-20,9.51,3.7293095850499824,9.51,9.51
2013-05-21,10.31,4.616179006672175,10.31,10.31
2013-05-22,11.08,0.20315874085156685,11.08,11.08
2013-05-23,11.08,0.5734020172818359,11.08,11.08
2013-05-24,11.96,2.401474635315766,11.96,11.96
2013-05-25,12.25,0.5902040109946122,12.25,12.25
2013-05-26,11.88,0.7724902536523269,11.88,11.88
2013-05-27,10.59,0.9742452059325637,10.59,10.59
2013-05-28,8.41,3.153583574150381,8.41,8.41
2013-05-29,13.41,6.16478611043658,13.41,13.41
2013-05-30,23.39,1.8681487669961312,23.39,23.39
2013-05-31,22.44,2.4824343825357156,22.44,22.44
2013-06-01,20.15,3.7010287164129863,20.15,20.15
2013-06-02,17.03,0.9914156143530863,17.03,17.03
2013-06-03,14.91,3.4155141581875292,14.91,14.91
2013-06-04,12.67,8.99488289208191,12.67,12.67
2013-06-05,11.5,0.7956201576726833,11.5,11.5
2013-06-06,10.96,3.2283913449933404,10.96,10.96
2013-06-07,10.63,2.4984327165512976,10.63,10.63
2013-06-08,10.5,0.7505531230826068,10.5,10.5
2013-06-09,9.48,4.822882979130099,9.48,9.48
2013-06-10,7.73,1.2534680099604742,7.73,7.73
2013-06-11,6.83,0.648583313363571,6.83,6.83
2013-06-12,6.25,1.349200368361843,6.25,6.25
2013-06-13,5.9,3.486150020612104,5.9,5.9
2013-06-14,6.2,1.3234886558778658,6.2,6.2
2013-06-15,5.97,0.09379305207370808,5.97,5.97
2013-06-16,5.8,8.703472975185196,5.8,5.8
2013-06-17,5.58,5.221225398594275,5.58,5.58
2013-06-18,5.5,2.7507132379828727,5.5,5.5
2013-06-19,5.8,1.4965836231562668,5.8,5.8
2013-06-20,5.8,1.6253324506648115,5.8,5.8
2013-06-21,5.5,0.8141042534646321,5.5,5.5
2013-06-22,4.7,2.4828433820477795,4.7,4.7
2013-06-23,4.7,11.283112682566372,4.7,4.7
2013-06-24,4.0,2.0557178723124934,4.0,4.0
2013-06-25,4.0,4.206974935116765,4.0,4.0
2013-06-26,4.0,1.0947910026824554,4.0,4.0
2013-06-27,3.36,2.719671102446339,3.36,3.36
2013-06-28,3.3,1.2606250571090063,3.3,3.3
2013-06-29,2.7,2.366939447407391,2.7,2.7
2013-06-30,2.1,6.422137178520429,2.1,2.1
2013-07-01,2.1,3.0397003637718583,2.1,2.1
2013-07-02,1.5,6.233951298233087,1.5,1.5
2013-07-03,1.5,6.4095207883670495,1.5,1.5
2013-07-04,0.0,1.7216499793416955,0.0,0.0
2013-07-05,0.0,7.601246247491805,0.0,0.0
2013-07-06,0.9,3.2243772194590083,0.9,0.9
2013-07-07,0.9,3.0266977586641426,0.9,0.9
2013-07-08,0.0,1.2358139950822098,0.0,0.0
2013-07-09,0.3,5.399724483846385,0.3,0.3
2013-07-10,0.2,3.4313455500876366,0.2,0.2
2013-07-11,0.0,1.1613915130015142,0.0,0.0
2013-07-12,0.2,3.733049942642117,0.2,0.2
2013-07-13,0.2,0.6444714725339757,0.2,0.2
2013-07-14,0.2,0.6042103123979062,0.2,0.2
2013-07-15,0.0,2.285905464324744,0.0,0.0
2013-07-16,0.0,1.584884307709568,0.0,0.0
2013-07-17,0.0,1.7012433902268274,0.0,0.0
2013-07-18,0.0,6.177442732347721,0.0,0.0
2013-07-19,0.0,2.6871884217752537,0.0,0.0
2013-07-20,0.0,1.5808370565798613,0.0,0.0
2013-07-21,0.0,0.6957021814260302,0.0,0.0
2013-07-22,0.5,3.2112495070648315,0.5,0.5
2013-07-23,0.0,3.8400390998079317,0.0,0.0
2013-07-24,0.0,4.059531496311333,0.0,0.0
2013-07-25,0.0,1.8299343591047077,0.0,0.0
2013-07-26,0.7,0.30342502299881674,0.7,0.7
2013-07-27,0.0,6.362556562216021,0.0,0.0
2013-07-28,0.0,0.6545501429426361,0.0,0.0
2013-07-29,0.0,1.8552191551713346,0.0,0.0
2013-07-30,0.0,4.12436525278297,0.0,0.0
2013-07-31,0.0,3.49206265178088,0.0,0.0
2013-08-01,0.0,1.0268925137757376,0.0,0.0
2013-08-02,0.0,10.009477667784784,0.0,0.0
2013-08-03,0.0,1.811818534101755,0.0,0.0
2013-08-04,0.0,2.771036637745504,0.0,0.0
2013-08-05,0.0,2.9216224546569727,0.0,0.0
2013-08-06,0.0,3.5509145540090725,0.0,0.0
2013-08-07,0.0,3.629316820867676,0.0,0.0
2013-08-08,0.0,1.449744087379097,0.0,0.0
2013-08-09,0.0,0.013432353245579932,0.0,0.0
2013-08-10,0.0,3.1083851516043643,0.0,0.0
2013-08-11,0.0,0.5221267302812548,0.0,0.0
2013-08-12,0.0,2.4514617149726003,0.0,0.0
2013-08-13,0.0,3.776899678053271,0.0,0.0
2013-08-14,0.0,2.7341687812772175,0.0,0.0
2013-08-15,0.0,1.5725689011528863,0.0,0.0
2013-08-16,0.0,1.9496311424816792,0.0,0.0
2013-08-17,0.0,9.159427557415608,0.0,0.0
2013-08-18,0.0,2.3226536952705144,0.0,0.0
2013-08-19,0.0,0.5249080133516302,0.0,0.0
2013-08-20,0.0,0.8140242078481028,0.0,0.0
2013-08-21,0.0,5.044802204946227,0.0,0.0
2013-08-22,0.0,0.41577590675013293,0.0,0.0
2013-08-23,0.0,1.2196981497860364,0.0,0.0
2013-08-24,0.0,3.4161278913694977,0.0,0.0
2013-08-25,0.0,2.2472871644801313,0.0,0.0
2013-08-26,0.0,2.2658283997892763,0.0,0.0
2013-08-27,0.0,6.017782831566953,0.0,0.0
2013-08-28,0.0,3.511939859025862,0.0,0.0
2013-08-29,0.0,7.84771324331541,0.0,0.0
2013-08-30,0.0,1.753156813958359,0.0,0.0
2013-08-31,0.0,1.6376268617309226,0.0,0.0
2013-09-01,0.0,3.0462847876698875,0.0,0.0
2013-09-02,0.0,2.2124655334781087,0.0,0.0
2013-09-03,0.0,4.017966142085366,0.0,0.0
2013-09-04,0.0,1.9624479935309804,0.0,0.0
2013-09-05,0.0,2.5393748384312906,0.0,0.0
2013-09-06,0.0,0.453505599702695,0.0,0.0
2013-09-07,0.0,2.4727140154774037,0.0,0.0
2013-09-08,0.0,2.113010073872302,0.0,0.0
2013-09-09,0.0,7.706956358153388,0.0,0.0
2013-09-10,0.0,4.455592083793119,0.0,0.0
2013-09-11,0.0,2.90945524366438,0.0,0.0
2013-09-12,0.0,3.4134118690270006,0.0,0.0
2013-09-13,0.0,2.2659888034629176,0.0,0.0
2013-09-14,0.0,2.139180666309054,0.0,0.0
2013-09-15,0.0,4.013645270871481,0.0,0.0
2013-09-16,0.0,1.1549465643854495,0.0,0.0
2013-09-17,0.0,1.3614108233334212,0.0,0.0
2013-09-18,0.0,0.2883312417946058,0.0,0.0
2013-09-19,0.0,1.7666520260892515,0.0,0.0
2013-09-20,0.0,2.239281908098286,0.0,0.0
2013-09-21,0.0,3.1389263067701147,0.0,0.0
2013-09-22,0.0,0.5373010596765303,0.0,0.0
2013-09-23,0.0,2.4201449405692563,0.0,0.0
2013-09-24,0.0,3.960533786015486,0.0,0.0
2013-09-25,0.0,0.8596631902796303,0.0,0.0
2013-09-26,0.0,6.238870395604134,0.0,0.0
2013-09-27,0.0,1.3897553278765995,0.0,0.0
2013-09-28,0.0,11.408646280545145,0.0,0.0
2013-09-29,0.0,7.307137734807323,0.0,0.0
2013-09-30,0.0,1.3022501539773317,0.0,0.0
2013-10-01,0.0,5.062374213140436,0.0,0.0
2013-10-02,0.0,5.301182826358034,0.0,0.0
2013-10-03,0.0,1.6964609204956964,0.0,0.0
2013-10-04,0.0,3.0524064199542633,0.0,0.0
2013-10-05,0.0,1.4400110032779947,0.0,0.0
2013-10-06,0.0,0.7555660204320852,0.0,0.0
2013-10-07,0.0,6.443233116089174,0.0,0.0
2013-10-08,0.0,2.0396660789378194,0.0,0.0
2013-10-09,0.0,3.182010504835323,0.0,0.0
2013-10-10,0.0,6.111373526461025,0.0,0.0
2013-10-11,0.0,5.428328527542057,0.0,0.0
2013-10-12,0.0,1.6061388423342278,0.0,0.0
2013-10-13,0.0,1.1686110340800835,0.0,0.0
2013-10-14,0.0,0.1456175653944877,0.0,0.0
2013-10-15,0.0,4.928348606854714,0.0,0.0
2013-10-16,0.0,2.2391792976714497,0.0,0.0
2013-10-17,0.0,0.6381659896294987,0.0,0.0
2013-10-18,0.0,2.1474062908158023,0.0,0.0
2013-10-19,0.0,7.5220014045705375,0.0,0.0
2013-10-20,0.0,7.700197021857433,0.0,0.0
2013-10-21,0.0,0.4873652676752481,0.0,0.0
2013-10-22,0.0,1.139751978805933,0.0,0.0
2013-10-23,0.0,7.872831942999546,0.0,0.0
2013-10-24,0.0,1.496621439675739,0.0,0.0
2013-10-25,0.0,1.5446770784194974,0.0,0.0
2013-10-26,0.0,0.2829394896973007,0.0,0.0
2013-10-27,0.0,1.9978486273046563,0.0,0.0
2013-10-28,0.0,5.238593011033579,0.0,0.0
2013-10-29,0.0,0.2789693869197195,0.0,0.0
2013-10-30,0.0,0.777300189461359,0.0,0.0
2013-10-31,0.0,5.940094240480563,0.0,0.0
2013-11-01,0.0,3.9649094168051864,0.0,0.0
2013-11-02,0.0,1.3600874337437745,0.0,0.0
2013-11-03,0.0,13.228467753372378,0.0,0.0
2013-11-04,0.0,3.881355937563532,0.0,0.0
2013-11-05,0.0,7.848700393549372,0.0,0.0
2013-11-06,0.0,2.3204940295694283,0.0,0.0
2013-11-07,0.0,1.2441059394897716,0.0,0.0
2013-11-08,0.0,1.8186116317210081,0.0,0.0
2013-11-09,0.0,0.435294291664226,0.0,0.0
2013-11-10,0.0,4.780657893311456,0.0,0.0
2013-11-11,0.0,1.7361246562682822,0.0,0.0
2013-11-12,0.0,2.8487383863310325,0.0,0.0
2013-11-13,0.0,1.4507479096183264,0.0,0.0
2013-11-14,0.0,2.7833962641656913,0.0,0.0
2013-11-15,0.0,0.23650300471810498,0.0,0.0
2013-11-16,0.0,3.139714413650504,0.0,0.0
2013-11-17,0.0,0.790878337933705,0.0,0.0
2013-11-18,0.0,1.659761994746172,0.0,0.0
2013-11-19,0.0,1.4286708128678716,0.0,0.0
2013-11-20,0.0,3.013880054193842,0.0,0.0
2013-11-21,0.0,0.4132854824012024,0.0,0.0
2013-11-22,0.0,1.4136638327147153,0.0,0.0
2013-11-23,0.0,6.000418533935843,0.0,0.0
2013-11-24,0.0,0.6269412106042592,0.0,0.0
2013-11-25,0.0,0.3574910051247025,0.0,0.0
2013-11-26,0.0,1.1664371539558163,0.0,0.0
2013-11-27,0.0,0.9696179548056862,0.0,0.0
2013-11-28,0.0,8.995482280966435,0.0,0.0
2013-11-29,0.0,4.253422626513155,0.0,0.0
2013-11-30,0.0,0.3234751525967285,0.0,0.0
2013-12-01,0.0,1.825858375181859,0.0,0.0
2013-12-02,0.0,2.8107987426859915,0.0,0.0
2013-12-03,0.0,1.7375168265200045,0.0,0.0
2013-12-04,0.0,0.09747053379023261,0.0,0.0
2013-12-05,0.0,3.3700009573408334,0.0,0.0
2013-12-06,0.0,0.5987865298205345,0.0,0.0
2013-12-07,0.0,0.18584474810414536,0.0,0.0
2013-12-08,0.0,0.23425341616877296,0.0,0.0
2013-12-09,0.0,1.5833154150868491,0.0,0.0
2013-12-10,0.0,2.494252955359952,0.0,0.0
2013-12-11,0.0,0.22329198376883927,0.0,0.0
2013-12-12,0.0,1.5587571054447273,0.0,0.0
2013-12-13,0.0,0.8564479747910302,0.0,0.0
2013-12-14,0.0,4.486063925648088,0.0,0.0
2013-12-15,0.0,1.2157111147059454,0.0,0.0
2013-12-16,0.0,4.749534619967173,0.0,0.0
2013-12-17,0.0,3.157413032857374,0.0,0.0
2013-12-18,0.0,0.7335785918024593,0.0,0.0
2013-12-19,0.0,1.9723287305420085,0.0,0.0
2013-12-20,0.0,1.5229025509477132,0.0,0.0
2013-12-21,0.0,4.980487266440506,0.0,0.0
2013-12-22,0.0,3.4828028286693957,0.0,0.0
2013-12-23,0.0,2.271139182073516,0.0,0.0
2013-12-24,0.0,2.001968513166755,0.0,0.0
2013-12-25,0.0,1.78008471051252,0.0,0.0
2013-12-26,0.0,1.652615765150058,0.0,0.0
2013-12-27,0.0,3.043210570004994,0.0,0.0
2013-12-28,0.0,12.454937310864842,0.0,0.0
2013-12-29,0.0,2.902281483942502,0.0,0.0
2013-12-30,0.0,2.3094429635882414,0.0,0.0
2013-12-31,0.0,3.1975409122975744,0.0,0.0
2014-01-01,0.0,0.18944857158307776,0.0,0.0
2014-01-02,0.0,1.691926324048358,0.0,0.0
2014-01-03,0.0,5.4226181755087195,0.0,0.0
2014-01-04,0.0,1.149807481625505,0.0,0.0
2014-01-05,0.0,4.590041674566162,0.0,0.0
2014-01-06,0.0,2.2436817694279165,0.0,0.0
2014-01-07,0.0,2.2962750303355075,0.0,0.0
2014-01-08,0.0,0.6301618398310296,0.0,0.0
2014-01-09,0.0,2.4689378106596167,0.0,0.0
2014-01-10,0.0,2.030151390220798,0.0,0.0
2014-01-11,0.0,1.2121386617631382,0.0,0.0
2014-01-12,0.0,7.1710968200737515,0.0,0.0
2014-01-13,0.0,8.453920400950283,0.0,0.0
2014-01-14,0.0,0.8578866077546274,0.0,0.0
2014-01-15,0.0,1.153330894983961,0.0,0.0
2014-01-16,0.0,5.601036124772064,0.0,0.0
2014-01-17,0.0,1.189681402061115,0.0,0.0
