"fecha","chalaco","chusis","huamarca","huancabamba","miraflores"
"1991-10-01",12.9488172531128,17.5516605377197,13.8111276626587,18.263692855835,17.5452651977539
"1991-11-01",13.0085773468018,17.9793930053711,14.2669143676758,18.6415328979492,18.1216468811035
"1991-12-01",13.9217147827148,20.8355846405029,15.2261533737183,20.5631065368652,20.9322261810303
"1992-01-01",14.7498712539673,22.8626556396484,16.3529415130615,21.5484676361084,22.7323722839355
"1992-02-01",14.9669523239136,23.8135280609131,16.6420154571533,22.2126121520996,23.863302230835
"1992-03-01",15.3562602996826,24.2515430450439,17.0907001495361,22.6150970458984,24.7103786468506
"1992-04-01",15.1591024398804,23.1869831085205,16.9701042175293,22.486701965332,23.6517810821533
"1992-05-01",14.7097234725952,21.9222087860107,15.5447759628296,20.8563709259033,21.9587860107422
"1992-06-01",14.2995567321777,18.682107925415,14.5201463699341,18.0940723419189,18.3463230133057
"1992-07-01",12.6872482299805,16.5643978118896,13.2278728485107,16.5157871246338,16.1571464538574
"1992-08-01",13.117696762085,17.1130218505859,13.7141551971436,17.1858596801758,16.6580352783203
"1992-09-01",13.2781057357788,16.9515209197998,14.2370710372925,17.9379501342773,16.9152698516846
"1992-10-01",13.4551801681519,17.7488555908203,14.1406240463257,18.4440975189209,17.7413578033447
"1992-11-01",13.3052015304565,18.322868347168,14.2928085327148,18.8803043365479,18.355806350708
"1992-12-01",12.9345140457153,18.6184310913086,14.4216995239258,18.9555988311768,19.0324840545654
"1993-01-01",13.9005403518677,21.2499217987061,15.372015953064,20.4659194946289,21.3500633239746
"1993-02-01",14.4707536697388,23.0643367767334,16.4442615509033,21.688232421875,23.3207817077637
"1993-03-01",14.038366317749,21.9882221221924,16.2295608520508,21.1676807403564,22.712215423584
"1993-04-01",14.4513492584229,21.2608890533447,16.3054084777832,21.2038230895996,21.9748764038086
"1993-05-01",14.2446575164795,21.0284748077393,14.6934947967529,20.3899402618408,21.1570053100586
"1993-06-01",14.366771697998,20.1616859436035,14.055947303772,18.9212646484375,19.5938739776611
"1993-07-01",13.0909128189087,18.5929737091064,13.51780128479,18.235803604126,18.0004272460938
"1993-08-01",13.0060606002808,17.8872051239014,13.6993827819824,17.6378765106201,17.2773513793945
"1993-09-01",13.0962219238281,17.5610408782959,14.3925771713257,18.3996105194092,17.4129905700684
