Año;Día;Ene;Feb;Mar;Abr;May;Jun;Jul;Ago;Set;Oct;Nov;Dic
1988;16;24.2;22.2;0;0;3.6;0;0;0;0;0;0;0
1988;17;8;0;0;0;0;0;0;0;0;0;2;0
1988;18;8.8;2;0;0;0;0;0;0;0;0;1;3
1988;19;3;4.2;0;0;0;0;0;0;0;0;0;0
1988;20;0;2.2;0;0;0;0;0;0;0;0;0;0
1988;21;0;5;0;0;0;0;0;0;0;0;0;0
1988;22;25.2;0;0;0;30;0;0;0;0;0;0;2
1988;23;12.2;6;0;0;0;0;0;0;0;0;0;1
1988;24;5;14.3;0;0;0;2;0;0;0;0;0;0
1988;25;0;6.6;0;10;0;0;0;0;0;0;0;4
1988;26;1;15;0;3;1;0;0;0;0;0;0;3
1988;27;2;0;0;17;0;0;0;0;0;0;0;0
1988;28;8;1;0;0;0;0;0;0;0;0;0;0
1988;29;2;;0;0;0;0;0;0;0;0;0;1
1988;30;;;0;;0;;0;1;0;1;0;10
1988;31;;;;;0;;0;0;;2;;6
1989;1;15;40;0;0;0;0;0;0;0;0;0;0
1989;2;10;40;3;3.2;0;0;0;0;0;0;0;0
1989;3;20;45.8;1;1;0.5;0;0;0;0;0;0;0
1989;4;16;24.4;1;0;0;0;0;0;2;0;0;0
1989;5;38;5.6;55.7;1;0;0;0;0;1;0;0;0
1989;6;21.6;1.5;0;0;5.4;0;0;0;0;0;0;0
1989;7;0;0;48.4;0;0;0;0;0;0;1;0;0
1989;8;1;0;0;0;0;0;0;0;0;1.1;0;0
1989;9;0;0;3;0;0;0;0;0;0;1.2;0;0
1989;10;0;1;1;11;0;0;0;0;0;3.3;0;0
1989;11;0;2;8;0;0;0;0;0;0;0.5;0;0
1989;12;0;0;4.2;0;0;0;0;0;0;10.4;0;0
1989;13;1;4.4;0;0;0;2;0;0;0;0;0;0
1989;14;3;0;0;24;0;2.5;0;0;0;0;0;0
1989;15;0;81.3;0;0;0;4;0;0;0;0;0;0
1989;16;0;38.6;1;0;0;0;0;0;0;0;0;0
1989;17;2;0;2;3.6;0;0;0;0;0;0;0;0
1989;18;1;0;14;1.4;0;0;0;0;0;0;0;0
1989;19;0;0;10.3;8.2;0;0;0;0;0;0;0;0
1989;20;2;0;0.5;0;0;0;0;0;0;0;0;0
1989;21;0;0;6;0;0;0;0;0;0;0;0;0
1989;22;12;18.4;0;0;0;0;0;0;0;0;0;0
1989;23;0;61.8;10;0;0;0;0;0;0;2.2;0;1
1989;24;6;2;16.2;0;0;1;0;0;0;0;0;20.2
1989;25;4;0;0;0;0;0;0;0;0;1.2;0;0
1989;26;18;5.3;0;4.6;0;0;0;0;0;2;0;0
1989;27;10;5;0;0;0;0;0;0;0;1;0;0
1989;28;21;;0;0;0;0;0;0;0;0;0;0
1989;29;10;;6.3;0;0;0;0;0;0;0;0;0
1989;30;61;;10.4;;0;0;0;0;0;0;0;0
1989;31;16.6;;34.2;;0;;0;;;0;;0
1990;1;0;0;0;20;2;0;0;0;;1;0;0
1990;2;0;0;0;1;0;0;0;0;;0;0;0
1990;3;0;3.6;6.4;0;0;0;0;0;;0;0;0
1990;4;0;5;20.2;15.2;0;0;0;0;;0;0;0
1990;5;0;1;0;0;0;0;0;0;;0;0;0
1990;6;0;8.2;0;0;0;0;0;0;;0;0;0
1990;7;0;0;0;0;0;0;0;0;;0;0;0
1990;8;1;0;0;0;1;0;0;0;;0;0;0
1990;9;6.2;0;0;0;2.2;0;0;0;;0;0;0
1990;10;8;0;0;0;0;4;0;0;;0;0;0
1990;11;1;13.4;0;0;0;0;0;0;;3;0;0
1990;12;0;22.2;0;0;8.4;0;0;0;;0;0;0
1990;13;2.1;7;0;0;10.6;0;0;0;;0;0;0
1990;14;0;0;0;0;0;0;0;0;;0;0;0
1990;15;0;14.2;0;0;0;0;0;0;;0;0;0
1990;16;1;7.2;0;16.8;0;0;0;0;;0;0;0
1990;17;2.3;0;0;35;0;0;0;0;;0;0;0
1990;18;0;2;8.5;20.2;0;0;0;0;;0;0;0
1990;19;0;7.4;30;14.5;0;0;0;0;;0;4;0
1990;20;0;0;7.4;0;0;0;0;0;;0;0;0
1990;21;0;1;3;0;0;0;0;0;;0;0;0
1990;22;0;0;0;0;0;0;0;0;;5.2;1;0
1990;23;0;19;0;0;0;0;0;0;;0;6.7;2
1990;24;0;5.2;8.3;0;0;0;0;0;;0;11;5.6
1990;25;0;6;12;0;0;2.6;0;0;;0;8;3.3
1990;26;11.2;0;29.4;11.6;0;0;0;0;;0;0;0
1990;27;0;3;7.1;4;0;0;0;0;;0;1;0
1990;28;5.6;0;6.1;0;0;0;0;0;;0;0;1
1990;29;0;;0;1;0;0;0;0;;0;0;12.2
1990;30;2.6;;0;0;8;0;0;0;;0;;13.6
1990;31;1;;0;;;;;;;0;;0
1991;1;0;48.2;4.4;0;2;0;0;0;0;1;3.1;0
1991;2;0;12.2;0;0;0;0;0;0;0;0;0;0
1991;3;0;4.6;8.4;0;1;0;0;0;0;0;0;0
1991;4;0;5.1;32.9;0;0;0;0;0;0;0;0;0
1991;5;0;1;15.6;0;5;0;0;0;0;0;0;0
1991;6;0;0;5;0;2.1;0;0;0;0;0;0;0
1991;7;0;1;0;0;0;0;0;0;0;2;0;0
1991;8;0;2;0;15.6;0;0;0;0;0;1;0;0
1991;9;0;2.2;0;20.2;0;0;0;0;0;0;0;0
1991;10;0;0;24.4;7.4;1.2;0;0;0;0;0;0;0
1991;11;0;0;4;0;0;0;0;0;0;0;0;0
1991;12;0;1.1;1;1;0;0;0;0;0;0;0;0
1991;13;0;0;35.4;0;0;0;0;0;0;0;0;0
1991;14;0;3;2;10;1;0;0;0;0;0;0;0
1991;15;0;6.9;0;0;1.6;0;0;0;0;0;0;0
1991;16;0;0;4.4;0;0;0;0;0;0;0;0;0
1991;17;2;0;0;0;1.1;0;0;0;0;0;0;0
1991;18;0;22;31;24.4;0;0;0;0;0;0;0;0
1991;19;0;8;2.3;6;0;0;0;0;0;0;0;7.3
1991;20;4;2;15.6;0;0;0;0;0;0;0;0;0
1991;21;0;1.2;0;0;3;0;0;0;0.5;0;0;0
1991;22;0;0;1;0;0;0;0;0;0;0;0;8.2
1991;23;0;0;2.2;0;0;0;0;0;0;0;4.8;0
1991;24;0;10.2;11.6;0;0;0;0;0;0;0;0;0
1991;25;1;0;8;1;0;0;0;0;0;0;0;1
1991;26;0;0;1;3.2;0;0;0;0;0;4;0;2
1991;27;0;0;2.4;0;0;2;0;0;0;0;0;12.1
1991;28;0;18;10.4;6.1;0;8;0;0;0;0;0;23
1991;29;0;;41.3;0;0;1;0;0;0;0;0;0
1991;30;7;;0;3;0;0;0;0;0;0;0;0
1991;31;6.2;;0;;0;;0;0;;0;;0
1992;1;0;0;0;4.2;0;0;0;0;0;0;0;0
1992;2;0;5;0;1.2;0;0;0;0;0;0;0;0
1992;3;0;3;0;1;2;0;0;0;0;0;0;0
1992;4;6.4;2;2.2;0;2.2;0;0;0;0;0;0;0
1992;5;8.2;4.1;3.2;0;8.3;0;0;0;0;0;0;0
1992;6;31.1;0;0;0;0;0;0;0;0;0;1.4;0
1992;7;0;0;0;0;0;0;0;0;0;0;2.2;2.6
1992;8;0;0;15;1;0;0;0;0;0;0;0;7.4
1992;9;0;2;0;0;0;0;0;0;0;0;0;1
1992;10;1;40.2;0;15;0;0;0;0;0;0;0;0
1992;11;2;0;0;20;0;0;0;0;0;0;0;0
1992;12;0;0;3;46.2;0;0;0;0;0;1.2;0;0
1992;13;0.5;0;9.6;29.3;0;0;0;0;0;1;0;0
1992;14;0;0;3.2;12.4;0;0;0;0;0;0;0;0
1992;15;0;6.4;16;3.4;0;0;0;6.2;0;0;0;0
1992;16;0;1;7.2;38.2;0;0;0;1;3.6;0;0;0
1992;17;0;3.3;0;12.2;0;0;0;;0;0;13.2;4.8
1992;18;1;0.5;0;14.4;0;0;0;;2.3;0;1.5;6.1
1992;19;11.7;0;1;6.3;0;0;0;;0;0;2.9;0
1992;20;0;1;6;1.3;1;0;0;;2;0;0;3.9
1992;21;1.2;37.5;4.4;2.4;4;0;0;;0;0;;3.3
1992;22;1;1;0;1.2;0;0;0;;0;0;;2
1992;23;1.1;0;24;1;0;0;0;;0;0;;3.7
1992;24;1.3;2.2;20.2;0;1;0;0;;0;0;;3
1992;25;8.6;0;1;1;3;0;0;;0;0;;8
1992;26;6.4;0;65;0;0;0;0;;0;0;;0.5
1992;27;4;3.4;0;0;0;0;0;;0;0;;0
1992;28;1.2;1;11.4;2;0;0;0;;0;0;;1.2
1992;29;0;;0;0;0;0;0;;0;0;;1
1992;30;1;;13.4;0;10;4;0;;0;0;;0
1992;31;0;;;;6;;0;;;0;;0
1993;1;0.5;29;23;13.2;0;0;0;0;0;0;0;0
1993;2;1;6.8;2;4;1;0;0;0;0;0;1;0
1993;3;0;9.3;15.6;0;0;0;0;0;0;0;12.5;0
1993;4;1.9;11.4;27.1;3;0;0;0;0;0;0;6;0
1993;5;21.2;7.3;0;1.5;0.5;0;0;0;0;0;0;5
1993;6;2;3.7;3;12;0.5;0;0;0;0;0;0;0
1993;7;0;6.2;0;6.3;0;0;0;0;0;0;0;0
1993;8;0;3;8.2;3;0.5;0;0.5;0;0.5;0;0.5;0
1993;9;1;14.2;21.2;2.3;0;0;0;0;0;0;2.6;0
1993;10;0;4.5;0;12;1;0;0;0;0;0;0.5;10.6
1993;11;1.5;25.9;0;1.9;1.3;0;0;0;0;0;0.5;20.8
1993;12;1;17.2;0;4.2;0.5;0;0;0;0;0;0;4.7
1993;13;6.3;4.8;0;0.5;0;0;0;0;0;0;0;17.5
1993;14;0;3.2;0;10.2;1;0;0;0;0;0;0;5.6
1993;15;0;11.6;7.6;7.4;3.7;0;0;0;0;2.2;0;0
1993;16;29;32.2;22.2;7.1;0;0;0;0;0;0;0.5;3.5
1993;17;2;0.5;3.6;9.8;0;0;0;0;0;0;0;2.7
1993;18;3.3;0;17;25.5;0;0;0;0;0;3.2;0;1
1993;19;2.2;0;29.3;3;0;0;0;0;0;1;0;1.8
1993;20;2;0;0;3.2;0;0;0;0;0;0.5;0;0
