Año;Día;Ene;Feb;Mar;Abr;May;Jun;Jul;Ago;Set;Oct;Nov;Dic
1991;16;0;0.6;0.3;0;1.8;0;0;0;0;0;0;0
1991;17;0.1;4.6;38.3;1.9;0.8;0.3;0;0;0;0;0;0.4
1991;18;0.9;5.1;15.3;0.2;9.7;0;0;0;0;0;0;2.7
1991;19;2.3;6.9;18.1;2.7;3.7;0;0;0;0;0;0;3.9
1991;20;0.6;6.8;14.1;0;1.4;0;0;0;0;0.1;0.1;1.5
1991;21;0;1;0.4;0;2.3;0;0;0;0;0;0;2
1991;22;0;0;0.1;0;2.2;0.4;0;0;0;0;0;0.1
1991;23;0;3.8;15.9;1.1;0.5;0;0;0;0;0;0;2.7
1991;24;0;0.1;13.5;0.3;0.5;0;0;0;0;0;0;1.6
1991;25;0.2;0.4;3.3;0;0;0;0;0;0;0;0;1.5
1991;26;0;0;23.2;0.2;0;5.7;0;0;0;6.8;0;2.6
1991;27;0;1.2;3.2;0.4;0;0;0;0;0;0;0;9
1991;28;0.6;3.1;5.6;0.5;0;6.1;0;0;0;0;0;51.3
1991;29;0.2;;7.9;2.1;0.4;0;0;0;0;0;0;2.2
1991;30;13;;5.2;1.3;0;0;0;0;0;0;0.5;1.3
1991;31;3.4;;0;;0;;0;0;;0.8;;0.2
1992;1;0.5;3.6;0;16.2;2.3;16.2;0;0;0;;0.2;0
1992;2;3.1;8.8;0;0.9;2.1;0;0;0;0;;0;0
1992;3;1;13.7;1;3;10.3;0;0;0;0;;0;0
1992;4;3.5;10.1;5.9;7.2;20;0;0;0;0;;0;0
1992;5;3.1;6.6;0.4;0.7;23.5;0;0;0;1.1;;0.3;0
1992;6;18.3;0;0.1;0;46.3;0;0;0;0;;0;0
1992;7;0.3;0;11.4;0;7.6;0;0;0;1;;0;2.1
1992;8;1;5;13.7;0;3.1;0;0;0;0;;0;4.3
1992;9;0.9;19.4;0;0.3;0;0;0;0;0;;0;1.8
1992;10;1.7;25.8;0;11.6;0;0;0;0;0;;0;0
1992;11;2.6;3.3;0.1;4;0.4;0;0;0;0;;0;0
1992;12;6.8;0;2.1;45.8;5.6;0;0;0;0;;3.4;0
1992;13;7.1;0.1;6.9;21.6;0.5;0;0;0;0;;1.8;0.1
1992;14;0;8;7.8;3.3;0.9;0;0;0;0.3;;0.1;0
1992;15;0;8.8;10.7;4.3;0;0;0;5.2;0;;0;0
1992;16;0;9.9;25.2;78.1;0.6;0;0;0;0.5;;9.5;0.1
1992;17;0;0;0.1;3;0.1;0;0;0;0;;16.5;24.7
1992;18;1.1;0.7;0;18.1;0;0;0;0;0;;6.4;7.3
1992;19;4.9;1.4;3.5;33.6;0.2;0;0;0;0;;1.8;2.4
1992;20;0;5.1;13.5;7.7;0;0;0;0;0;;0;8.3
1992;21;0;4.2;1.2;25.4;1.7;0;0;0;0.8;;1.2;5.8
1992;22;2.5;6.3;0;1.4;7.9;0;0;0.5;0;;0.1;0.8
1992;23;0;0.8;7.1;1.3;1.3;0;0;0;0;;0.6;5.7
1992;24;1.1;0;26.4;1.1;0.4;0;0;0;0.3;;0;1.6
1992;25;10.5;0.4;0;0.6;0;0;0;0;0;;0;1
1992;26;9.5;3.9;50;0;0;0;0;0;0.5;;0;0
1992;27;8.4;1.9;34.8;0;10.4;0;0;0;0;;0;0
1992;28;0.2;0;2.3;0.5;4.6;0;0;0;0;;0;0
1992;29;9.2;0;0;3.7;2.2;0;0;0;0;;0;0.1
1992;30;11.1;;21.4;18;4;0;0.7;0;;;0;0
1992;31;5.2;;4.6;;4.5;;0;0;;;;0.2
1993;1;0;40.8;30.5;1.6;3;;;;;;;
1993;2;2.2;9.1;1.3;0.9;0.8;;;;;;;
1993;3;0;3.4;29.3;0.5;0.3;;;;;;;
1993;4;0.4;30.6;21.2;0.6;5.8;;;;;;;
1993;5;30.3;10.1;9.9;2.4;3.7;;;;;;;
1993;6;1.4;5;6;9.5;6.3;;;;;;;
1993;7;0.3;4;0.3;1.8;0;;;;;;;
1993;8;0;3.3;3.2;5;0.4;;;;;;;
1993;9;0;4.6;1.1;10.5;0.1;;;;;;;
1993;10;0.6;2.4;0;13.5;2.2;;;;;;;
1993;11;3.4;18.2;1;7.3;5;;;;;;;
1993;12;5.1;4.1;0;6.4;0.5;;;;;;;
1993;13;11.7;1;0;5.4;0.1;;;;;;;
1993;14;0.2;7.5;5.7;15.8;0.5;;;;;;;
1993;15;1;25.5;2.7;13.9;4.8;;;;;;;
1993;16;0.1;15.1;14.4;2.1;0;;;;;;;
1993;17;3.5;1.9;22;19.1;0;;;;;;;
1993;18;1.5;6.9;29.1;43.8;0;;;;;;;
1993;19;2.7;8;17.2;21.5;0;;;;;;;
1993;20;0;0.4;36.9;15.4;1.2;;;;;;;
1993;21;0;0;26.4;0.5;0.8;;;;;;;
1993;22;0;0;12.5;0;0;;;;;;;
1993;23;0.1;0.3;29.1;0.6;1.4;;;;;;;
1993;24;0;20.2;26.7;6.2;0;;;;;;;
1993;25;0;28.2;24.9;4.3;0.1;;;;;;;
1993;26;0;12.8;19.8;3.9;9.2;;;;;;;
1993;27;0;13.9;22.8;22;3.8;;;;;;;
1993;28;0;39.2;24;0;4.2;;;;;;;
1993;29;0.1;;26.3;0;2.1;;;;;;;
1993;30;4.7;;4.4;0.3;0.3;;;;;;;
1993;31;14;;0.9;;;;;;;;;0
1994;1;;;;;;0.3;0;0;0;0.1;0;1.2
1994;2;;;;;0;0;0;0;0;0;0.1;0
1994;3;;;;;0.5;0;0;0;0;0;1;0
1994;4;;;;;1.5;0;0;0;0;0;0;0
1994;5;;;;;1.3;0;0;0;0;0;0;0.3
1994;6;;;;;0.4;1.1;0;0;0;1.9;5.3;0.8
1994;7;;;;;1.3;0;0;0;0;3.3;0;0
1994;8;;;;;1.5;0;0;0;0;0;0;0
1994;9;;;;;1.4;0;0;0;0;0;0;0.2
1994;10;;;;;0;0;0;0;0;0.2;0;2.3
1994;11;;;;;0.3;0;0;0.1;0;0.1;0;0
1994;12;;;;;0;0;0;0;0;0;0;0.1
1994;13;;;;;4.9;0;0;0;0;0;0;0.8
1994;14;;;;;2;0;0;0;0;0;0;4.8
1994;15;;;;;0;0;0;0;0;0;0;1.8
1994;16;;;;;0.5;0;0;0;0;0;0.3;0.6
1994;17;;;;;0.9;0;0;0;0;0;0;1.2
1994;18;;;;;1.8;0;0;0;0;0;0;11
1994;19;;;;;1;0;0;0.3;0;0;0;18.4
1994;20;;;;;0;0;0;1.6;0;0;0;34.5
1994;21;;;;;1.2;3;0;0.1;0;0;0;3.9
1994;22;;;;;0;0;0;0;0;0;0;6.6
1994;23;;;;;1.5;0;0;0;0;0;0;11.9
1994;24;;;;;7.6;0.3;0;0;1;0;0;0
1994;25;;;;;3.1;1.5;0;0;9.1;0;0;7.3
1994;26;;;;;1.6;1.6;0;0;5.4;0;0;0.1
1994;27;;;;;1.7;0;0;0;0;0;0;0
1994;28;;;;;0;0;0;0;0;0;0;0
1994;29;;;;;0;0;0;0;1.6;0;0;0.8
1994;30;;;;;0;0;0;0;0.1;0.4;3.2;1.6
1994;31;;;;;0;;0;0;;0;;0.1
1995;1;1.3;21.7;0.2;9;0.4;0;0;0;0;0;0;0
1995;2;0.8;19.5;1;0;0;0;0;0;0;0;3.2;2.7
1995;3;2.5;4.7;0.3;0;0;0;0;0;0;0;1.4;1.8
1995;4;13.1;11.1;1.3;0;0;0;0;1.2;0;0;0;0
1995;5;17;76.8;1.6;0;1;0;0;0;0;0;0.2;0
1995;6;5.9;0.3;0.8;12.2;0.8;0.5;0;0;0;0;0.3;0
1995;7;13.4;0.9;5.5;20.1;2.8;0.4;0;0;0;0;3.2;0
1995;8;1.7;4.5;4.4;30.8;2.9;0;0;0;0;0.3;0.7;0.2
1995;9;10.7;8.1;10.2;3.3;0;0;0;0;0;0.2;0;0.2
1995;10;0.2;2.4;6.4;0.1;0;0;0;0;0;0;0.2;0
1995;11;0;2.4;14.3;0.8;0;0;0;0;0;0;0;0
1995;12;0;0.9;4.4;4.1;0;0;0;0;3.4;0;2.9;0
1995;13;0.5;3.6;1.7;3.5;1.9;0;0;0;1.5;0;0.4;0
1995;14;0;0;29.8;0;0;0;0;0;0;0;0;0
1995;15;4.1;0;13.7;1.5;0.3;0;0;1.5;0;0;0;0
1995;16;4.1;3.5;2;1;0.5;0;1.8;0;0;3.1;0;0.4
1995;17;0;10.2;2.4;1.7;1.2;0;0;0;0;0.6;0;2.2
1995;18;0;4.6;0.1;1.8;2.3;0;0;0;0;0;0;0.3
1995;19;0;8.4;24.5;0;1.9;0;0;0;0;0;1.4;0
1995;20;0.3;2.8;10.8;0;1.8;0;3.6;0;0;0;1.2;0.2
1995;21;1.2;39.6;1.1;0;0;0;4.7;0;0;0;0.1;5.3
1995;22;0.5;0.9;48;0;1.6;0;0;0;0;0;0;5.5
1995;23;3.7;0;2;0;6.2;0;0;0;0;0;0;9.4
1995;24;0;0;0.1;0;0;0;0;0;0;0;0;7.2
1995;25;0;1;1.7;0.3;0;0;0;0;0;0;0;3
1995;26;3.4;4.4;0;0;0;0;0;0;0;0;0;7.3
1995;27;0.6;3.9;2.6;0;0;0;0;0;0;0.3;0;0.5
1995;28;0;12.6;17.1;0.1;0;0;0;0;0;0;0;9.9
1995;29;0;;3.4;0;0;0;0;0;0;0;0.5;32.7
1995;30;3;;0;0;0;0;0;0;0;1.3;0;14.2
1995;31;43.4;;0.4;;0;;0;0;;2;;2.2
1996;1;1.7;0.2;14.2;0;0;0.3;0;0;0;0;0;0
1996;2;2.6;1.1;3.8;0;0;0;0;0;0;0;0;0
1996;3;1.6;1.4;5;0;0;0;0;0;0;0.6;0;0
1996;4;8.9;3.5;21.1;0;0;0;0;0;0;0;0;0
1996;5;12.7;20;5.5;0;0;0;0;0;0;0;0;0
1996;6;0;0;7.4;0;0.1;0;0;0;0;0.2;0;0
1996;7;0.4;0.1;6.7;0;0;0;0;0;0;5.6;0;0
1996;8;0.2;8.2;4.6;2.2;0;0;0;0.1;0;0;0;0
1996;9;1;3.4;6.8;0.8;0;0;0;0;0;1.7;0;0
1996;10;0;2.7;3.4;20.2;0;0;0;0;0;0;0;0.2
1996;11;0;2.5;26.2;3;0;0;0;0;0;0;0;0
1996;12;3.7;0;25;2.8;0.5;0;0;0;0;0;0;0
1996;13;3.6;0.9;8.3;12.4;3;0;0;0;0;0;0;0
1996;14;0;0.5;0.2;1.2;2.9;0;0;0;0;0;0;0
1996;15;1.6;0;0;0;0;0;0;0;0;0;0;0
1996;16;2.2;0;5.8;0.3;0;0;0;0;0;0;0;0
1996;17;0;0.3;10.2;3.8;0;0;0;0;0;2.1;0;0
1996;18;0.3;19.7;3;0;0.2;0;1;0;0.3;5.2;0;0
1996;19;0;5.1;3.7;0;1.9;0;0.9;0;0;1.3;0;0
1996;20;0;5;0;0.8;0.7;0;0;0;0;0;0;0
1996;21;0;0;0.8;1.3;0;0;0;0;0;0;0;0
1996;22;0;0.4;1.5;0.2;0;0;0;0;0;0;0;0
1996;23;0;2.8;2.9;0;0;0.2;0;0.2;0;0;0;0
1996;24;0;1.6;3.7;13.7;3.9;0;0;0;0;0.6;0;0.8
1996;25;1.3;0.1;0;3;0;0;0;0;0;0;0;4.4
1996;26;0.4;0;0.3;4;1.7;2.3;0;0;0;0;0;2
1996;27;1;0.2;1.6;0;0;0.5;0;0;0;0;0.6;6.2
1996;28;0.6;1.2;0.1;5.5;0;0.2;0;1.2;0;0;0;2.2
1996;29;7.2;19.6;0;6.4;0;0;0;0;0;0.9;0;0.5
1996;30;10.7;;0;0.3;0.5;0;0;0;0;0.3;1.9;7.3
1996;31;1.5;;0;;0;;0;0;;2.9;;2.2
1997;1;0;0;0.7;2.8;0;0;0;0;0;0;0;1.7
1997;2;0;1.1;10;0.1;0.1;0;0;0;0.8;1;0;0
1997;3;1.1;0.6;0.6;1.3;0;0.4;0;0;0.3;0;0;2.6
1997;4;0.9;6.7;3.3;0;0;0.4;0;0;0.4;0;3.9;0
1997;5;2.9;2.2;15.4;3.1;0;0;0.1;0;0;0;0.9;0
1997;6;0;0;0;0.3;0;0.1;0;0;0.2;0;5.2;0
1997;7;0.8;0.2;0;0.7;0;0;0;0;0;0;1.4;0.2
1997;8;0;0;0;9;0;0;0;0;2;0;1.4;26.1
1997;9;0;8.1;0.2;0;0;0;0;0;1;0.2;3.1;6.8
1997;10;0;9.8;0;1;0.3;0;0;0;0.4;0;3.5;0
1997;11;0;10.8;0.4;1.2;0.3;0.1;0;0;0;0;3;5.3
1997;12;1.8;0;0.6;0.2;0.9;0.2;0;0;0;0;0;32.7
1997;13;1.4;0;0;0;1.1;0;0;0;0;0;0;71.7
1997;14;6.9;0.1;0.3;7.1;1.4;0;0;0;0;0;0;17.6
1997;15;2.7;1.6;2.9;0.5;0.4;0;0;0;0;0;0;14
1997;16;8.3;9.3;39.5;1.6;0.7;0.6;0;0.9;0;0;1.1;19.2
1997;17;4.6;21.1;57.4;0.7;0;0;0;0;0;0;1.4;22.3
1997;18;10.5;3.5;10.9;0;0;0;0;0;0;0;1.2;29.9
1997;19;2.8;2.5;10.1;4.2;0;0;0;0;0;0;0;68
1997;20;0;0.4;9.2;6.9;0;0.1;0;0;1.7;1.7;0;47.8
1997;21;0;0.4;8.5;43.3;0;0.7;0;0;2.3;4;0;0
1997;22;0;0.5;0;29;0;0;0;0;7.5;0.3;0.8;0
1997;23;0;0.9;0;1.9;0;0;0;0;8.6;0;21.5;0
1997;24;0;0.8;0;0;0;0;0;0;0.3;0;17.1;0
1997;25;0.1;13.4;0;6.3;0;1.2;0;0;0.4;0;12.6;1.9
1997;26;4.6;1.2;0;1.3;1.4;0.5;0;0;10.8;0;3.4;1.8
1997;27;4.3;4;0;0;0.3;3.3;0;0;0.3;6.2;1.6;0.2
1997;28;4.7;0;0;12.6;0;1.4;0;0;0;4.3;2.6;0
1997;29;0;;0;0.3;0;0;3.5;0;0;0.6;2.9;4.4
1997;30;0;;0;0;0.1;0;1;0;0.9;0.5;0;4.1
1997;31;0;;2.7;;0;;0.8;0;;0;;0.1
1998;1;0;0;14.9;0;5.6;0;0;0;0;0;3.1;0
1998;2;0;0;5.5;11.2;3.9;0;0;0;0;0;0.3;0
1998;3;0;0;0;1.1;34;0;0.4;0;0;0;0.5;0
1998;4;0;0;0.3;0;16.6;0;0.2;0;0;0;1.5;0
1998;5;0.6;3.3;0;68;2.3;0;0;0.3;0;0;0;0
1998;6;17.2;4.9;1.4;12.5;7;0;0;0.3;0.1;0;0;0
1998;7;48.1;27.3;5.7;10.4;0.2;0;0;0.5;0.6;1.6;0;0
1998;8;1;50.6;0.2;0;0;0.6;0;0.2;2.9;0;0;0
1998;9;3.7;16.2;0;0;0;0;0;0.1;4.4;0;2.8;0
1998;10;22;22;80.9;26.8;0;0;0;0;3.2;0;1;0
1998;11;1.1;0.1;5.4;41.5;0;0;0;0;0;0;1;0
1998;12;1;0;58.6;4.7;0;0;0;0;0;0;0.4;0
1998;13;15.7;0;0.9;63;0;0;0;0;0;0;6.8;0
1998;14;1.1;3.4;17.8;1.6;0;0;0;0;0;0;0;0
1998;15;0.2;0;7.6;5.8;0;0;0;0;0;0;0;1.7
1998;16;0;0;2;12;0;0;0.2;0;0;0;1;3.7
1998;17;2.1;0;0;60;0;0;0;0;0;0;11.5;6.5
1998;18;13.6;49.9;0;15;0;0.3;0;3;0;0;0.1;3
1998;19;0.9;20.6;5.9;5.9;0;0;0;0.5;0;0;0;1
1998;20;4;23.5;3.7;1.4;0;0.1;0;0;0;0;0;0.4
1998;21;5.1;63.1;1.8;0.5;0;3.7;0;0;0;0;0;1
1998;22;1.9;1.2;8.3;1.3;0;0;0;0;0.4;1.1;0;0
1998;23;0;0;41;1.9;0;0;0;0;0;8.9;0;0
1998;24;2.3;36.8;27.2;3.7;0;0;0.4;0;0;9.4;0;0
1998;25;26.1;1.3;0.2;35.7;0;0;0;0;0;4.1;0;0
1998;26;0.9;0.1;0.4;2.8;11.1;0;0;0;0.4;2.2;0;6.6
1998;27;0.1;29.5;13.3;6.4;2.6;0;0;0;0;0;0;4.8
1998;28;0;47.1;9;5.8;1.6;0;0;0;0;3.5;0;21.4
1998;29;0.1;;9.6;25.7;1;0;0;0;0;6.4;0;11.2
1998;30;0;;92.1;1.5;0.1;0;0;0;0;1.4;0;8.9
1998;31;0.9;;8.9;;0.1;;0;0;;2.9;;0.1
1999;1;5.7;5.3;27.3;0.4;7.2;0;0;0;0;0;;
1999;2;8;6.2;21.3;0.7;11.3;0;2.9;0;0;0;;
1999;3;0.9;12.3;0.1;11.5;4.7;0;0.2;0;0;0;;
1999;4;6.9;8.4;9.2;7.1;3.7;3.3;0;0;0;0;;
1999;5;0;43.7;10.1;1.2;18.4;0.5;0;0;0;0;;
1999;6;0;12.8;25.9;10;1.3;0.6;1.7;0;0;0;;
1999;7;0;13.6;25.9;5.5;2.5;0.1;0;0;0;0;;
1999;8;0;0;0.3;6.2;0;1.3;0;0;0.2;0;;
1999;9;0;0;1.3;18.1;5;0.4;0;0;0.8;0;;
1999;10;1.1;3.1;7.5;13.3;28;0;0;0;1;0;;
1999;11;0;4.5;0;2.2;8.6;0;0;0;1.1;0;;
1999;12;0;6.3;0;2;0;0;0;0.7;0;0;;
1999;13;0;52.3;4.8;14.5;0.8;0;0;0.9;0.6;0;;
1999;14;0;29.6;15.7;2.8;1.1;0;0;0;0;0;;
1999;15;0;43.7;38.1;0.1;7.5;0;0;0;0;0;;
1999;16;0;78.7;4.8;0;0.1;1;0;0;0;0;;
1999;17;0;3.2;30.3;0.2;0;3;0;0;0;0.3;;
1999;18;2.2;29.1;17.6;0;0;0;0;0;0;0.8;;
1999;19;3.3;16.2;4.2;0;0;0.5;0;0;0;0;;
1999;20;0;21.5;0.1;0;0;4.1;0;0;0.7;0;;
1999;21;0.5;5.4;0.6;0;0;0;0;0;0.4;0;;
1999;22;34;48.5;5.8;0.3;0;1.3;0;0;0;11.3;;
1999;23;6.7;7.2;10.3;0.5;0;0;0;0;0;0;;
1999;24;1.4;23.8;2.8;0;4.8;1;0;0;3.5;0.9;;
1999;25;40.5;18.2;0.4;5.8;1;0.1;0;0;;7.2;;
1999;26;2.5;19.8;0.1;4;2.1;0;0;0;;0;;
1999;27;18.5;16.5;0;24.4;0;0.1;0;0;;0;;
1999;28;5.1;22.6;2.4;11;0.4;3.8;0.2;0;;0;;
1999;29;3.3;;5.5;7.5;0.2;0;0;0;;0;;
1999;30;1.5;;1.1;10.9;0;0.3;0;0;;0;;
1999;31;2.6;;0.6;;0.1;;0;0;;;;2.6
2000;1;0.2;0.4;1.6;9.1;8.2;0;0;0;0;0;0;0
2000;2;0.1;0.4;1.6;0;3.2;0;0;0;0;0;0;0
2000;3;0;12;5.9;8.9;1.8;0;0;2.8;1.2;0;0;1.2
2000;4;8.2;10.5;8.3;19;17.9;0;0;0;9.7;0;0;1.7
2000;5;0;16.3;5.7;23.2;6.3;0;0;0;0;0;0;3.4
2000;6;0;1.3;17.6;0.9;6.1;0;0;0;0.3;0;0;1.4
2000;7;0;0;72.5;1.1;5.9;1.9;0;1.2;0;0;0;7.3
2000;8;0;0.3;99;2.5;14;3.2;0;0;0;0.3;0;16.2
2000;9;0;7.8;22.2;0.2;8.6;0;0;0;0;0;0;0.4
2000;10;2;4.8;45.5;5.1;1.4;0;0;0;4.4;0;0;0.3
2000;11;0.3;3.7;8.7;12.4;0.6;0;0;0;2.4;0;0;1.1
2000;12;0.1;5.3;0;2;0.3;0;0;0;3.3;0;0;0.5
2000;13;1;0;29.8;9.5;5.7;0;0;0;1.5;0;0;4.2
2000;14;7.2;0.1;37.5;1;1.5;0;0;0;1.8;0;0;0
2000;15;0.2;39.4;0.1;29.1;0;2.1;0;0;1.1;0;0;0
2000;16;0;8.5;26.1;1.7;4.1;5.5;0;0;0;0;0;0
2000;17;0.3;16.4;0.2;39.9;4.1;7.9;0;0;0;0;0;0.7
2000;18;0.4;9.6;7.9;13.3;21.2;0;0;0;9.5;0;0.8;0.1
2000;19;0;11.7;5.8;11.4;0;0;0;0;0.7;0;0.2;0.1
2000;20;0.5;17.6;39.7;0.4;0.2;0;0;0;0;0;0;0
2000;21;3.5;5;9.5;0.7;0.2;0.6;0;0;0;0;0.3;0
2000;22;3.4;16.8;0.9;7;0.1;5;0;0;0;0;0;0.1
2000;23;1;23.7;32.7;18;0;1.3;0;0;5.9;0;0;0.4
2000;24;0;18.7;13.6;21.7;0;0;0;0;0;0;0;0
2000;25;4.9;5.3;5.1;0.7;0.3;0;0;0;0;0;0;0
2000;26;44.5;29.5;1.6;0;0.6;0;0;0;0.1;0;0;1.5
2000;27;14.2;25;5.7;0;0.7;0;0;0;0;0;0;18.2
2000;28;6.6;18.4;0;0;0;0;0;0;0.5;0;0;9.6
2000;29;11.2;10.2;0;0;0.6;0;0;0;1.5;0;0;7.9
2000;30;2.8;;4.9;4.3;2.6;0;0;0;0.9;0;0;4.2
2000;31;;;7.8;;2.1;;0;0;;0;;0.8
2001;1;0;10.5;;30.2;0.1;0;0;0;0;0;0;0
2001;2;0;16.4;;7.3;0.2;0;0;0;0;0;0;0
2001;3;1.2;28.4;;0;0.3;0.2;0;0;0;0;0;0
2001;4;0.7;0.1;;2.7;0.2;0.2;0;0;0;0;0;0
2001;5;10.2;0.7;;1.8;1.6;0;0;0;0;0;0;0
2001;6;2.9;0.9;;0.1;0.2;0;0;0;0.2;0;0;0.2
2001;7;2.5;0;;8.8;2.9;0;0;0.3;0;0;0.5;0.8
2001;8;0.8;0;;1;3.7;0.1;0;1.8;0;0;0;0.2
2001;9;2.6;0;;0;4.5;1.1;0;1.1;0;0;0;0
2001;10;0.8;0;;1.4;0.7;2.5;0;1.8;0.2;0;0;0
2001;11;0.9;0;;0.8;0;0.1;0;0;0;0;0;0
2001;12;3.9;0;;0.1;1;0;0;0;0.1;0;7.7;0
2001;13;0.8;0.1;;0.5;1.2;0;0;0;2.8;0;19.3;1.2
2001;14;0.1;0;;0.3;0.1;0;0;0;10.6;0;21.8;0
2001;15;1;0;;0.7;0.4;0;0;0;0;0;2.1;0
2001;16;0.9;1.7;;2;0.4;0;0.1;0;0;0;1;0.1
2001;17;34.8;1.5;;0;0;0;0;0;0;0;0;2
2001;18;68.3;5.5;;0.1;0;1;0.8;0;0;0;0.1;5.5
2001;19;3.8;3.6;;5.6;0.7;0;0.3;0;0;0;1.9;3.2
2001;20;2.5;11.4;;2;1.2;0;0;0;0;0.4;1.4;1.2
2001;21;42.2;59.7;;6.6;3.3;0;0.5;0;0;0.5;1.3;0.6
2001;22;21.1;5.2;;42.5;1.2;0;0;0;0;2.1;1.1;0.1
2001;23;15.5;4.3;;8.7;1.3;0;0;0;0;0;0.2;2.4
2001;24;0;24.6;;1.4;0.9;0;0;0;0;0;1.8;6.6
2001;25;0.8;22.4;;0;0.5;0;0;0;0;0;2.6;0.5
2001;26;0.3;52.9;;0;0.7;0;0;0;0;0;0.8;2.3
2001;27;0;42.7;;0;0;0;0;0;0;5.7;0.9;4.4
2001;28;0.2;45.6;;0.4;0.1;0;0;0;0;1.3;0;2.3
2001;29;0.2;;;0.1;0.2;0;0;0;0;0;0;11.7
2001;30;0.2;;;0;0;0;0;0;0;0;0;6.1
2001;31;5.5;;;;0;;0;0;;0;;2.7
2002;1;0;2.3;0.1;9.9;1.5;2.4;0;0;0;0;0;0
2002;2;0.2;0;0;4.3;0;2.3;0;0;0;0;0;0
2002;3;5.9;16.4;8.8;1.7;0;0;0;0;0;0;0;0
2002;4;1.8;62.3;25.7;0;0;1.4;0;0;0;0;0;0.1
2002;5;2.2;111.4;21.2;1.8;0;0.7;3.4;0;0;0;3.7;9.5
2002;6;1.6;12;11.7;62.2;1.1;0.4;0;0;0;0;2.1;15.7
2002;7;0;3.1;26.6;52.5;0;1;0;0;0;0.2;0;10.4
2002;8;0;0;34.9;17.1;0;0;0;0;0;0.1;0.9;0.6
2002;9;0;0;0;9.7;0;0.5;0;0;0;0;0;0
2002;10;0.1;18.6;0.2;7.8;0.2;0;0;0;0;0;0;0
2002;11;0;2.1;3.3;1.7;0.1;0;0.1;0;0;0;0;0.4
2002;12;0.6;2.3;4.1;0;0;0;0;0;0;0;0;0.1
2002;13;4.9;11.6;0.1;7.1;0;0;0;0;0;0;2.9;1.3
2002;14;0;7.8;2;8.4;0;0;0;0;0;0;0;1.7
2002;15;0;5.7;0.3;4.5;0;0;0;0;0;0.4;0;0.8
2002;16;0;3.4;3.2;0.9;0;0;0;0;0;0;0;1.9
2002;17;0;1.3;2;5;1;0;0;0;0;2.6;5.4;0
2002;18;0;1.3;31.7;7.5;1.1;0;0;0;0;0;2.7;0.1
2002;19;0;2.4;68.6;9.2;0.2;0;0;0;0;0;1.5;2
2002;20;0;3.1;1.4;3.8;0.6;0;0;0;0;0.1;0;8.7
2002;21;0;4;22.3;1.9;14;0;0;0;0;0;0.1;17.4
2002;22;0;3.6;21;0.3;1.3;0;0.2;0;0;17;0;6.5
2002;23;0;0.4;6;5.9;6.8;0;1;0;0;3;0;0.9
2002;24;0.9;2.7;1.2;12;2.9;0;0;0;0;16.7;0;0.5
2002;25;1;0;0;21.8;0.2;0;0;0;0;17.7;0;0.2
2002;26;0.7;5.9;0;2.7;0;0;0;0.2;0;15.7;0;1
2002;27;0;14.5;3.4;9;0;0;0;0;0;3.3;0;12.2
2002;28;0;34.8;54;0.6;0;0;0;0.6;0;0;3.2;1.4
2002;29;0;;10.2;0.8;0;0;0;0;0;0.4;6;2.9
2002;30;2.5;;4.1;0.9;0;0;0;0;0;0;0;1.6
2002;31;0.8;;0.2;;0;;0;0;;0;;2.7
2003;1;0;19.9;0;0;0;19.9;0;0;0;0;0;0.3
2003;2;0;16.8;1.8;0;0;0.6;0;0;0;0.2;0;2.9
2003;3;0.4;0.1;4.1;0.8;0;0;0;0;0;0.5;0;0
2003;4;0;0;3.7;1.1;0;0;0;0;0;0;0;0
2003;5;0;1;0;0;0.2;0.8;0;0;0;0;0;0
2003;6;0;0;0.5;0;0;0.1;0;0;0;0;0.1;0
2003;7;1.2;1.4;0;0;2.3;0;0.3;0;0;0.4;0.4;0
2003;8;0;0.5;0;1.6;0;0;0.1;0.5;0;0;0;0
2003;9;0.3;0;0;19.5;0;0;0;0;0;0.5;0;0.1
2003;10;0;0;0;15.7;0;0;0.8;0;0;0;3.4;0.7
2003;11;0;3.3;0.4;1.7;2.7;0;0;0;0;0;0;0.2
2003;12;0;1.8;0;10.9;3.3;0.2;0;0;0;0;0;0.1
2003;13;1.7;5.2;2.4;0.4;0.3;0;0;0;0;0;0;0.8
2003;14;2.9;14.9;32.7;0;1.3;0.2;0;0;0;0;0;5.3
2003;15;5.7;6.4;10.1;1.5;0.4;0;0;0;0;0;0;0
2003;16;4.5;3.5;1.8;1.8;0;0;0;0;0;0;2.3;0
2003;17;1.6;0;2.1;2.6;10.5;2.9;0;0;0;0;2.2;0
2003;18;14.5;14;0.7;0;1.8;0.6;0;0;0;0;0.1;0
2003;19;39.9;22.8;7.6;2.6;1.1;0;0;0;0;0;0.1;0
2003;20;7;12;0;0.6;0.2;3.1;0;0;0;0;4.1;0
2003;21;0.2;0.5;0;1.9;0;2.5;0;0;0.3;0;2.1;0.2
2003;22;0;0;2.1;10;0;0.1;0;0;0;0;0;0
2003;23;0;0;0.5;3.4;0;0.6;0;0;0;0;0.8;0
2003;24;0;3.1;5.5;0.3;0;0;0;0;0;0;2;0.6
2003;25;1.7;4.8;2.1;0;0;0;0;0;0;0.4;0;7
2003;26;2.6;17.8;0.6;0;0;0;0;0;2.3;0.1;1.1;30.2
2003;27;6.1;39.2;0.5;1.5;0;0;0;0;0;0;1;8.8
