Año;Día;Ene;Feb;Mar;Abr;May;Jun;Jul;Ago;Set;Oct;Nov;Dic
1991;3;2.7;0;;;;;0;0.4;0;0;0.8;0
1991;4;1;0.1;;;;;0;0;0;0;0;0
1991;5;0;0;;;;;0;0;0;0;0;0
1991;6;0;0.6;;;;;0;0;0.2;0.3;0;0
1991;7;0.5;0;;;;;0;0.8;0;2.9;0;3.9
1991;8;0.5;0;;;;;0;0;0.3;2.6;0;4.1
1991;9;0;0;;;;;0;0;0;0;0;0
1991;10;0;3.9;;;;;0;1.7;0;0;0;0
1991;11;0;0.5;;;;;0;1.6;0;0;1.8;0
1991;12;0;0.5;;;;;0;1.1;0;0;0;0
1991;13;0;0.1;;;;;0;0;0;0;0;0
1991;14;0;0.3;;;;;0;0;0;0;0;0
1991;15;0;0.6;;;;;0;0;0;0;0;0
1991;16;0;0.5;;;;;0;0;0;0;0;0
1991;17;0;0;;;;;0;0;0;0;0;0
1991;18;0;0.1;;;;;0;0;0;0;0;0
1991;19;10.7;6.7;;;;;0;0;0.1;0;2.3;9.5
1991;20;3.8;0;;;;;0;0;0;1.2;0.5;0.4
1991;21;0;3.7;;;;;0;0;0;0;0;0
1991;22;4.5;12.6;;;;;0;0;0.2;0;0;0
1991;23;0;0;;;;;0;0;0;0;0;0
1991;24;0.2;0;;;;;0;0;0;0;0;0
1991;25;0;0;;;;;0;0;0;0;0;0
1991;26;0;0;;;;;0;0;0;2.2;0;0
1991;27;0;1.7;;;;;0;0.9;0;0;2.7;10
1991;28;1.1;;;;;;0;1.3;0;0;0;2.5
1991;29;3.6;;;;;;0;0;0;0;0;0
1991;30;3.9;;;;;;0;0;0;0;0;0
1991;31;1.4;;;;;;0;0;;0.1;;3.5
1992;1;0;0;0.1;0;0;3.4;0;0;0;0;0;
1992;2;0;0;0;0;0;2.6;0;0;0;0;0;
1992;3;0;0;0;0.1;0;0;0;0;0;0;0;
1992;4;2.5;1.7;0.9;0;0;0;0;0;0;0;0;
1992;5;2;7.3;0.5;0;0;0;0;0;0;0;0;
1992;6;1.2;0;0;0;0;0;0;0;0;2.1;0;
1992;7;0;0;0;0;0;0;0;0;1.2;10.7;0;
1992;8;0;0;0.8;0;0;0;0;0;3.8;0;0;
